date,equity_usd_mean,equity_usd_p05,equity_usd_p95
2025-09-12,974.8927303313789,888.6573058830328,1087.0278964345778
2025-09-15,971.6741282448344,887.8850874993639,1084.6435681249059
2025-09-16,969.8205377899867,887.7144975912256,1080.1323220031366
2025-09-17,970.9915377631736,878.8081607481766,1082.9640130932391
2025-09-18,976.6249702182768,884.8177915590841,1090.5123182401232
2025-09-19,974.8416221581139,884.1370559173655,1093.8505325564574
2025-09-22,975.6370741120961,882.141229696491,1100.5141995326437
2025-09-23,976.516881652876,881.1769113055723,1102.574138669835
2025-09-24,973.9760127899744,887.5396815098009,1097.0601124737768
2025-09-25,966.4131318692729,877.5606144184308,1086.0491380087612
2025-09-26,977.5225858520108,888.1786477020893,1102.018847905752
2025-09-29,979.5829540521656,890.6388712887941,1097.4716357700167
2025-09-30,981.6930292155536,891.706746526811,1101.625884675702
2025-10-01,984.2499587541511,892.7096365009681,1110.9902010638282
2025-10-02,986.3715160268216,893.7845597041318,1109.9849357601022
2025-10-03,989.5186080825633,894.9357420430789,1115.0795561282728
2025-10-06,988.6038022429573,883.5452667357156,1109.8309701448788
2025-10-07,982.643177408641,889.0125566563993,1103.0169698956965
2025-10-08,985.196916352843,888.1767997774319,1104.494019627978
2025-10-09,976.9579274596206,881.6855025818045,1097.9633035469096
2025-10-10,956.0117279306475,869.6012266973665,1072.1272917016868
2025-10-13,965.4029269611793,873.5456085071647,1084.6236985581336
2025-10-14,973.0975012088815,880.1841221238373,1092.528679370102
2025-10-15,974.4173420301788,873.4781831639024,1099.3738190097174
2025-10-16,967.7781959555292,867.7836955653552,1099.371577556728
2025-10-17,970.5999189361547,877.0935869096137,1100.009935794858
2025-10-20,980.7111928977971,880.8911587375309,1111.773706361864
2025-10-21,985.0782227673433,876.67156366428,1116.832110743174
2025-10-22,981.8544602948532,875.7198568137792,1105.1884050859421
2025-10-23,986.0679386680033,871.7999807487907,1101.1469984213886
2025-10-24,987.2803357968783,869.6147462379862,1103.9153572445418
2025-10-27,991.6320114247937,872.5676056437205,1101.7459807918667
2025-10-28,983.64799616643,863.358410179115,1094.7522759183194
2025-10-29,971.7193470913201,842.3586141328698,1094.2769203458613
2025-10-30,970.7828479329291,840.7494640541198,1090.8851347869704
2025-10-31,972.9735085319007,835.3126479244991,1098.848274105182
2025-11-03,970.2878805318446,844.514163532676,1105.4282321668754
2025-11-04,965.6294269063238,850.298682061102,1091.8199361223162
2025-11-05,972.3617340246013,855.983331628128,1103.7573358510813
2025-11-06,965.5526061953639,849.4248390773708,1101.3196621419095
2025-11-07,975.4246034582336,852.0902476277901,1101.2673532031022
2025-11-10,981.1015671377745,855.500476229943,1110.4917894278358
2025-11-11,987.8427452144217,868.8913538580466,1117.6645679062826
2025-11-12,990.5607689881192,869.9090705003172,1110.8451803392397
2025-11-13,980.0197572426675,860.5809446938675,1099.2908020213167
2025-11-14,958.4095781684035,835.7422837316942,1081.4051148960814
2025-11-17,944.714497366584,824.8485973229605,1066.6548050916829
2025-11-18,945.1700151780119,818.9782203653897,1068.617791519476
2025-11-19,941.8786325771727,821.4832297180598,1063.0494125159432
2025-11-20,931.6651764864802,804.357658865265,1049.141076030625
2025-11-21,951.3090753390314,825.2661163803659,1073.6293274472787
2025-11-24,953.6012507687999,827.3201233578607,1074.7018175378325
2025-11-25,967.9381009090827,839.877281808389,1091.9979269041125
2025-11-26,973.5778567756483,851.9728000580086,1096.533673261593
2025-11-28,977.7829192438279,856.208682407077,1103.8185340081513
2025-12-01,971.5403813725414,850.6888616079226,1095.9475164674836
2025-12-02,971.3194547414573,846.7792548725268,1089.1964204552962
2025-12-03,978.6115594893604,849.0324070951457,1097.4947799283138
2025-12-04,978.7473686877951,850.6225860886583,1101.1507330356721
2025-12-05,980.0000244755864,854.8346938398422,1119.4815360871237
2025-12-08,973.9276275419857,839.0884427905775,1113.3878912680527
2025-12-09,971.0512571912982,833.485003635069,1107.9806682281621
2025-12-10,984.2752203728694,842.4525241030038,1117.7033277408013
2025-12-11,992.6109597982833,850.5575843668398,1130.6936803765361
2025-12-12,988.3279329084269,846.6358618924053,1128.3066546063544
2025-12-15,989.1594344825453,845.9536703642231,1134.5417739156856
2025-12-16,981.5523650263384,839.5542565882815,1127.1464397660982
2025-12-17,979.5303824656544,839.8084732758196,1123.0414837796898
2025-12-18,980.0408268991325,845.4443081596938,1123.1140430129046
2025-12-19,983.231373072553,845.0840582500364,1128.0927193317991
2025-12-22,990.842044806564,846.975536805307,1141.5076194693072
2025-12-23,988.7711768202983,842.1201015863958,1140.9197853285887
2025-12-24,992.4157030175718,845.2359557136463,1143.8582365061995
2025-12-26,992.7463427830263,846.1919229481042,1145.6953858837217
2025-12-29,991.1471729236903,847.5329059431241,1141.2602959063431
2025-12-30,989.7376028659107,847.6500678032604,1140.4036544728242
2025-12-31,981.2983537690416,840.677854237366,1130.6317318279523
2026-01-02,989.5930030056376,844.3522914460945,1137.4746295776883
2026-01-05,998.6859425585718,851.0882809424786,1151.2418373677276
2026-01-06,1010.7837371955192,864.4384753615773,1161.8233799743168
2026-01-07,997.542250014375,859.7645465702143,1151.2737985629815
2026-01-08,1008.4756788384161,855.7662027971846,1165.3300596876236
2026-01-09,1014.4889013211337,856.8033177882405,1176.7278389796206
2026-01-12,1014.4742512295331,862.3744784117221,1169.9330024742412
2026-01-13,1014.2545845650569,855.05914786861,1172.9228451577937
2026-01-14,1018.5781138143511,863.8141671821434,1170.8145904576622
2026-01-15,1024.7135791176124,864.4493692618797,1178.8182744655776
2026-01-16,1021.2592841929327,862.9166147939378,1180.0277200856804
2026-01-20,1005.3660922855121,845.3421462134982,1178.3571663821226
2026-01-21,1023.228981414529,852.9421463816219,1202.6104246793964
2026-01-22,1025.1944560433224,856.4463198208182,1207.368706876619
2026-01-23,1019.720302802362,855.6015928054026,1200.7002766688183
2026-01-26,1021.5419693799464,842.5637977435733,1199.0156118305122
2026-01-27,1017.5319927476367,838.0881592352605,1183.2048013139972
2026-01-28,1014.3953638585488,832.1716485867022,1185.9378430298464
2026-01-29,1016.5289819090854,833.58069401698,1187.5191285536198
2026-01-30,1014.4473484970893,836.1314073527824,1184.8689917411934
2026-02-02,1020.6972103380401,827.027411235376,1187.2860133913252
2026-02-03,1021.4449958019534,825.0335234733358,1193.3622470159175
2026-02-04,1033.6959266413555,843.8754524121354,1205.9700223098669
2026-02-05,1024.639457505703,836.8655296754716,1195.9537425118126
2026-02-06,1042.8591420835705,844.648358051879,1220.1288369047406
2026-02-09,1042.8881950497107,844.6005827868712,1227.813691874716
2026-02-10,1046.6695370014559,850.5317368521122,1234.8895508593419
2026-02-11,1048.2326488244498,843.2507352142183,1231.9045065011553
2026-02-12,1035.4855837914104,835.0866224826801,1216.0961076567407
2026-02-13,1036.4068188616088,839.9825552658269,1219.2477564861554
2026-02-17,1027.3794394221868,831.1514038619648,1210.0377187673885
2026-02-18,1033.753093674907,830.6639046320747,1217.8949290315156
2026-02-19,1030.6181971897204,830.712130256543,1231.6157147240606
2026-02-20,1036.0188304288727,831.0181896629722,1247.5647076976632
2026-02-23,1023.7413294246805,819.7446415359246,1235.4834820926894
2026-02-24,1031.761420482919,827.2636717597379,1254.499986028184
2026-02-25,1031.0513499065878,823.616736152047,1244.176991033564
2026-02-26,1037.9407560156744,828.1604720774797,1256.5389831145148
2026-02-27,1039.176736288752,842.1156479535708,1256.8551316442795
2026-03-02,1037.4517964217332,844.7312569470234,1257.4467303952667
2026-03-03,1026.743390901499,842.27181610301,1244.5722658424233
2026-03-04,1029.473913272368,844.8708612233202,1238.6122728089936
2026-03-05,1019.8374438460855,839.0550419522019,1223.8158121609588
2026-03-06,1007.0574699755754,831.4742882975144,1208.4026648516324
2026-03-09,1007.932054803363,831.2144877387344,1213.1551245437558
2026-03-10,997.7997490517618,822.9366765264285,1195.6964736534678
2026-03-11,992.5453201395522,813.9086067693352,1189.8917960610204
2026-03-12,976.9093120114642,798.9821711930718,1166.502947293168
2026-03-13,976.9701699004139,803.7541844601055,1172.771586093711
2026-03-16,983.1414011135098,808.5224443028179,1175.7541995567374
2026-03-17,987.4701438272443,808.9888614216867,1183.9588094317642
2026-03-18,973.841246350475,795.6491664839496,1165.0276371933078
2026-03-19,973.1746982664102,792.8694733322427,1166.1728379826716
2026-03-20,962.3436363944247,787.293157630608,1149.4412644476338
2026-03-23,970.5949213205718,794.4683126989513,1163.6805787686428
2026-03-24,971.5552746437337,794.6891648420186,1163.4926715596678
2026-03-25,976.2629971120456,797.4736532600843,1164.3191041542543
2026-03-26,967.7542501613383,791.0842391796526,1151.010139080018
2026-03-27,955.2836979663208,780.7445205647728,1149.147730032538
2026-03-30,953.4361147962405,782.4694589053432,1143.236726629039
2026-03-31,971.6146628750215,798.1726125225222,1172.011531701722
2026-04-01,973.1591204886988,800.0478217836633,1181.9808049144851
2026-04-02,966.8570099619621,792.0879391627726,1173.0411030215928
