date,equity_usd,cash_usd,positions_value_usd
2025-02-14,991.0089910089911,0.0,991.0089910089911
2025-02-18,992.7691813192575,0.0,992.7691813192575
2025-02-19,989.7123644912649,0.0,989.7123644912649
2025-02-20,985.3496430174711,0.0,985.3496430174711
2025-02-21,959.7818787122,0.0,959.7818787122
2025-02-24,954.9338090362495,0.0,954.9338090362495
2025-02-25,954.6109879420862,0.0,954.6109879420862
2025-02-26,961.1917369229053,0.0,961.1917369229053
2025-02-27,942.9156734444333,0.0,942.9156734444333
2025-02-28,952.7643951059988,0.0,952.7643951059988
2025-03-03,932.0178825350689,0.0,932.0178825350689
2025-03-04,922.0719827951984,0.0,922.0719827951984
2025-03-05,917.9780674454028,0.0,917.9780674454028
2025-03-06,889.4285981714357,0.0,889.4285981714357
2025-03-07,875.3497909051605,0.0,875.3497909051605
2025-03-10,862.2214734462298,0.0,862.2214734462298
2025-03-11,854.0465656579667,0.0,854.0465656579667
2025-03-12,857.7867194581811,0.0,857.7867194581811
2025-03-13,839.3241862782912,0.0,839.3241862782912
2025-03-14,866.6910625756744,0.0,866.6910625756744
2025-03-17,885.2554755393081,0.0,885.2554755393081
2025-03-18,877.1166719248504,0.0,877.1166719248504
2025-03-19,893.7306731472124,0.0,893.7306731472124
2025-03-20,894.0830086574124,0.0,894.0830086574124
2025-03-21,893.5611687366226,0.0,893.5611687366226
2025-03-24,909.9541910917366,0.0,909.9541910917366
2025-03-25,913.4334058017238,0.0,913.4334058017238
2025-03-26,903.6163173124697,0.0,903.6163173124697
2025-03-27,903.3608550886023,0.0,903.3608550886023
2025-03-28,885.6077025041055,0.0,885.6077025041055
2025-03-31,890.4263800012606,0.0,890.4263800012606
2025-04-01,897.8866801068433,0.0,897.8866801068433
2025-04-02,911.6724419466029,0.0,911.6724419466029
2025-04-03,856.3247182447085,0.0,856.3247182447085
2025-04-04,814.6223663300422,0.0,814.6223663300422
2025-04-07,806.8456582449109,0.0,806.8456582449109
2025-04-08,787.7554181197941,0.0,787.7554181197941
2025-04-09,861.6237870829199,0.0,861.6237870829199
2025-04-10,836.7786960932202,0.0,836.7786960932202
2025-04-11,847.3825681569056,0.0,847.3825681569056
2025-04-14,854.0188034044438,0.0,854.0188034044438
2025-04-15,859.0106747087407,0.0,859.0106747087407
2025-04-16,846.5230250376126,0.0,846.5230250376126
2025-04-17,860.1207848084995,0.0,860.1207848084995
2025-04-21,844.777050094774,0.0,844.777050094774
2025-04-22,872.4899776328461,0.0,872.4899776328461
2025-04-23,884.7028666208328,0.0,884.7028666208328
2025-04-24,901.1358268209934,0.0,901.1358268209934
2025-04-25,906.6200788897761,0.0,906.6200788897761
2025-04-28,911.945734899007,0.0,911.945734899007
2025-04-29,917.5554733795434,0.0,917.5554733795434
2025-04-30,924.3987071085884,0.0,924.3987071085884
2025-05-01,923.746720616395,0.0,923.746720616395
2025-05-02,940.1249609177792,0.0,940.1249609177792
2025-05-05,934.3048432247865,0.0,934.3048432247865
2025-05-06,930.5478584147396,0.0,930.5478584147396
2025-05-07,934.0079319953824,0.0,934.0079319953824
2025-05-08,943.2462013469852,0.0,943.2462013469852
2025-05-09,939.5400252014988,0.0,939.5400252014988
2025-05-12,992.7041642259214,0.0,992.7041642259214
2025-05-13,1011.4974787743939,0.0,1011.4974787743939
2025-05-14,994.6234618915387,994.6234618915387,0.0
2025-05-15,985.6378240674712,0.0,985.6378240674712
2025-05-16,1004.0673248025488,0.0,1004.0673248025488
2025-05-19,998.3203045552701,0.0,998.3203045552701
2025-05-20,983.0502618877554,0.0,983.0502618877554
2025-05-21,958.0101258225488,0.0,958.0101258225488
2025-05-22,958.3162789454861,0.0,958.3162789454861
2025-05-23,957.0830095226419,0.0,957.0830095226419
2025-05-27,970.4382788948175,0.0,970.4382788948175
2025-05-28,956.6991849758301,0.0,956.6991849758301
2025-05-29,957.2460681528951,0.0,957.2460681528951
2025-05-30,954.4697672924766,0.0,954.4697672924766
2025-06-02,955.2209778184088,0.0,955.2209778184088
2025-06-03,972.6510701264405,0.0,972.6510701264405
2025-06-04,969.5629131345128,0.0,969.5629131345128
2025-06-05,965.2255373941855,0.0,965.2255373941855
2025-06-06,967.5785309949614,0.0,967.5785309949614
2025-06-09,958.0413129580933,0.0,958.0413129580933
2025-06-10,964.4610324853011,0.0,964.4610324853011
2025-06-11,959.0351753615363,0.0,959.0351753615363
