rule_col,n,spearman_ic,top_decile_hit_rate,bottom_decile_hit_rate,top_bottom_spread,quarter_ic_std,stability
bear_rule_signal,18480,-0.017729652526519965,0.43482905982905984,0.48484848484848486,-0.05001942501942502,0.10339789218299297,0.4830105390850352
fundamental_rule_signal,18480,0.016703888940829217,0.5292207792207793,0.4624121146565711,0.06680866456420814,0.06372331836408882,0.681383408179556
momentum_rule_signal,18480,0.011075913197363962,0.4696969696969697,0.42409508373851973,0.045601885958449995,0.08827666184847509,0.5586166907576247
valuation_rule_signal,18480,0.0171606188322407,0.5048701298701299,0.4431818181818182,0.06168831168831174,0.05483745348684933,0.7258127325657533
