date,transactionType,shares,value
2024-03-07,Conversion of Exercise of derivative security at price 117.09 per share.,2119,248114.0
2024-03-07,Sale at price 218.45 per share.,227,49588.0
2024-03-07,Sale at price 218.45 per share.,5048,1102736.0
2024-03-27,,5778,
2024-03-27,,11556,
2024-03-27,,11556,
2024-03-27,,3079,
2024-03-27,,72435,
2024-03-27,,6158,
2024-03-27,,20033,
2024-03-27,,7697,
2024-03-27,,3012,
2024-03-28,Sale at price 216.74 per share.,3553,770077.0
2024-04-01,,205,
2024-04-01,Sale at price 217.29 per share.,3500,760515.0
2024-04-01,Sale at price 217.29 per share.,6477,1407387.0
2024-04-15,,10229,
2024-04-29,Sale at price 204.33 per share.,2439,498358.0
2024-04-30,,10229,
2024-05-02,Sale at price 200.10 - 204.14 per share.,500,101058.0
2024-05-14,Sale at price 210.83 - 210.84 per share.,2000,421655.0
2024-06-06,,717,
2024-08-05,Sale at price 228.95 - 229.78 per share.,12093,2770552.0
2024-08-08,Sale at price 225.00 per share.,1000,225000.0
2024-08-15,Sale at price 222.65 - 224.55 per share.,15000,3359825.0
2024-08-19,Sale at price 227.05 per share.,2000,454100.0
2024-10-24,Sale at price 230.00 per share.,1000,230000.0
2024-11-11,Sale at price 243.47 per share.,6189,1506836.0
2024-11-21,Sale at price 239.42 per share.,1000,239419.0
2024-11-22,Conversion of Exercise of derivative security at price 168.52 per share.,4015,676608.0
2024-11-22,Sale at price 238.91 per share.,3671,877142.0
2024-12-02,Sale at price 241.00 per share.,1000,241000.0
2024-12-02,Conversion of Exercise of derivative security at price 209.25 - 221.67 per share.,11711,2485154.0
2024-12-02,Sale at price 240.43 per share.,11711,2815651.0
2025-01-07,Sale at price 235.00 per share.,1000,235000.0
2025-02-06,,893,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-06,,944,
2025-02-07,,1424,
2025-02-07,,447,
2025-02-07,,471,
2025-02-07,,329,
2025-02-07,,1851,
2025-02-07,,267,
2025-02-07,,740,
2025-02-07,,695,
2025-02-07,,710,
2025-02-07,,7710,
2025-02-07,,1299,
2025-02-11,,201,
2025-02-11,Sale at price 244.62 per share.,6121,1497319.0
2025-02-11,,473,
2025-02-11,,807,
2025-02-11,,323,
2025-02-11,,473,
2025-02-11,,123,
2025-02-11,,323,
2025-02-11,,2963,
2025-02-11,,134,
2025-02-18,Conversion of Exercise of derivative security at price 163.63 per share.,1413,231209.0
2025-02-18,Sale at price 246.10 per share.,1413,347739.0
2025-02-24,Sale at price 250.40 per share.,226,56590.0
2025-02-25,Sale at price 251.30 per share.,1314,330208.0
2025-02-28,Conversion of Exercise of derivative security at price 131.43 per share.,3903,512971.0
2025-02-28,Sale at price 249.23 per share.,5339,1330639.0
2025-03-05,Sale at price 255.63 per share.,500,127817.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,688,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,8305,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,2077,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,4840,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,4840,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,3325,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,30469,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,3325,0.0
2025-03-27,Stock Award(Grant) at price 0.00 per share.,1249,0.0
2025-03-28,Sale at price 231.67 per share.,758,175606.0
2025-03-28,Sale at price 231.67 per share.,2635,610450.0
2025-04-01,,4287,
2025-05-01,Sale at price 242.26 per share.,829,200838.0
2025-05-01,Sale at price 238.36 per share.,1900,452884.0
2025-05-12,Sale at price 248.73 per share.,6105,1518497.0
2025-06-03,Sale at price 247.00 per share.,2000,494000.0
2025-06-11,Sale at price 260.00 per share.,500,130000.0
2025-07-01,Sale at price 265.00 per share.,500,132500.0
2025-07-24,Sale at price 280.00 per share.,3500,980000.0
2025-07-29,Sale at price 261.01 - 261.04 per share.,202,52727.0
2025-07-30,Sale at price 264.95 per share.,2000,529900.0
2025-08-11,Sale at price 266.78 per share.,5643,1505440.0
2025-08-13,Conversion of Exercise of derivative security at price 131.43 per share.,3903,512971.0
2025-08-13,Sale at price 271.42 per share.,3903,1059371.0
2025-10-31,Sale at price 254.28 per share.,7009,1782273.0
2025-10-31,,370,
2025-10-31,,370,
2025-11-11,Sale at price 262.75 per share.,5745,1509499.0
2026-02-06,,1424,
2026-02-06,,445,
2026-02-06,,893,
2026-02-06,,469,
2026-02-06,,329,
2026-02-06,,530,
2026-02-06,,358,
2026-02-06,,1298,
2026-02-06,,267,
2026-02-06,,740,
2026-02-06,,694,
2026-02-06,,7709,
2026-02-06,,358,
2026-02-09,Sale at price 275.53 per share.,88,24247.0
2026-02-10,Sale at price 276.79 per share.,91,25188.0
2026-02-11,,243,
2026-02-11,,230,
2026-02-11,,403,
2026-02-11,,806,
2026-02-11,,860,
2026-02-11,,230,
2026-02-11,,216,
2026-02-11,Sale at price 284.38 per share.,5273,1499536.0
2026-02-11,,897,
2026-02-11,,323,
2026-02-11,,897,
2026-02-11,,897,
2026-02-11,,897,
2026-02-11,,897,
2026-02-11,,897,
2026-02-11,,696,
2026-02-11,,376,
2026-02-11,,356,
2026-02-11,,897,
2026-02-11,,897,
2026-02-11,,3656,
2026-02-11,,740,
2026-02-12,Sale at price 290.42 per share.,87,25267.0
2026-02-19,Sale at price 277.94 per share.,666,185108.0
