date,transactionType,shares,value
2025-01-15,,36270,
2025-01-15,,45416,
2025-01-15,,100216,
2025-01-15,,118717,
2025-01-15,,198029,
2025-01-15,,66916,
2025-01-17,Stock Gift at price 0.00 per share.,131624,0.0
2025-01-21,Stock Gift at price 0.00 per share.,49030,0.0
2025-01-23,Stock Gift at price 0.00 per share.,62672,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,583966,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,324425,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,324425,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,151398,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,101167,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,101167,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,151398,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,296309,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,432567,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,432567,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,94444,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,53022,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,238993,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,238993,0.0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,16150,0.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,852,20238.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,4305,102179.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,2235,53039.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,328,7796.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,960,22782.0
2025-01-31,Stock Award(Grant) at price 23.73 per share.,176,4184.0
2025-02-10,Stock Gift at price 0.00 per share.,30566,0.0
2025-02-19,Stock Gift at price 0.00 per share.,49243,0.0
2025-02-19,Stock Gift at price 0.00 per share.,120419,0.0
2025-02-28,Stock Gift at price 0.00 per share.,61103,0.0
2025-02-28,Stock Award(Grant) at price 27.41 per share.,108,2964.0
2025-02-28,Stock Award(Grant) at price 27.41 per share.,1474,40417.0
2025-02-28,Stock Award(Grant) at price 27.41 per share.,170,4680.0
2025-02-28,Stock Award(Grant) at price 27.41 per share.,474,13000.0
2025-02-28,Stock Award(Grant) at price 27.41 per share.,702,19260.0
2025-03-17,Stock Gift at price 0.00 per share.,2401,0.0
2025-03-31,Stock Award(Grant) at price 28.28 per share.,118119,3340417.0
2025-03-31,Stock Award(Grant) at price 28.28 per share.,1486,42031.0
2025-03-31,Stock Award(Grant) at price 28.28 per share.,681,19260.0
2025-03-31,Stock Award(Grant) at price 28.28 per share.,182,5148.0
2025-03-31,Stock Award(Grant) at price 28.28 per share.,12945,366100.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,717,19869.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,717,19869.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,283,7863.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,2114,58583.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,2071,57383.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,129,3597.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,2674,74077.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,2674,74077.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,739,20475.0
2025-04-30,Stock Award(Grant) at price 27.70 per share.,739,20475.0
2025-05-28,Sale at price 27.56 per share.,1500,41348.0
2025-05-30,Stock Award(Grant) at price 27.80 per share.,1453,40417.0
2025-05-30,Stock Award(Grant) at price 27.80 per share.,112,3120.0
2025-05-30,Stock Award(Grant) at price 27.80 per share.,202,5616.0
2025-05-30,Stock Award(Grant) at price 27.80 per share.,629,17500.0
2025-05-30,Stock Award(Grant) at price 27.80 per share.,692,19260.0
2025-06-30,Stock Award(Grant) at price 28.94 per share.,266,7710.0
2025-06-30,Stock Award(Grant) at price 28.94 per share.,604,17500.0
2025-06-30,Stock Award(Grant) at price 28.94 per share.,107,3120.0
2025-06-30,Stock Award(Grant) at price 28.94 per share.,1457,42167.0
2025-06-30,Stock Award(Grant) at price 28.94 per share.,665,19260.0
2025-07-29,Stock Gift at price 0.00 per share.,7250,0.0
2025-07-29,Stock Gift at price 0.00 per share.,35700,0.0
2025-07-31,Stock Award(Grant) at price 27.41 per share.,745,20445.0
2025-07-31,Stock Award(Grant) at price 27.41 per share.,417,11456.0
2025-07-31,Stock Award(Grant) at price 27.41 per share.,2291,62812.0
2025-07-31,Stock Award(Grant) at price 27.41 per share.,134,3694.0
