date,transactionType,shares,value
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-05-16,Stock Award(Grant) at price 106.52 per share.,2160,230083
2024-11-14,Stock Gift at price 120.35 per share.,600,72210
2024-12-30,Stock Gift at price 114.77 per share.,220,25249
2024-12-30,Stock Gift at price 114.77 per share.,2195,251920
2025-01-08,Sale at price 110.06 - 114.50 per share.,14929,1701167
2025-01-08,Sale at price 110.06 - 114.50 per share.,2117,241233
2025-01-08,Sale at price 110.06 - 114.50 per share.,8367,953426
2025-02-11,Sale at price 119.07 per share.,45000,5358150
2025-02-19,Stock Award(Grant) at price 118.90 per share.,41200,4898680
2025-02-19,Stock Award(Grant) at price 118.90 per share.,17388,2067433
2025-02-19,Stock Award(Grant) at price 118.90 per share.,25320,3010548
2025-02-19,Stock Award(Grant) at price 118.90 per share.,3466,412107
2025-02-19,Sale at price 118.38 per share.,2308,273221
2025-02-19,Stock Award(Grant) at price 118.90 per share.,41200,4898680
2025-02-27,Stock Gift at price 123.23 per share.,242,29822
2025-03-10,Sale at price 122.18 per share.,135,16495
2025-05-07,Sale at price 119.50 - 119.53 per share.,21000,2509963
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-15,Stock Award(Grant) at price 117.99 per share.,2036,240228
2025-05-16,Sale at price 118.76 per share.,1200,142512
2025-05-16,Conversion of Exercise of derivative security at price 10.51 per share.,1200,12612
2025-12-22,Stock Gift at price 108.52 per share.,2450,265874
2025-12-31,Stock Gift at price 110.08 per share.,229,25208
2026-01-02,Conversion of Exercise of derivative security at price 10.51 per share.,1600,16820
2026-01-02,Sale at price 109.18 per share.,154,16814
2026-01-05,Sale at price 109.69 per share.,101,11079
2026-01-05,Sale at price 109.69 per share.,2225,244065
2026-01-05,Sale at price 109.69 per share.,2104,230792
2026-01-05,Sale at price 109.69 per share.,5627,617237
2026-01-05,Conversion of Exercise of derivative security at price 10.71 per share.,67129,719086
2026-01-05,Conversion of Exercise of derivative security at price 10.51 per share.,1162,12216
2026-01-06,Sale at price 109.69 - 110.21 per share.,43621,4790957
2026-01-06,Sale at price 109.69 - 110.21 per share.,681,74827
2026-02-18,Sale at price 108.43 per share.,169,18325
2026-02-18,Sale at price 108.40 - 108.46 per share.,2168,235007
