date,transactionType,shares,value
2025-11-12,Sale at price 1460.60 - 1463.88 per share.,2000,2924998
2025-11-21,Sale at price 1418.58 per share.,236,334785
2025-11-21,Conversion of Exercise of derivative security at price 595.31 - 720.81 per share.,236,169358
2025-11-25,Conversion of Exercise of derivative security at price 720.81 - 1103.74 per share.,6055,5312256
2025-11-25,Sale at price 1452.00 - 1511.00 per share.,2025,2999300
2025-11-25,Sale at price 1480.00 - 1500.00 per share.,6055,9010900
2025-11-25,Conversion of Exercise of derivative security at price 595.31 - 671.60 per share.,2025,1283700
2026-02-10,Sale at price 1410.12 per share.,800,1128096
2026-02-10,Conversion of Exercise of derivative security at price 595.31 per share.,800,476248
2026-02-17,Stock Award(Grant) at price 0.00 per share.,50,0
