date,transactionType,shares,value
2024-02-28,,4853,
2024-02-28,,1315,
2024-02-28,,1315,
2024-02-29,Sale at price 94.57 per share.,670,63363.0
2024-02-29,Sale at price 94.57 per share.,647,61188.0
2024-02-29,Sale at price 94.57 per share.,2388,225838.0
2024-03-01,,652,
2024-03-01,,233,
2024-03-04,Sale at price 94.34 per share.,309,29151.0
2024-03-04,Sale at price 94.34 per share.,117,11038.0
2024-03-07,,1138,
2024-03-08,Sale at price 99.05 per share.,544,53884.0
2024-03-13,Sale at price 106.60 - 112.44 per share.,15000,1628031.0
2024-03-15,Sale at price 103.17 per share.,15000,1547550.0
2024-03-20,Sale at price 101.05 - 103.18 per share.,15000,1535820.0
2024-03-27,Sale at price 105.73 - 110.75 per share.,15000,1635864.0
2024-04-03,Sale at price 97.47 - 104.15 per share.,15000,1525268.0
2024-04-05,,1453,
2024-04-08,Sale at price 101.93 per share.,705,71859.0
2024-04-10,Sale at price 106.59 - 109.36 per share.,15000,1606865.0
2024-04-15,Sale at price 105.02 per share.,15000,1575300.0
2024-04-17,Sale at price 103.10 - 104.49 per share.,15000,1550703.0
2024-04-24,Sale at price 107.16 - 109.91 per share.,15000,1624836.0
2024-05-01,Sale at price 109.70 - 113.40 per share.,15000,1663855.0
2024-05-03,,732,
2024-05-03,,732,
2024-05-08,Sale at price 120.37 - 122.07 per share.,15000,1825220.0
2024-05-09,,522,
2024-05-10,Sale at price 120.96 per share.,255,30844.0
2024-05-15,Sale at price 127.49 per share.,15000,1912350.0
2024-05-15,Sale at price 125.53 - 129.15 per share.,15000,1909863.0
2024-05-22,Sale at price 142.95 - 164.67 per share.,15000,2363556.0
2024-05-24,,1326,
2024-05-24,,2652,
2024-05-28,,328,
2024-05-28,Sale at price 162.47 per share.,1296,210566.0
2024-05-28,Sale at price 162.47 per share.,648,105283.0
2024-05-28,,328,
2024-05-28,,610,
2024-05-29,Sale at price 144.50 per share.,183,26444.0
2024-05-29,Sale at price 144.50 per share.,341,49276.0
2024-05-29,Sale at price 141.01 - 148.06 per share.,20000,2901585.0
2024-05-29,Sale at price 144.50 per share.,183,26444.0
2024-05-31,,651,
2024-05-31,,1326,
2024-05-31,,232,
2024-06-03,Sale at price 140.72 per share.,122,17168.0
2024-06-03,Sale at price 140.72 per share.,339,47704.0
2024-06-03,Sale at price 140.72 per share.,691,97237.0
2024-06-05,Sale at price 145.91 - 154.86 per share.,15000,2268804.0
2024-06-07,,10247,
2024-06-10,Sale at price 148.09 per share.,5178,766785.0
2024-06-11,Sale at price 148.29 - 149.40 per share.,202832,30087339.0
2024-06-12,Sale at price 142.97 - 150.24 per share.,15000,2208071.0
2024-06-17,Sale at price 138.16 per share.,15000,2072400.0
2024-06-18,Sale at price 132.22 - 136.92 per share.,15000,2003561.0
2024-06-26,Sale at price 122.69 - 134.05 per share.,15000,1908293.0
2024-07-05,,1452,
2024-07-08,Sale at price 118.24 per share.,689,81465.0
2024-07-10,Sale at price 116.01 - 119.95 per share.,15000,1756177.0
2024-07-15,Sale at price 121.12 per share.,15000,1816800.0
2024-07-17,Sale at price 120.86 - 124.61 per share.,15000,1842651.0
2024-07-24,Sale at price 116.33 - 119.01 per share.,15000,1766972.0
2024-07-31,Sale at price 118.96 - 121.62 per share.,15000,1799443.0
2024-08-09,,522,
2024-08-12,Sale at price 84.10 per share.,254,21363.0
2024-08-27,,2652,
2024-08-27,,2652,
2024-08-28,,611,
2024-08-28,,329,
2024-08-28,,329,
2024-08-28,Sale at price 79.39 per share.,1321,104881.0
2024-08-28,Sale at price 79.39 per share.,1319,104722.0
2024-08-29,Sale at price 78.03 per share.,162,12640.0
2024-08-29,Sale at price 78.03 per share.,300,23408.0
2024-08-29,Sale at price 78.03 per share.,162,12640.0
2024-08-30,,652,
2024-08-30,,233,
2024-09-03,Sale at price 76.99 per share.,318,24483.0
2024-09-03,Sale at price 76.99 per share.,114,8777.0
2024-09-06,,1139,
2024-09-09,Sale at price 73.57 per share.,551,40539.0
2024-10-04,,1453,
2024-10-07,Sale at price 60.12 per share.,715,42986.0
2024-11-08,,523,
2024-11-11,Sale at price 46.10 per share.,277,12771.0
2024-11-27,,2981,
2024-11-27,,2981,
2024-11-27,,610,
2024-11-29,Sale at price 42.79 per share.,1420,60761.0
2024-11-29,Sale at price 42.79 per share.,291,12452.0
2024-11-29,Sale at price 42.79 per share.,1418,60675.0
2024-12-02,,232,
2024-12-02,,651,
2024-12-03,Sale at price 43.30 per share.,112,4849.0
2024-12-03,Sale at price 43.30 per share.,314,13595.0
2024-12-06,,1138,
2024-12-09,Sale at price 44.68 per share.,529,23637.0
2025-01-03,,1453,
2025-02-07,,523,
2025-02-12,Stock Award(Grant) at price 0.00 per share.,5734,0.0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,13233,0.0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,2047,0.0
2025-02-27,,5746,
2025-02-27,,5747,
2025-02-27,,5746,
2025-02-28,,1263,
2025-02-28,,329,
2025-02-28,,562,
2025-03-03,Purchase at price 31.04 - 31.53 per share.,160314,5004318.0
2025-03-03,Purchase at price 31.76 per share.,31620,1004251.0
2025-03-07,,1139,
2025-04-04,,1452,
2025-04-30,,979,
2025-04-30,,892,
2025-04-30,,677,
2025-04-30,,979,
2025-05-28,,2046,
2025-05-28,,1101,
2025-05-28,,1101,
2025-05-30,,652,
2025-05-30,,233,
2025-06-06,,1139,
2025-06-11,Sale at price 28.00 per share.,312,8736.0
2025-07-03,,1453,
2025-08-05,,850,
2025-08-28,,2048,
2025-08-28,,1103,
2025-08-28,,1103,
2025-08-29,,232,
2025-08-29,,651,
2025-10-02,,1439,
2025-10-03,,1453,
2025-11-28,,2047,
2025-11-28,,1102,
2025-11-28,,1102,
2025-12-01,,652,
2025-12-01,,233,
2025-12-05,,47190,
2025-12-05,,47190,
2025-12-09,Sale at price 27.60 per share.,504,13910.0
2025-12-11,Sale at price 29.48 per share.,23853,703306.0
2025-12-11,Conversion of Exercise of derivative security at price 10.90 per share.,688073,7499996.0
2025-12-11,Conversion of Exercise of derivative security at price 10.90 per share.,23853,259998.0
2026-01-05,,1452,
2026-02-11,Stock Award(Grant) at price 0.00 per share.,4884,0.0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,2630,0.0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,11271,0.0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,2630,0.0
