date,transactionType,shares,value
2024-07-31,Sale at price 115.00 per share.,17363,1996684.0
2024-08-12,Sale at price 109.64 per share.,31277,3429263.0
2024-09-04,Stock Gift at price 0.00 per share.,1000,0.0
2024-09-30,,2058,
2024-11-22,,750,
2024-11-22,,600,
2024-11-22,,1500,
2024-11-22,,1500,
2024-11-22,,1500,
2024-11-22,,1500,
2024-11-22,,450,
2024-11-22,,375,
2024-11-22,,900,
2024-11-22,,1500,
2024-11-22,,1500,
2024-11-22,,1500,
2024-11-22,,3750,
2024-11-25,Stock Award(Grant) at price 0.00 per share.,74904,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,24615,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,7472,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,4835,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,5055,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,2462,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,5275,0.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,2197,0.0
2024-11-29,Stock Gift at price 0.00 per share.,1176,0.0
2024-11-29,Stock Gift at price 0.00 per share.,355,0.0
2024-11-29,Stock Gift at price 0.00 per share.,1700,0.0
2024-11-29,,12118,
2024-11-29,,8453,
2024-11-29,,5293,
2024-11-29,,15407,
2024-11-29,,5293,
2024-11-29,,1521,
2024-11-29,,2986,
2024-11-29,,5293,
2024-11-29,,5293,
2024-11-29,,8325,
2024-12-02,Sale at price 167.39 - 170.10 per share.,13845,2340135.0
2024-12-02,Sale at price 167.30 per share.,50000,8365065.0
2024-12-03,Sale at price 166.01 per share.,1492,247691.0
2024-12-03,Sale at price 165.62 - 169.43 per share.,4621,769791.0
2024-12-03,,1263,
2024-12-03,Stock Gift at price 0.00 per share.,225,0.0
2024-12-03,,13004,
2024-12-03,Stock Gift at price 0.00 per share.,60,0.0
2024-12-03,Stock Gift at price 0.00 per share.,1000,0.0
2024-12-03,,3639,
2024-12-04,Stock Gift at price 0.00 per share.,315,0.0
2024-12-04,Sale at price 165.30 per share.,1241,205141.0
2024-12-04,Sale at price 165.03 per share.,5000,825147.0
2024-12-05,Sale at price 165.59 per share.,3100,513318.0
2024-12-09,Stock Gift at price 0.00 per share.,325,0.0
2024-12-09,Stock Gift at price 0.00 per share.,1500,0.0
2024-12-10,,488,
2024-12-11,Stock Gift at price 0.00 per share.,18559,0.0
2024-12-13,Sale at price 159.46 per share.,10000,1594650.0
2024-12-13,,2853,
2024-12-13,,3112,
2024-12-13,,1452,
2024-12-13,,2982,
2024-12-13,,14523,
2024-12-13,,1297,
2024-12-13,,29460,
2024-12-13,,850,
2024-12-13,,5309,
2025-01-31,Sale at price 168.25 per share.,4160,699932.0
2025-02-20,,1711,
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1253,0.0
2025-02-20,,1711,
2025-02-20,,1711,
2025-02-20,,1711,
2025-02-20,,1711,
2025-02-20,,1711,
2025-02-20,,1711,
2025-02-20,,2395,
2025-02-20,,1711,
2025-02-28,,1800,
2025-04-28,Sale at price 136.49 per share.,3650,498184.0
2025-05-19,Stock Gift at price 0.00 per share.,1500,0.0
2025-05-20,,1186,
2025-05-21,Stock Award(Grant) at price 0.00 per share.,982,0.0
2025-05-29,Sale at price 146.61 per share.,6570,963228.0
2025-08-12,Stock Gift at price 0.00 per share.,300,0.0
2025-08-18,Stock Gift at price 0.00 per share.,114,0.0
2025-11-05,Stock Gift at price 0.00 per share.,949,0.0
2025-11-20,Stock Gift at price 0.00 per share.,1611,0.0
2025-11-28,,2764,
2025-11-28,,2764,
2025-11-28,,2764,
2025-11-28,,1595,
2025-11-28,,6640,
2025-11-28,,2764,
2025-11-28,,6136,
2025-11-28,,3775,
2025-11-28,,3818,
2025-11-28,,1292,
2025-12-02,,1813,
2025-12-02,,8897,
2025-12-02,,4355,
2025-12-02,Stock Award(Grant) at price 0.00 per share.,13501,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,165573,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,7043,0.0
2025-12-02,,3507,
2025-12-02,Stock Award(Grant) at price 0.00 per share.,4256,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,6163,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,6163,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,5429,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,2128,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,1908,0.0
2025-12-02,Stock Award(Grant) at price 0.00 per share.,763,0.0
2025-12-04,Stock Gift at price 0.00 per share.,616,0.0
2025-12-04,Stock Gift at price 0.00 per share.,1022,0.0
2025-12-04,Stock Gift at price 0.00 per share.,1021,0.0
2025-12-10,Stock Gift at price 0.00 per share.,60,0.0
2025-12-12,Stock Gift at price 0.00 per share.,2703,0.0
2025-12-15,Sale at price 162.68 - 164.22 per share.,130687,21321442.0
2025-12-15,,6551,
2025-12-15,,35228,
2025-12-15,,4738,
2025-12-15,,3853,
2025-12-15,,34661,
2025-12-15,,1573,
2025-12-15,,7628,
2025-12-15,,14145,
2025-12-15,,92332,
2025-12-15,Stock Gift at price 0.00 per share.,8704,0.0
2025-12-15,Stock Gift at price 0.00 per share.,1223,0.0
2025-12-15,Stock Gift at price 0.00 per share.,30516,0.0
2025-12-15,,19132,
2025-12-30,Stock Gift at price 0.00 per share.,161,0.0
2026-01-30,Stock Gift at price 0.00 per share.,20504,0.0
2026-02-04,Sale at price 170.46 per share.,4500,767079.0
2026-02-19,,1253,
2026-02-19,,1253,
