date,transactionType,shares,value
2024-09-12,Stock Gift at price 0.00 per share.,11765,0.0
2024-09-13,Sale at price 98.08 - 112.33 per share.,200000,21559657.0
2024-09-13,Sale at price 105.31 - 111.92 per share.,125042,13250798.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,86,0.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,112,0.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,112,0.0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,3390,0.0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,40683,0.0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,32207,0.0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,33902,0.0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,67805,0.0
2024-11-13,Sale at price 278.97 - 291.01 per share.,119752,34264845.0
2024-11-21,Conversion of Exercise of derivative security at price 27.03 per share.,18000,486540.0
2024-11-21,,5205489,
2024-11-21,,5205489,
2024-11-21,Stock Gift at price 0.00 per share.,17062,0.0
2024-11-21,Sale at price 305.57 - 329.06 per share.,5274246,1634860909.0
2024-11-21,Sale at price 309.84 - 327.90 per share.,593588,189573540.0
2024-11-21,Sale at price 305.57 - 329.06 per share.,5274246,1634860909.0
2024-11-21,Sale at price 314.59 - 326.86 per share.,18000,5740954.0
2024-11-22,Sale at price 304.52 - 322.27 per share.,165986,51735181.0
2024-11-22,Sale at price 332.19 - 333.86 per share.,21101,7019627.0
2024-11-25,Sale at price 318.66 - 344.00 per share.,230000,74746660.0
2024-11-26,Sale at price 329.64 - 331.93 per share.,30330,10029070.0
2024-11-26,Stock Gift at price 0.00 per share.,5026,0.0
2024-11-27,Sale at price 318.23 - 328.73 per share.,3000,977282.0
2024-11-29,Sale at price 339.68 - 340.45 per share.,30500,10360432.0
2024-12-03,Stock Gift at price 0.00 per share.,3500,0.0
2024-12-03,Stock Gift at price 0.00 per share.,175,0.0
2024-12-03,Sale at price 350.45 - 357.57 per share.,17925,6348053.0
2024-12-06,Sale at price 399.64 - 413.47 per share.,500,203134.0
2024-12-06,,1030000,
2024-12-09,Sale at price 364.00 - 366.88 per share.,400,146464.0
2024-12-09,Sale at price 333.74 - 363.07 per share.,171951,59411676.0
2024-12-10,Conversion of Exercise of derivative security at price 5.05 per share.,200000,1010000.0
2024-12-10,Stock Gift at price 0.00 per share.,110000,0.0
2024-12-10,Sale at price 320.13 - 367.19 per share.,54802,18817925.0
2024-12-10,Sale at price 320.12 - 348.20 per share.,194080,63922049.0
2024-12-10,Stock Gift at price 0.00 per share.,8739,0.0
2024-12-10,Sale at price 321.15 - 353.14 per share.,43522,14471737.0
2024-12-11,Sale at price 316.19 - 359.32 per share.,51676,17194696.0
2024-12-11,Stock Gift at price 0.00 per share.,17500,0.0
2024-12-12,Sale at price 326.13 - 340.05 per share.,99000,32620953.0
2024-12-12,Sale at price 316.48 - 353.25 per share.,124569,41907123.0
2024-12-12,Conversion of Exercise of derivative security at price 5.05 per share.,200000,1010000.0
2024-12-19,Sale at price 313.07 per share.,15971,5000041.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,48,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,48,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,37,0.0
2025-02-21,Stock Gift at price 0.00 per share.,40000,0.0
2025-02-24,Sale at price 398.56 - 424.75 per share.,44400,18243452.0
2025-02-24,Sale at price 396.21 - 442.25 per share.,45600,19237779.0
2025-02-28,Sale at price 319.12 - 330.92 per share.,200000,64930457.0
2025-02-28,Conversion of Exercise of derivative security at price 5.05 per share.,200000,1010000.0
2025-03-03,Stock Gift at price 0.00 per share.,200000,0.0
2025-03-10,Sale at price 235.49 - 254.76 per share.,30993,7489643.0
2025-03-10,Sale at price 235.49 - 254.76 per share.,17500,4228934.0
2025-03-10,Sale at price 237.63 - 253.85 per share.,12917,3129892.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,69,0.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,69,0.0
