date,transactionType,shares,value
2024-02-28,,1680,
2024-02-28,,535,
2024-02-28,,1680,
2024-02-28,,917,
2024-05-13,Sale at price 132.17 per share.,1475,194951.0
2024-05-14,Sale at price 135.53 per share.,843,114250.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1750,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1760,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,1750,0.0
2024-11-06,,1954,
2024-11-19,Sale at price 106.04 per share.,1060,112403.0
2024-12-05,Sale at price 101.12 per share.,2525,255328.0
2024-12-31,,1750,
2024-12-31,,1750,
2024-12-31,,1194,
2024-12-31,,434,
2025-02-27,Stock Award(Grant) at price 0.00 per share.,3517,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7599,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7599,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7599,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,5541,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,31658,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7915,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7915,0.0
2025-02-27,,3518,
2025-02-27,,3518,
2025-02-27,,522,
2025-02-27,,2866,
2025-02-27,,16932,
2025-02-27,,522,
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7915,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,37,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2762,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,37,0.0
2025-08-06,Stock Award(Grant) at price 0.00 per share.,7430,0.0
2025-10-01,Purchase at price 60.77 - 86.99 per share.,241,17869.0
2025-10-09,Sale at price 95.00 per share.,116,11020.0
2025-10-24,Sale at price 105.00 per share.,172,18060.0
2025-11-06,,1953,
2026-02-13,Sale at price 163.71 per share.,8454,1384004.0
2026-02-18,,934,
2026-02-20,Sale at price 165.45 per share.,5692,941741.0
