date,transactionType,shares,value
2024-03-13,Sale at price 162.16 per share.,8891,1441765.0
2024-04-30,Purchase at price 145.53 per share.,100,14553.0
2024-05-01,,25255,
2024-05-01,,22255,
2024-07-08,,9809,
2024-08-30,Conversion of Exercise of derivative security at price 100.06 per share.,5635,563838.0
2024-08-30,Sale at price 165.06 per share.,5635,930113.0
2024-10-17,Stock Gift at price 0.00 per share.,68890,0.0
2024-12-12,Purchase at price 147.22 per share.,1000,147220.0
2025-02-07,Conversion of Exercise of derivative security at price 100.06 per share.,126369,12644482.0
2025-02-07,Conversion of Exercise of derivative security at price 100.06 per share.,32762,3278166.0
2025-02-07,Conversion of Exercise of derivative security at price 100.06 per share.,58504,5853910.0
2025-02-07,Sale at price 153.89 per share.,13015,2002878.0
2025-02-07,Conversion of Exercise of derivative security at price 100.06 per share.,13015,1302281.0
2025-02-14,,3815,
2025-02-14,,3293,
2025-02-14,,2806,
2025-02-14,,3438,
2025-02-14,,31487,
2025-02-14,,2852,
2025-02-14,,22414,
2025-02-14,,23080,
2025-02-14,,5640,
2025-02-14,,1350,
2025-02-14,,8625,
2025-02-14,,6018,
2025-02-18,Sale at price 156.15 per share.,403,62928.0
2025-02-25,Conversion of Exercise of derivative security at price 101.87 per share.,6999,712988.0
2025-02-25,Sale at price 165.88 per share.,6999,1160994.0
2025-03-18,Stock Gift at price 0.00 per share.,130852,0.0
2025-05-01,,25255,
2025-07-17,Sale at price 163.55 per share.,19137,3129830.0
2025-08-15,Conversion of Exercise of derivative security at price 101.87 per share.,16820,1713453.0
2025-08-15,Sale at price 176.91 per share.,16820,2975571.0
2025-08-22,Conversion of Exercise of derivative security at price 101.87 per share.,125824,12817691.0
2025-08-22,Sale at price 179.21 per share.,125824,22548655.0
2025-08-29,Conversion of Exercise of derivative security at price 115.67 per share.,11521,1332634.0
2025-09-04,Conversion of Exercise of derivative security at price 101.87 per share.,56471,5752701.0
2025-09-04,Sale at price 177.81 per share.,56471,10040883.0
2025-10-17,Conversion of Exercise of derivative security at price 157.92 per share.,21721,3430180.0
2025-10-17,Sale at price 192.71 per share.,21721,4185793.0
2025-11-26,Purchase at price 206.15 per share.,1250,257688.0
2026-01-26,Sale at price 220.99 - 221.48 per share.,100000,22122893.0
2026-02-05,Conversion of Exercise of derivative security at price 129.51 per share.,8921,1155359.0
2026-02-06,Conversion of Exercise of derivative security at price 101.87 per share.,38945,3967327.0
2026-02-06,Conversion of Exercise of derivative security at price 101.87 per share.,5625,573019.0
2026-02-06,Conversion of Exercise of derivative security at price 101.87 per share.,15571,1586218.0
2026-02-13,,16381,
2026-02-13,,5006,
2026-02-13,,84710,
2026-02-13,,32155,
2026-02-13,,3736,
2026-02-13,,10020,
2026-02-13,,15598,
2026-02-17,Conversion of Exercise of derivative security at price 156.15 - 157.92 per share.,54844,8103281.0
2026-02-17,Sale at price 243.00 per share.,53931,13105233.0
2026-02-17,Sale at price 243.39 per share.,6197,1508288.0
2026-02-17,Conversion of Exercise of derivative security at price 162.75 - 165.89 per share.,73140,10202710.0
2026-02-17,Sale at price 242.70 - 243.76 per share.,62080,15109759.0
2026-02-17,Conversion of Exercise of derivative security at price 115.67 - 131.94 per share.,107784,8193223.0
2026-02-17,Sale at price 242.68 - 242.99 per share.,89654,21767827.0
2026-02-18,Conversion of Exercise of derivative security at price 115.67 - 129.51 per share.,29554,2741335.0
2026-02-18,Sale at price 244.20 - 244.53 per share.,22623,5527506.0
2026-02-20,Sale at price 245.66 per share.,1322,324763.0
