date,transactionType,shares,value
2024-03-15,,250000,
2024-03-15,,175000,
2024-03-15,,250000,
2024-03-19,Sale at price 130.07 - 134.23 per share.,78242,10315144.0
2024-03-19,Sale at price 130.08 - 134.22 per share.,77467,10212916.0
2024-03-19,Sale at price 130.10 - 132.81 per share.,39664,5204475.0
2024-03-19,Sale at price 130.07 - 134.16 per share.,78537,10354110.0
2024-03-21,Sale at price 131.89 - 137.53 per share.,22533,3012960.0
2024-03-21,Sale at price 131.80 - 137.48 per share.,46463,6280612.0
2024-03-22,Sale at price 131.81 - 137.45 per share.,91656,12434694.0
2024-03-22,Sale at price 131.89 - 137.45 per share.,91321,12395617.0
2024-03-25,Sale at price 133.92 - 134.58 per share.,4488,601429.0
2024-03-26,Sale at price 133.75 - 134.74 per share.,42677,5716556.0
2024-03-28,Sale at price 131.87 - 134.53 per share.,89072,11834086.0
2024-04-02,Sale at price 129.01 - 132.39 per share.,86904,11350158.0
2024-04-02,Sale at price 129.01 - 132.38 per share.,84778,11069660.0
2024-04-02,Sale at price 128.97 - 132.37 per share.,84659,11054428.0
2024-04-03,Sale at price 131.78 - 132.27 per share.,13096,1729246.0
2024-04-03,Sale at price 131.27 - 132.75 per share.,40222,5311007.0
2024-04-05,Sale at price 131.49 - 134.25 per share.,399601,53128742.0
2024-04-09,Sale at price 132.46 - 135.93 per share.,386895,51832726.0
2024-04-12,Sale at price 131.80 - 135.07 per share.,429407,57377481.0
2024-04-15,Sale at price 128.54 - 132.41 per share.,50000,6485848.0
2024-04-16,Sale at price 128.46 - 132.40 per share.,254557,33101095.0
2024-04-17,Sale at price 131.08 - 132.48 per share.,143569,18880987.0
2024-05-15,,250000,
2024-05-15,,250000,
2024-05-15,,250000,
2024-05-16,Sale at price 146.59 - 149.93 per share.,250000,37006688.0
2024-05-28,Stock Gift at price 0.00 per share.,749000,0.0
2024-05-31,Sale at price 139.59 - 145.17 per share.,100000,14041185.0
2024-06-03,Sale at price 137.05 - 144.33 per share.,125000,17511466.0
2024-06-07,Sale at price 134.00 per share.,3417,457865.0
2024-06-21,Sale at price 131.42 - 134.21 per share.,150000,19790618.0
2024-06-21,Sale at price 131.41 - 134.06 per share.,125000,16492637.0
2024-07-22,Sale at price 150.21 per share.,41676,6260152.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1173,0.0
2024-08-15,,300000,
2024-08-15,,250000,
2024-08-15,,250000,
2024-08-15,,250000,
2024-08-19,Sale at price 144.43 - 146.24 per share.,58492,8492699.0
2024-08-19,Sale at price 144.43 - 146.26 per share.,58454,8487181.0
2024-08-19,Sale at price 144.39 - 146.21 per share.,58666,8517974.0
2024-08-22,Sale at price 143.66 - 144.69 per share.,41508,5985756.0
2024-08-22,Sale at price 143.65 - 145.41 per share.,54576,7870440.0
2024-08-22,Sale at price 143.67 - 145.41 per share.,54726,7892108.0
2024-08-27,Sale at price 144.49 - 147.95 per share.,81247,11916861.0
2024-08-27,Sale at price 144.49 - 147.91 per share.,80846,11858291.0
2024-08-30,Sale at price 144.56 - 146.31 per share.,48421,7049630.0
2024-08-30,Sale at price 144.63 - 146.39 per share.,55723,8099471.0
2024-08-30,Sale at price 144.63 - 146.34 per share.,55762,8104234.0
2024-09-03,Sale at price 142.14 - 145.10 per share.,26579,3791691.0
2024-09-09,Sale at price 140.35 - 142.12 per share.,67500,9513892.0
2024-09-12,Sale at price 141.03 - 143.65 per share.,75000,10728918.0
2024-09-16,Sale at price 144.01 - 149.04 per share.,32500,4766691.0
2024-09-19,Sale at price 150.37 - 156.17 per share.,50000,7664883.0
2024-10-04,Sale at price 160.07 per share.,20000,3201400.0
2024-10-17,Sale at price 165.59 - 170.06 per share.,40000,6719793.0
2024-11-06,Sale at price 175.18 per share.,18329,3210874.0
2024-11-08,Stock Gift at price 0.00 per share.,300000,0.0
2024-11-11,Sale at price 175.00 per share.,1671,292425.0
2024-11-13,Stock Gift at price 0.00 per share.,30000,0.0
2024-11-13,Stock Gift at price 0.00 per share.,29000,0.0
2024-11-15,,250000,
2024-11-15,,250000,
2024-11-15,,250000,
2024-11-19,Sale at price 166.72 - 170.12 per share.,55591,9344356.0
2024-11-19,Sale at price 166.71 - 170.11 per share.,56429,9485894.0
2024-11-19,Sale at price 166.75 - 170.10 per share.,56446,9488457.0
2024-11-22,Sale at price 170.07 - 176.55 per share.,78604,13671865.0
2024-11-22,Sale at price 169.95 - 176.47 per share.,78061,13575309.0
2024-11-22,Sale at price 170.04 - 176.53 per share.,77353,13454008.0
2024-11-26,Sale at price 174.41 - 178.67 per share.,85736,15206846.0
2024-11-26,Sale at price 174.52 - 178.52 per share.,85668,15195297.0
2024-11-26,Sale at price 174.45 - 178.46 per share.,85860,15229437.0
2024-11-27,Sale at price 174.93 - 179.92 per share.,29107,5127237.0
2024-11-27,Sale at price 174.92 - 179.97 per share.,30465,5366612.0
2024-11-27,Sale at price 174.92 - 179.97 per share.,30680,5404447.0
2024-12-09,Sale at price 180.14 per share.,5443,980502.0
2024-12-10,Sale at price 175.49 - 179.74 per share.,300000,53146778.0
2024-12-11,Sale at price 180.07 - 180.16 per share.,14557,2622571.0
2024-12-12,Stock Gift at price 0.00 per share.,397,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,1938,0.0
