date,transactionType,shares,value
2024-02-29,Stock Gift at price 0.00 per share.,242160,0.0
2024-03-06,Purchase at price 41.45 per share.,15000,621750.0
2024-04-01,Stock Award(Grant) at price 43.17 per share.,868,37500.0
2024-04-29,Stock Award(Grant) at price 0.00 per share.,4168,0.0
2024-05-03,Purchase at price 36.39 - 36.40 per share.,40000,1455734.0
2024-05-29,Purchase at price 31.96 per share.,10000,319600.0
2024-05-31,Purchase at price 32.46 per share.,1000,32455.0
2024-05-31,Sale at price 32.52 per share.,10000,325207.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,993,0.0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,3349,0.0
2024-08-06,Sale at price 34.74 per share.,693,24075.0
2024-10-02,Stock Award(Grant) at price 0.00 per share.,785,0.0
2024-12-31,,19251,
2024-12-31,,3416,
2024-12-31,,4916,
2024-12-31,,23375,
2024-12-31,,16501,
2024-12-31,,27503,
2025-01-24,Stock Award(Grant) at price 0.00 per share.,7552,0.0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,7552,0.0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,7552,0.0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,7552,0.0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,7552,0.0
2025-01-29,,38730,
2025-01-29,,85156,
2025-01-29,,15992,
2025-01-29,,7336,
2025-01-29,,32491,
2025-01-29,,14467,
2025-01-29,,6944,
2025-02-25,Stock Award(Grant) at price 0.00 per share.,6008,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,2714,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,14807,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,17383,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,38629,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,6652,0.0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,3219,0.0
2025-03-03,Purchase at price 33.36 per share.,1850,61716.0
2025-03-07,Purchase at price 27.00 per share.,4000,108000.0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,6126,0.0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,6126,0.0
2025-10-31,Purchase at price 18.69 per share.,1000,18688.0
2025-12-31,,27503,
2025-12-31,,23375,
2025-12-31,,16502,
2025-12-31,,3417,
2025-12-31,,19251,
2025-12-31,,4917,
2026-01-23,Stock Award(Grant) at price 0.00 per share.,10369,0.0
2026-01-23,Stock Award(Grant) at price 0.00 per share.,10369,0.0
2026-01-23,Stock Award(Grant) at price 0.00 per share.,10369,0.0
2026-01-23,Stock Award(Grant) at price 0.00 per share.,10369,0.0
2026-01-23,Stock Award(Grant) at price 0.00 per share.,10369,0.0
2026-01-29,,44272,
2026-01-29,,10469,
2026-01-29,,21072,
2026-01-29,,116454,
2026-01-29,,9223,
2026-01-29,,53398,
2026-01-29,,23269,
2026-02-17,Stock Award(Grant) at price 0.00 per share.,2349,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,9824,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,3986,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,11533,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,2135,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,25629,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,4413,0.0
