date,transactionType,shares,value
2024-04-18,Stock Award(Grant) at price 0.00 per share.,394,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,25,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,40,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,190,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,118,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4068,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2373,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,3221,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,74314,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3274,0
2024-07-17,Sale at price 60.00 per share.,400,24000
2024-07-18,Stock Award(Grant) at price 0.00 per share.,224,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,56,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,144,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,56,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,404,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,461,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,247,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,142,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,35,0
2024-07-18,Stock Award(Grant) at price 0.00 per share.,12,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,198,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,50,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,127,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,49,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,12,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,406,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,218,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,125,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,31,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,11,0
2024-10-17,Stock Award(Grant) at price 0.00 per share.,356,0
2024-11-11,Sale at price 59.67 per share.,4529,270245
2024-12-12,Stock Award(Grant) at price 0.00 per share.,979,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,298,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,487,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,43,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,171,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,556,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,15,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,67,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,173,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,270,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,68,0
2025-01-16,Stock Award(Grant) at price 0.00 per share.,17,0
2025-01-23,Sale at price 55.25 per share.,2958,163430
2025-01-23,Conversion of Exercise of derivative security at price 54.89 per share.,2958,162365
2025-01-24,Conversion of Exercise of derivative security at price 54.89 per share.,9,494
2025-01-24,Conversion of Exercise of derivative security at price 54.89 per share.,54,3013
2025-01-27,Sale at price 55.85 per share.,4,223
2025-01-27,Sale at price 55.85 per share.,4,223
