date,transactionType,shares,value
2024-03-01,Sale at price 120.00 per share.,3000,360000
2024-05-08,Sale at price 97.36 per share.,941,91616
2024-05-15,Sale at price 99.31 per share.,2132,211729
2024-05-15,Sale at price 99.31 per share.,22299,2214514
2024-05-15,Stock Award(Grant) at price 0.00 per share.,17958,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,78562,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,17208,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,19454,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,14964,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,3739,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,9725,0
2024-05-15,Sale at price 99.31 per share.,3000,297930
2024-05-16,Sale at price 99.38 per share.,962,95604
2024-05-16,Sale at price 99.38 per share.,12954,1287369
2024-05-23,Sale at price 100.00 per share.,4721,472100
2024-06-05,Stock Award(Grant) at price 0.00 per share.,921,0
2024-06-06,Sale at price 100.00 per share.,15279,1527900
2024-06-12,Sale at price 106.05 per share.,210,22270
2024-06-17,Sale at price 112.36 per share.,3000,337080
2024-08-13,Stock Award(Grant) at price 0.00 per share.,5966,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,1864,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,7457,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,10813,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,8576,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,9694,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,2097,0
2024-08-13,Stock Award(Grant) at price 0.00 per share.,40268,0
2024-08-15,Sale at price 110.00 - 111.00 per share.,6000,663000
2024-08-15,Sale at price 109.73 per share.,16292,1787721
2024-08-15,Sale at price 109.73 per share.,8516,934461
2024-08-15,Sale at price 109.73 per share.,2964,325240
2024-08-15,Sale at price 109.73 per share.,16664,1828541
2024-08-20,Sale at price 112.51 per share.,354,39829
2024-08-27,Sale at price 111.51 per share.,2132,237739
2024-09-03,Sale at price 113.84 per share.,2500,284600
2024-09-06,Sale at price 107.67 per share.,689,74185
2024-11-07,Stock Award(Grant) at price 0.00 per share.,1548,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,1484,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,1676,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,1290,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,324,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,840,0
2024-11-07,Stock Award(Grant) at price 0.00 per share.,6774,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,2410,0
2024-11-15,Sale at price 65.63 per share.,1565,102711
2024-12-05,Sale at price 70.15 per share.,4045,283757
2025-04-11,Stock Award(Grant) at price 0.00 per share.,1337,0
2025-05-07,Sale at price 70.09 per share.,1450,101630
2025-05-15,Stock Award(Grant) at price 0.00 per share.,13490,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4214,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,16861,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,21920,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,19391,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,91059,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,24450,0
2025-05-16,Sale at price 78.49 - 78.50 per share.,11375,892877
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,8488,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2515,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,10057,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,11564,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,13961,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,54303,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,2496,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,15025,0
2025-08-15,Sale at price 90.09 per share.,2664,240000
2025-09-22,Sale at price 95.00 per share.,13612,1293140
2025-11-17,Sale at price 82.82 per share.,903,74786
2026-02-17,Sale at price 83.06 per share.,20608,1711700
2026-02-17,Sale at price 83.06 per share.,8226,683252
2026-02-17,Stock Gift at price 0.00 per share.,234,0
