date,transactionType,shares,value
2025-03-12,Conversion of Exercise of derivative security at price 195.88 per share.,20000,3917600
2025-03-14,Sale at price 1335.22 - 1345.24 per share.,10034,13450938
2025-03-17,Conversion of Exercise of derivative security at price 140.92 per share.,5472,771114
2025-03-17,Sale at price 1345.26 - 1359.95 per share.,5472,7412379
2025-03-20,Conversion of Exercise of derivative security at price 226.34 per share.,3000,679020
2025-03-20,Sale at price 1349.57 - 1364.28 per share.,3000,4080130
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,35,47128
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,42,56553
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,27,36356
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,35,47128
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,27,36356
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,27,36356
2025-03-26,Stock Award(Grant) at price 1346.50 per share.,27,36356
2025-04-21,Sale at price 1300.00 - 1332.00 per share.,3300,4361932
2025-04-21,Conversion of Exercise of derivative security at price 226.34 per share.,3300,746922
2025-05-05,Conversion of Exercise of derivative security at price 140.92 per share.,49241,6939042
2025-05-05,Sale at price 1475.06 - 1480.09 per share.,49241,72672115
2025-05-13,Sale at price 1425.00 per share.,490,698250
2025-05-13,Conversion of Exercise of derivative security at price 643.00 per share.,490,315070
2025-05-14,Sale at price 1400.04 - 1441.32 per share.,10000,14199147
2025-05-14,Conversion of Exercise of derivative security at price 284.97 per share.,10000,2849700
2025-05-14,Stock Gift at price 0.00 per share.,2000,0
2025-05-15,Conversion of Exercise of derivative security at price 140.92 per share.,2736,385557
2025-05-15,Sale at price 1390.72 - 1399.82 per share.,2736,3818433
2025-05-20,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-05-20,Sale at price 1429.56 - 1436.01 per share.,3000,4303050
2025-05-20,Sale at price 1435.77 - 1439.92 per share.,4700,6751660
2025-05-20,Conversion of Exercise of derivative security at price 156.47 per share.,4700,735409
2025-06-10,Sale at price 1425.01 per share.,45700,65122957
2025-06-12,Sale at price 1451.30 - 1453.60 per share.,3200,4646865
2025-06-12,Conversion of Exercise of derivative security at price 559.78 per share.,3200,1791296
2025-06-12,Stock Gift at price 0.00 per share.,1000,0
2025-06-13,Sale at price 1450.00 per share.,1800,2610000
2025-06-13,Conversion of Exercise of derivative security at price 559.78 per share.,1800,1007604
2025-06-16,Conversion of Exercise of derivative security at price 140.92 per share.,2736,385557
2025-06-16,Sale at price 1438.44 - 1450.00 per share.,2736,3951016
2025-06-20,Sale at price 1410.11 - 1431.11 per share.,3000,4272802
2025-06-20,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-07-15,Conversion of Exercise of derivative security at price 140.92 per share.,2736,385557
2025-07-15,Sale at price 1565.34 - 1580.10 per share.,2736,4295128
2025-07-21,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-07-21,Sale at price 1586.14 - 1607.49 per share.,3000,4793579
2025-08-15,Conversion of Exercise of derivative security at price 140.92 per share.,2736,385557
2025-08-15,Sale at price 1391.77 - 1412.81 per share.,2736,3822793
2025-08-20,Sale at price 1399.60 - 1413.00 per share.,3000,4218208
2025-08-20,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-08-26,Conversion of Exercise of derivative security at price 156.47 per share.,1760,275387
2025-08-26,Sale at price 1399.44 - 1404.42 per share.,1760,2467687
2025-09-12,Sale at price 1271.39 - 1284.17 per share.,5000,6384923
2025-09-15,Conversion of Exercise of derivative security at price 50.92 per share.,2736,139317
2025-09-15,Sale at price 1273.90 - 1288.54 per share.,2736,3508844
2025-09-15,Stock Gift at price 0.00 per share.,10000,0
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,29,37356
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,29,37356
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,29,37356
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,44,56678
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,44,56678
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,36,46373
2025-09-19,Stock Award(Grant) at price 1288.13 per share.,36,46373
2025-09-22,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-09-22,Sale at price 1270.15 - 1279.15 per share.,3000,3828204
2025-10-15,Sale at price 1291.89 - 1308.24 per share.,2736,3553717
2025-10-15,Conversion of Exercise of derivative security at price 50.92 per share.,2736,139317
2025-10-20,Sale at price 1272.58 - 1283.99 per share.,3000,3838757
2025-10-20,Conversion of Exercise of derivative security at price 284.97 per share.,3000,854910
2025-10-27,Sale at price 1354.76 per share.,580,785761
2025-10-27,Sale at price 1360.00 per share.,700,952000
2025-10-27,Conversion of Exercise of derivative security at price 105.88 per share.,700,74116
2025-10-27,Conversion of Exercise of derivative security at price 269.42 per share.,580,156264
2025-11-03,Sale at price 1310.00 per share.,290,379900
2025-11-03,Conversion of Exercise of derivative security at price 269.42 per share.,290,78132
2025-11-14,Purchase at price 1334.13 - 1344.76 per share.,1954,2616674
2025-11-17,Conversion of Exercise of derivative security at price 284.97 per share.,3900,1111383
2025-11-17,Conversion of Exercise of derivative security at price 50.92 per share.,2736,139317
2025-11-17,Sale at price 1327.88 - 1348.07 per share.,2736,3652334
2025-11-17,Sale at price 1326.21 - 1353.92 per share.,3900,5225988
2025-11-18,Sale at price 1360.28 - 1364.58 per share.,7191,9791048
2025-11-18,Conversion of Exercise of derivative security at price 105.88 per share.,7191,761383
2025-11-20,Sale at price 1360.33 - 1363.22 per share.,1104,1502424
2025-11-20,Conversion of Exercise of derivative security at price 105.88 per share.,1104,116892
2025-11-21,Stock Gift at price 0.00 per share.,340,0
2025-11-21,Sale at price 1360.31 per share.,230,312871
2025-11-21,Conversion of Exercise of derivative security at price 105.88 per share.,230,24352
2025-11-26,Sale at price 1360.06 - 1361.87 per share.,4217,5737541
2025-11-26,Conversion of Exercise of derivative security at price 105.88 per share.,4217,446496
2025-11-28,Sale at price 1360.44 - 1362.43 per share.,4592,6248487
2025-11-28,Conversion of Exercise of derivative security at price 105.88 per share.,4592,486201
2025-12-01,Sale at price 1351.06 per share.,290,391807
2025-12-01,Conversion of Exercise of derivative security at price 269.42 per share.,290,78132
2025-12-04,Sale at price 1360.15 - 1367.22 per share.,17526,23875414
2025-12-04,Conversion of Exercise of derivative security at price 105.88 per share.,17526,1855653
2025-12-09,Sale at price 1335.72 per share.,90953,121487741
2025-12-10,Conversion of Exercise of derivative security at price 66.47 per share.,4700,312409
2025-12-10,Sale at price 1289.32 - 1291.03 per share.,4700,6063879
2025-12-15,Sale at price 1282.73 - 1311.25 per share.,3900,5033033
2025-12-15,Conversion of Exercise of derivative security at price 284.97 per share.,3900,1111383
2026-01-02,Sale at price 1329.03 per share.,290,385419
2026-01-02,Conversion of Exercise of derivative security at price 269.42 per share.,290,78132
2026-01-05,Conversion of Exercise of derivative security at price 105.88 - 341.28 per share.,25000,4308924
2026-01-05,Sale at price 1361.59 - 1387.04 per share.,25000,34339837
2026-01-08,Sale at price 1405.30 - 1413.17 per share.,17373,24448106
2026-01-08,Conversion of Exercise of derivative security at price 342.31 per share.,17373,5946952
2026-01-14,Sale at price 1405.64 - 1407.34 per share.,7627,10726454
2026-01-14,Conversion of Exercise of derivative security at price 342.31 per share.,7627,2610798
2026-01-15,Sale at price 1420.38 - 1438.91 per share.,3900,5576695
2026-01-15,Conversion of Exercise of derivative security at price 284.97 per share.,3900,1111383
2026-02-02,Sale at price 1430.10 per share.,290,414729
2026-02-02,Sale at price 1431.46 - 1440.48 per share.,11075,15886980
2026-02-02,Sale at price 1404.68 - 1430.26 per share.,36925,52647126
2026-02-02,Conversion of Exercise of derivative security at price 341.28 - 342.31 per share.,48000,16405130
2026-02-02,Conversion of Exercise of derivative security at price 269.42 per share.,290,78132
2026-02-05,Conversion of Exercise of derivative security at price 559.78 per share.,1494,836311
2026-02-06,Purchase at price 1284.26 per share.,950,1220048
2026-02-17,Sale at price 1279.68 - 1305.28 per share.,3900,5046141
2026-02-17,Conversion of Exercise of derivative security at price 284.97 per share.,3900,1111383
2026-02-18,Conversion of Exercise of derivative security at price 50.92 per share.,10168,517755
2026-02-18,Sale at price 1299.31 - 1312.04 per share.,10168,13296510
