date,transactionType,shares,value
2024-03-01,,2684,
2024-03-01,,1342,
2024-03-01,,671,
2024-03-01,,10196,
2024-03-01,,3354,
2024-03-01,,671,
2024-03-01,,2684,
2024-04-01,Purchase at price 154.19 per share.,181,27908.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3263,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,1632,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3263,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,1306,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3263,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,1632,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3263,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3263,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1277,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1277,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1486,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1399,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1312,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1259,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1347,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1312,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1259,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1277,0.0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1329,0.0
2024-06-28,Purchase at price 150.17 per share.,195,29283.0
2024-06-28,Purchase at price 150.17 per share.,348,52259.0
2024-06-28,Purchase at price 150.17 per share.,223,33488.0
2024-08-29,Stock Award(Grant) at price 0.00 per share.,42101,0.0
2024-08-29,Stock Award(Grant) at price 0.00 per share.,14034,0.0
2024-08-29,Stock Award(Grant) at price 0.00 per share.,21051,0.0
2024-08-29,Stock Award(Grant) at price 0.00 per share.,3509,0.0
2024-09-30,Purchase at price 167.30 per share.,370,61901.0
2024-09-30,Purchase at price 167.30 per share.,182,30449.0
2024-09-30,Purchase at price 167.30 per share.,196,32791.0
2024-09-30,Purchase at price 167.30 per share.,325,54372.0
2024-09-30,Purchase at price 167.30 per share.,20,3346.0
2024-09-30,Purchase at price 167.30 per share.,338,56547.0
2024-09-30,Purchase at price 167.30 per share.,453,75787.0
2024-12-09,Stock Gift at price 0.00 per share.,1697,0.0
2024-12-23,Stock Gift at price 0.00 per share.,840,0.0
2025-03-11,,2884,
2025-03-11,,962,
2025-03-11,,3845,
2025-03-11,,2884,
2025-03-11,,962,
2025-03-11,,2403,
2025-03-18,,17197,
2025-03-26,Stock Gift at price 0.00 per share.,5706,0.0
2025-03-31,Purchase at price 164.80 per share.,482,79434.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,3026,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1513,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,3026,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1513,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1161,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1161,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1272,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1145,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1351,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1161,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1208,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1192,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1224,0.0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1145,0.0
2025-06-13,Stock Gift at price 0.00 per share.,25413,0.0
2025-06-26,Stock Gift at price 0.00 per share.,175,0.0
2025-06-30,Purchase at price 159.29 per share.,246,39185.0
2025-06-30,Purchase at price 159.29 per share.,522,83149.0
2025-06-30,Purchase at price 159.29 per share.,86,13699.0
2025-06-30,Purchase at price 159.29 per share.,378,60212.0
2025-06-30,Purchase at price 159.29 per share.,234,37274.0
2025-06-30,Purchase at price 159.29 per share.,208,33132.0
2025-06-30,Purchase at price 159.29 per share.,38,6053.0
2025-08-14,Purchase at price 171.54 per share.,42,7205.0
2025-09-30,Purchase at price 185.95 per share.,195,36260.0
2025-09-30,Purchase at price 185.95 per share.,208,38678.0
2025-09-30,Purchase at price 185.95 per share.,76,14132.0
2025-11-17,Stock Gift at price 0.00 per share.,1985,0.0
2025-11-18,Purchase at price 180.80 per share.,588,106310.0
2025-12-15,Purchase at price 183.96 per share.,545,100258.0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,299,0.0
