date,transactionType,shares,value
2024-04-01,Stock Award(Grant) at price 56.96 per share.,680,38750
2024-04-01,Stock Award(Grant) at price 56.96 per share.,164,9375
2024-04-01,Stock Award(Grant) at price 56.96 per share.,1316,75000
2024-04-01,Stock Award(Grant) at price 56.96 per share.,658,37500
2024-04-18,Sale at price 54.88 per share.,54070,2967362
2024-04-19,Sale at price 56.15 per share.,40000,2245868
2024-05-07,Sale at price 57.93 per share.,6215,360043
2024-05-08,Sale at price 57.65 per share.,15643,901772
2024-07-01,Stock Award(Grant) at price 60.11 per share.,644,38750
2024-07-01,Stock Award(Grant) at price 60.11 per share.,155,9375
2024-07-01,Stock Award(Grant) at price 60.11 per share.,1247,75000
2024-07-01,Stock Award(Grant) at price 60.11 per share.,623,37500
2024-07-18,Sale at price 64.11 per share.,15000,961620
2024-10-01,Stock Award(Grant) at price 71.11 per share.,544,38750
2024-10-01,Stock Award(Grant) at price 71.11 per share.,1054,75000
2024-10-01,Stock Award(Grant) at price 71.11 per share.,527,37500
2024-10-01,Stock Award(Grant) at price 0.00 per share.,164166,0
2024-10-01,Stock Award(Grant) at price 71.11 per share.,131,9375
2024-10-15,Sale at price 76.31 per share.,25000,1907872
2024-10-15,Sale at price 76.47 per share.,16474,1259869
2025-02-03,Stock Award(Grant) at price 0.00 per share.,65853,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,36757,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,14747,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,7287,0
2025-02-03,Stock Award(Grant) at price 85.19 per share.,110,9374
2025-02-03,Stock Award(Grant) at price 85.19 per share.,322,27498
2025-02-03,Stock Award(Grant) at price 0.00 per share.,19149,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,23419,0
2025-02-03,Stock Award(Grant) at price 85.19 per share.,440,37497
2025-02-03,Stock Award(Grant) at price 85.19 per share.,880,74993
2025-02-03,Stock Award(Grant) at price 0.00 per share.,9098,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,54607,0
2025-02-03,Stock Award(Grant) at price 85.19 per share.,454,38747
2025-02-03,Stock Award(Grant) at price 0.00 per share.,36243,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,43781,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,50348,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,45970,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,92039,0
2025-04-01,Stock Award(Grant) at price 83.77 per share.,492,41250
2025-04-01,Stock Award(Grant) at price 83.77 per share.,999,83750
2025-04-01,Stock Award(Grant) at price 83.77 per share.,477,40000
2025-04-01,Stock Award(Grant) at price 83.77 per share.,328,27500
2025-04-01,Stock Award(Grant) at price 83.77 per share.,126,10625
2025-04-14,Sale at price 77.31 per share.,65473,5061687
2025-04-14,Sale at price 77.50 per share.,5641,437206
2025-04-29,Sale at price 79.03 per share.,30000,2370900
2025-07-01,Stock Award(Grant) at price 90.65 per share.,455,41250
2025-07-01,Stock Award(Grant) at price 90.65 per share.,923,83750
2025-07-01,Stock Award(Grant) at price 90.65 per share.,441,40000
2025-07-01,Stock Award(Grant) at price 90.65 per share.,303,27500
2025-07-01,Stock Award(Grant) at price 90.65 per share.,117,10625
2025-07-22,Sale at price 98.45 per share.,20000,1969000
2025-10-01,Stock Award(Grant) at price 106.83 per share.,99,10625
2025-10-01,Stock Award(Grant) at price 106.83 per share.,257,27500
2025-10-01,Stock Award(Grant) at price 106.83 per share.,783,83750
2025-10-01,Stock Award(Grant) at price 106.83 per share.,386,41250
2025-10-01,Stock Award(Grant) at price 106.83 per share.,374,40000
2025-11-06,Stock Gift at price 0.00 per share.,925,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,215648,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,11513,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,9457,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,21278,0
2026-02-02,Stock Award(Grant) at price 121.61 per share.,87,10620
2026-02-02,Stock Award(Grant) at price 121.61 per share.,226,27488
2026-02-02,Stock Award(Grant) at price 121.61 per share.,328,39982
2026-02-02,Stock Award(Grant) at price 0.00 per share.,35668,0
2026-02-02,Stock Award(Grant) at price 121.61 per share.,688,83712
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6990,0
2026-02-02,Stock Award(Grant) at price 121.61 per share.,339,41231
2026-02-02,Stock Award(Grant) at price 0.00 per share.,16652,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,78201,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,37724,0
