date,transactionType,shares,value
2024-02-29,Stock Award(Grant) at price 69.19 per share.,722,50000
2024-02-29,Stock Award(Grant) at price 69.19 per share.,560,38750
2024-02-29,Stock Award(Grant) at price 69.19 per share.,469,32500
2024-02-29,Stock Award(Grant) at price 69.19 per share.,469,32500
2024-03-13,Sale at price 72.80 per share.,2354,171371
2024-05-06,Sale at price 78.40 per share.,18500,1450400
2024-05-09,Sale at price 78.33 per share.,1339,104884
2024-05-31,Stock Award(Grant) at price 82.16 per share.,608,50000
2024-05-31,Stock Award(Grant) at price 82.16 per share.,395,32500
2024-05-31,Stock Award(Grant) at price 82.16 per share.,395,32500
2024-05-31,Stock Award(Grant) at price 82.16 per share.,471,38750
2024-05-31,Stock Award(Grant) at price 0.00 per share.,9738,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,29212,0
2024-05-31,Sale at price 81.41 per share.,3100,252385
2024-06-03,Sale at price 81.15 per share.,5000,405774
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,3109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-06-05,Stock Award(Grant) at price 0.00 per share.,2109,0
2024-08-21,Stock Gift at price 0.00 per share.,231654,0
2024-08-30,Stock Award(Grant) at price 84.25 per share.,593,50000
2024-08-30,Stock Award(Grant) at price 84.25 per share.,368,31087
2024-08-30,Stock Award(Grant) at price 84.25 per share.,385,32500
2024-08-30,Stock Award(Grant) at price 84.25 per share.,385,32500
2024-08-30,Stock Award(Grant) at price 84.25 per share.,459,38750
2024-11-26,Sale at price 83.92 per share.,6100,511942
2024-11-29,Stock Award(Grant) at price 83.59 per share.,388,32500
2024-11-29,Stock Award(Grant) at price 83.59 per share.,463,38750
2024-11-29,Stock Award(Grant) at price 83.59 per share.,598,50000
2024-11-29,Stock Award(Grant) at price 83.59 per share.,388,32500
2024-11-29,Stock Award(Grant) at price 83.59 per share.,388,32500
2025-02-21,Stock Award(Grant) at price 0.00 per share.,151102,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,16522,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,35279,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,7774,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,14697,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,32217,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,30420,0
