date,transactionType,shares,value
2024-11-29,,5309,
2024-12-03,Sale at price 80.11 per share.,5000,400545.0
2024-12-04,,7021,
2024-12-05,Sale at price 80.84 per share.,3821,308871.0
2024-12-06,,935,
2024-12-09,Sale at price 81.00 - 81.19 per share.,5000,405954.0
2024-12-13,,1562,
2024-12-31,,368,
2024-12-31,,368,
2025-02-11,Sale at price 87.41 per share.,1600,139856.0
2025-02-14,,576,
2025-02-14,,4131,
2025-02-14,,377,
2025-02-14,,2103,
2025-02-14,,2625,
2025-02-14,,5777,
2025-02-28,,5309,
2025-02-28,,1001,
2025-02-28,,3510,
2025-02-28,,1036,
2025-02-28,,2682,
2025-02-28,,933,
2025-02-28,,1964,
2025-03-03,Sale at price 83.60 per share.,5000,417986.0
2025-03-03,Sale at price 83.60 per share.,5000,417986.0
2025-03-04,,4333,
2025-03-06,,935,
2025-03-14,Sale at price 78.72 per share.,3225,253867.0
2025-03-14,,3279,
2025-03-14,,2623,
2025-03-14,,2831,
2025-03-14,,983,
2025-03-14,,1968,
2025-03-14,,1475,
2025-03-14,,27799,
2025-04-01,,367,
2025-04-01,,367,
2025-05-15,,2084,
2025-05-16,,5776,
2025-05-16,,2136,
2025-05-16,,1381,
2025-05-16,,377,
2025-05-16,,1068,
2025-05-16,,576,
2025-05-30,,1804,
2025-05-30,,743,
2025-05-30,,1964,
2025-05-30,,902,
2025-05-30,,2229,
2025-05-30,,5309,
2025-05-30,,487,
2025-06-02,Sale at price 80.24 per share.,5000,401200.0
2025-06-03,Stock Award(Grant) at price 80.32 per share.,606,48674.0
2025-06-04,,2166,
2025-06-04,,3417,
2025-06-04,,3417,
2025-06-04,,3417,
2025-06-04,,3417,
2025-06-04,,3417,
2025-06-04,,3417,
2025-06-06,,468,
2025-06-13,,2295,
2025-06-13,,772,
2025-06-13,,1540,
2025-06-13,,2818,
2025-06-13,,1646,
2025-06-13,,5987,
2025-06-13,,457,
2025-06-13,,848,
2025-07-01,,368,
2025-07-01,,368,
2025-07-11,,2860,
2025-08-04,Sale at price 71.38 per share.,5600,399744.0
2025-08-04,Sale at price 71.05 per share.,5400,383675.0
2025-08-15,,3468,
2025-08-15,,376,
2025-08-15,,1067,
2025-08-15,,5777,
2025-08-15,,235,
2025-08-15,,2135,
2025-08-19,Sale at price 70.38 per share.,439,30897.0
2025-08-28,Sale at price 72.48 per share.,6965,504823.0
2025-08-29,,1805,
2025-08-29,,743,
2025-08-29,,227,
2025-08-29,,1965,
2025-08-29,,903,
2025-08-29,,2230,
2025-08-29,,5310,
2025-09-04,,2166,
2025-09-05,,468,
2025-09-15,,5987,
2025-09-15,,1647,
2025-09-15,,848,
2025-09-15,,2819,
2025-09-15,,200,
2025-09-15,,774,
2025-09-15,,2295,
2025-09-15,,1540,
2025-10-01,,310,
2025-10-29,Sale at price 75.18 per share.,2500,187950.0
2025-11-14,,5776,
2025-11-14,,2135,
2025-11-14,,1068,
2025-11-14,,377,
2025-11-14,,3466,
2025-11-14,,235,
2025-11-18,Sale at price 70.94 per share.,160,11350.0
2025-11-26,Sale at price 77.08 per share.,7000,539578.0
2025-12-01,Sale at price 77.84 per share.,7000,544890.0
2025-12-01,Sale at price 77.45 per share.,151,11695.0
2025-12-01,,5309,
2025-12-01,,2229,
2025-12-01,,902,
2025-12-01,,225,
2025-12-01,,743,
2025-12-01,,1805,
2025-12-01,,1964,
2025-12-04,,2166,
2025-12-04,Sale at price 80.00 per share.,2500,200000.0
2025-12-04,Sale at price 80.01 per share.,3125,250039.0
2025-12-05,,468,
2025-12-11,Sale at price 83.52 per share.,7000,584653.0
2025-12-12,Sale at price 83.68 per share.,5000,418405.0
2025-12-15,Sale at price 83.86 per share.,3000,251571.0
2025-12-15,,5987,
2025-12-15,,1646,
2025-12-15,,848,
2025-12-15,Sale at price 84.45 per share.,131,11063.0
2025-12-15,,1541,
2025-12-15,,199,
2025-12-15,,773,
2025-12-15,,2295,
2025-12-15,,2819,
2025-12-19,Sale at price 85.06 per share.,2950,250935.0
2025-12-24,Sale at price 85.15 - 85.30 per share.,7000,596650.0
2025-12-29,Sale at price 85.17 per share.,3000,255514.0
2025-12-31,,310,
2025-12-31,Sale at price 84.14 per share.,203,17080.0
2026-01-02,Sale at price 81.42 per share.,7000,569962.0
2026-01-05,Sale at price 81.91 per share.,3000,245744.0
2026-01-07,Sale at price 84.23 per share.,2000,168460.0
2026-02-02,Sale at price 83.06 per share.,1728,143523.0
2026-02-13,,1383,
2026-02-13,,377,
2026-02-13,,235,
2026-02-13,,1068,
2026-02-13,,2136,
2026-02-13,,5777,
2026-02-17,Sale at price 66.75 per share.,160,10680.0
