date,transactionType,shares,value
2024-02-27,Conversion of Exercise of derivative security at price 139.22 per share.,18772,2613438
2024-02-27,Sale at price 345.04 - 347.14 per share.,18772,6485320
2024-02-28,Stock Award(Grant) at price 0.00 per share.,2657,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,2657,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,3121,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,9927,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,5127,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,5127,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,1709,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1240,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,35946,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8329,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,12792,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,5702,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,2780,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8268,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,6248,0
2024-03-04,Sale at price 332.62 per share.,4436,1475502
2024-03-04,Sale at price 332.62 per share.,19288,6415575
2024-03-04,Sale at price 332.62 per share.,1953,649607
2024-03-08,Sale at price 345.19 - 346.65 per share.,5213,1800776
2024-03-08,Conversion of Exercise of derivative security at price 139.22 per share.,5213,725754
2024-03-13,Sale at price 345.00 - 348.66 per share.,15999,5551663
2024-03-14,Conversion of Exercise of derivative security at price 139.22 per share.,23615,3287680
2024-03-25,Conversion of Exercise of derivative security at price 139.22 per share.,39840,5546525
2024-03-25,Sale at price 355.02 - 355.17 per share.,39840,14149091
2024-03-26,Conversion of Exercise of derivative security at price 139.22 per share.,7761,1080486
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,539,0
2024-05-14,Conversion of Exercise of derivative security at price 120.90 per share.,5946,718842
2024-05-14,Sale at price 348.71 per share.,5946,2073449
2024-05-14,Sale at price 348.47 per share.,10700,3728629
2024-05-15,Conversion of Exercise of derivative security at price 171.38 per share.,6408,1098235
2024-06-12,Sale at price 338.08 per share.,1000,338080
2024-06-12,Conversion of Exercise of derivative security at price 175.09 per share.,1000,175094
2024-06-17,Sale at price 331.38 per share.,547,181265
2024-06-17,Conversion of Exercise of derivative security at price 175.09 per share.,547,95776
2024-06-24,Sale at price 345.01 per share.,4795,1654303
2024-06-25,Conversion of Exercise of derivative security at price 120.90 per share.,5806,701916
2024-08-12,Conversion of Exercise of derivative security at price 149.14 per share.,7200,1073772
2024-08-12,Sale at price 329.58 - 330.96 per share.,6819,2249851
2024-08-12,Sale at price 330.96 per share.,22030,7291049
2024-08-13,Conversion of Exercise of derivative security at price 149.14 per share.,17666,2634619
2024-08-19,Sale at price 342.68 per share.,2691,922152
2024-08-19,Conversion of Exercise of derivative security at price 175.09 per share.,2691,471177
2024-11-15,Stock Gift at price 0.00 per share.,50,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,60554,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,11274,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,651,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,17649,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,21377,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12180,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12211,0
2025-03-03,Sale at price 308.12 per share.,4904,1511020
2025-03-03,Sale at price 308.12 per share.,26527,8173499
2025-03-07,Sale at price 320.00 per share.,9944,3182080
2025-03-14,Conversion of Exercise of derivative security at price 151.48 per share.,2376,359913
2025-03-14,Sale at price 310.35 per share.,2376,737392
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-04-23,Stock Award(Grant) at price 0.00 per share.,638,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,568,0
2025-08-15,Sale at price 300.00 per share.,28526,8557800
2025-08-18,Conversion of Exercise of derivative security at price 183.44 - 197.35 per share.,27430,5233238
2025-10-03,Sale at price 300.00 per share.,5368,1610400
2025-10-06,Conversion of Exercise of derivative security at price 139.22 per share.,6269,872770
2025-11-03,Purchase at price 241.88 per share.,4134,999916
