date,transactionType,shares,value
2024-02-27,Conversion of Exercise of derivative security at price 198.18 per share.,1834,363462.0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,1834,0.0
2024-02-27,,8168,
2024-04-15,Conversion of Exercise of derivative security at price 195.84 per share.,335,65606.0
2024-04-15,,335,
2024-04-15,,335,
2024-04-15,,335,
2024-04-15,,335,
2024-04-15,Conversion of Exercise of derivative security at price 195.84 per share.,153,29964.0
2024-04-15,,335,
2024-04-15,Conversion of Exercise of derivative security at price 195.84 per share.,335,65606.0
2024-04-15,,335,
2024-04-15,Conversion of Exercise of derivative security at price 195.84 per share.,335,65606.0
2024-04-29,Stock Gift at price 0.00 per share.,1151,0.0
2024-04-29,Sale at price 193.06 per share.,25209,4866850.0
2024-04-29,Conversion of Exercise of derivative security at price 98.70 per share.,25209,2488128.0
2024-04-30,Conversion of Exercise of derivative security at price 108.37 per share.,3277,355128.0
2024-05-13,Conversion of Exercise of derivative security at price 97.92 - 108.37 per share.,6441,664947.0
2024-05-13,Stock Gift at price 0.00 per share.,2000,0.0
2024-05-15,Conversion of Exercise of derivative security at price 119.69 per share.,125598,15032825.0
2024-05-15,Sale at price 203.96 per share.,28500,5812860.0
2024-05-15,Conversion of Exercise of derivative security at price 97.92 per share.,791,77455.0
2024-07-26,,614,
2024-07-26,,1805,
2024-07-26,,545,
2024-07-30,,710,
2024-07-30,,710,
2024-08-15,Conversion of Exercise of derivative security at price 97.92 per share.,791,77455.0
2024-10-03,,10958,
2024-10-28,Conversion of Exercise of derivative security at price 124.04 per share.,3006,372864.0
2024-10-29,Conversion of Exercise of derivative security at price 119.69 per share.,26110,3125106.0
2024-11-05,Conversion of Exercise of derivative security at price 119.69 per share.,12532,1499955.0
2024-11-08,Conversion of Exercise of derivative security at price 108.37 per share.,3277,355128.0
2024-11-08,,1359,
2024-11-15,Conversion of Exercise of derivative security at price 97.92 per share.,791,77455.0
2025-02-10,,2544,
2025-02-10,Sale at price 207.89 per share.,28885,6004903.0
2025-02-10,,813,
2025-02-10,,2150,
2025-02-10,,2358,
2025-02-10,Conversion of Exercise of derivative security at price 98.70 per share.,28885,2850950.0
2025-02-10,,1638,
2025-02-11,,1496,
2025-02-11,,1682,
2025-02-11,,1682,
2025-02-11,,926,
2025-02-12,,1215,
2025-02-12,,1215,
2025-02-12,,428,
2025-02-12,,679,
2025-02-13,Stock Award(Grant) at price 0.00 per share.,8653,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,8653,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,4447,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,9772,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,3245,0.0
2025-02-18,Conversion of Exercise of derivative security at price 97.92 per share.,3164,309819.0
2025-02-26,,1297,
2025-02-26,,648,
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,83,16632.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-15,Conversion of Exercise of derivative security at price 200.38 per share.,650,130247.0
2025-04-24,,436,
2025-05-30,,1851,
2025-07-25,,552,
2025-07-25,,662,
2025-07-28,,627,
2025-07-29,,616,
2025-07-29,,635,
2025-08-01,Sale at price 218.10 per share.,3448,752026.0
2025-08-01,,1375,
2025-08-01,,745,
2025-08-01,,710,
2025-08-01,Conversion of Exercise of derivative security at price 154.22 - 180.92 per share.,2759,477451.0
2025-08-27,Conversion of Exercise of derivative security at price 171.73 - 199.60 per share.,36181,6718550.0
2025-08-27,Sale at price 221.44 - 221.60 per share.,42149,9339396.0
2025-10-02,,950,
2025-10-28,,2344,
2025-12-16,,2879,
2026-01-30,Conversion of Exercise of derivative security at price 164.84 - 171.50 per share.,10549,1747469.0
2026-01-30,Sale at price 229.00 per share.,10549,2415721.0
2026-02-06,Conversion of Exercise of derivative security at price 171.50 per share.,5274,904491.0
2026-02-06,Sale at price 239.00 per share.,5274,1260486.0
2026-02-10,,2742,
2026-02-10,,1504,
2026-02-10,,878,
2026-02-11,,529,
2026-02-11,,1135,
2026-02-12,Stock Award(Grant) at price 0.00 per share.,3216,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,802,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,1546,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,8226,0.0
2026-02-13,,698,
2026-02-13,,1566,
2026-02-13,,698,
2026-02-13,,955,
2026-02-13,,6683,
2026-02-19,Conversion of Exercise of derivative security at price 117.58 per share.,3171,372846.0
2026-02-19,Sale at price 240.00 per share.,2367,568080.0
