date,transactionType,shares,value
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,4428,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,380,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,380,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,278,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,200,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,380,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,342,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,153,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,200,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,153,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,380,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,342,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,58,0
2024-06-13,Stock Award(Grant) at price 0.00 per share.,115975,0
2024-06-13,Stock Award(Grant) at price 0.00 per share.,43490,0
2024-06-13,Stock Award(Grant) at price 0.00 per share.,72484,0
2024-06-13,Stock Award(Grant) at price 0.00 per share.,57987,0
2024-07-25,Sale at price 43.26 per share.,3938,170338
2024-08-14,Stock Award(Grant) at price 0.00 per share.,258,0
2024-08-14,Purchase at price 32.31 - 39.62 per share.,32,1172
2024-08-14,Stock Award(Grant) at price 0.00 per share.,318,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,353,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,353,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,185,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,353,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,142,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,185,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,142,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,353,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,318,0
2024-08-14,Stock Award(Grant) at price 0.00 per share.,54,0
2024-10-24,Stock Gift at price 0.00 per share.,8035,0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,7590,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,225,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,277,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,308,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,308,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,162,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,308,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,124,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,47,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,308,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,277,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,162,0
2024-11-13,Stock Award(Grant) at price 0.00 per share.,124,0
2024-11-26,Stock Gift at price 0.00 per share.,11129,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,76720,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,26324,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,27895,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,6110,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,16698,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,6220,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,7420,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,125,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,280,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,311,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,311,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,228,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,164,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,125,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,47,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,164,0
