date,transactionType,shares,value
2024-05-15,Stock Gift at price 0.00 per share.,25,0.0
2024-06-28,Stock Gift at price 0.00 per share.,13008758,0.0
2024-06-28,,13011000,
2024-07-02,Stock Gift at price 0.00 per share.,1233,0.0
2024-09-12,Stock Gift at price 0.00 per share.,23,0.0
2024-09-12,Stock Gift at price 0.00 per share.,20,0.0
2024-11-05,,3000,
2024-11-20,Stock Gift at price 0.00 per share.,4,0.0
2024-11-25,,2400000,
2024-11-25,Stock Gift at price 0.00 per share.,2400000,0.0
2024-12-03,,6000,
2024-12-04,Stock Gift at price 0.00 per share.,6382,0.0
2024-12-09,Stock Gift at price 0.00 per share.,336,0.0
2024-12-24,Stock Gift at price 0.00 per share.,247,0.0
2025-01-16,Stock Gift at price 0.00 per share.,3,0.0
2025-02-24,Stock Gift at price 0.00 per share.,1000,0.0
2025-03-14,Stock Gift at price 0.00 per share.,10,0.0
2025-03-19,Stock Gift at price 0.00 per share.,1000,0.0
2025-04-02,Stock Gift at price 0.00 per share.,10,0.0
2025-04-09,Stock Gift at price 0.00 per share.,160,0.0
2025-05-13,,1500,
2025-05-14,Stock Gift at price 0.00 per share.,1326,0.0
2025-06-27,,12358500,
2025-06-30,Stock Gift at price 0.00 per share.,12358321,0.0
2025-07-14,Stock Gift at price 0.00 per share.,30,0.0
2025-08-08,Sale at price 464.73 per share.,2000,929452.0
2025-09-24,Stock Gift at price 0.00 per share.,32,0.0
2025-09-26,Sale at price 500.03 per share.,15000,7500450.0
2025-10-22,Stock Gift at price 0.00 per share.,32,0.0
2025-11-03,,1500,
2025-11-03,Stock Gift at price 0.00 per share.,410,0.0
2025-11-10,,2700000,
2025-11-10,Stock Gift at price 0.00 per share.,2700000,0.0
