date,transactionType,shares,value
2024-05-06,Stock Award(Grant) at price 0.00 per share.,1528,0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,1528,0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,1528,0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,1528,0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,1528,0
2024-08-01,Sale at price 129.29 per share.,28993,3748630
2024-08-20,Stock Gift at price 0.00 per share.,1000,0
2024-08-20,Sale at price 124.37 per share.,1528,190034
2024-08-23,Sale at price 134.83 per share.,71007,9573739
2024-08-28,Stock Gift at price 0.00 per share.,9130,0
2024-08-28,Sale at price 131.14 per share.,19000,2491685
2024-10-25,Stock Gift at price 0.00 per share.,1459,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,92970,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,3421,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,3586,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,21406,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,9593,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,12466,0
2025-02-10,Sale at price 106.45 per share.,2500,266122
2025-02-13,Sale at price 106.50 per share.,15191,1617842
2025-02-13,Sale at price 106.40 per share.,3500,372386
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1832,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1832,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1832,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1832,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1832,0
2025-08-14,Stock Gift at price 0.00 per share.,400,0
2025-08-14,Sale at price 128.03 per share.,21927,2807248
2025-08-14,Sale at price 127.97 per share.,814,104170
2025-11-06,Stock Gift at price 0.00 per share.,1000,0
2025-11-12,Stock Gift at price 0.00 per share.,1000,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,149988,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,14395,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,5499,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,36909,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,12296,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,20023,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,36952,0
2026-02-05,Stock Gift at price 0.00 per share.,3750,0
2026-02-05,Sale at price 134.04 per share.,37000,4959406
2026-02-05,Sale at price 133.86 per share.,111250,14892036
2026-02-06,Sale at price 135.01 per share.,14220,1919785
2026-02-06,Sale at price 135.79 per share.,15309,2078855
2026-02-06,Sale at price 135.51 per share.,4000,542040
2026-02-10,Stock Award(Grant) at price 0.00 per share.,292,0
2026-02-24,Sale at price 141.04 per share.,5173,729574
