date,transactionType,shares,value
2024-03-05,Stock Award(Grant) at price 0.00 per share.,6683,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,5569,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,5569,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,5569,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,5569,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,5792,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,7054,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,29702,0.0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,2971,0.0
2024-03-28,Stock Award(Grant) at price 137.68 per share.,163,22442.0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,3657,0.0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,8826,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2622,0.0
2024-06-28,Stock Award(Grant) at price 109.65 per share.,205,22479.0
2024-07-05,Stock Award(Grant) at price 0.00 per share.,36860,0.0
2024-09-30,Stock Award(Grant) at price 122.78 per share.,183,22469.0
2024-12-31,Stock Award(Grant) at price 142.06 per share.,158,22446.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,28709,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,9103,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6442,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,7283,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,8123,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,4435,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,7283,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,7002,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,9803,0.0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,7283,0.0
2025-03-28,Stock Award(Grant) at price 0.00 per share.,625,0.0
2025-03-31,Stock Award(Grant) at price 79.34 per share.,229,18169.0
2025-05-12,Purchase at price 81.21 per share.,6100,495381.0
2025-05-13,Purchase at price 79.70 - 82.66 per share.,12350,998674.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,3780,0.0
2025-06-30,Stock Award(Grant) at price 81.20 per share.,307,24928.0
2025-09-30,Stock Award(Grant) at price 99.17 per share.,252,24990.0
2025-11-03,Purchase at price 122.13 per share.,500,61065.0
2025-12-08,Sale at price 129.27 per share.,549,70969.0
2025-12-12,Sale at price 136.09 per share.,323,43957.0
2025-12-31,Stock Award(Grant) at price 117.63 per share.,212,24938.0
2026-02-09,Purchase at price 117.81 per share.,200,23562.0
2026-02-12,,13264,
2026-02-12,,1370,
2026-02-12,,1028,
2026-02-12,,2677,
2026-02-12,,743,
2026-02-12,,2283,
2026-02-18,Sale at price 116.18 per share.,2370,275347.0
2026-02-20,Sale at price 116.18 per share.,1336,155216.0
