date,transactionType,shares,value
2024-03-04,Sale at price 67.44 per share.,45000,3034872.0
2024-04-02,Stock Award(Grant) at price 65.26 per share.,459,29954.0
2024-04-02,Stock Award(Grant) at price 65.26 per share.,201,13117.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,25000,0.0
2024-05-10,Stock Award(Grant) at price 0.00 per share.,32381,0.0
2024-05-10,Stock Award(Grant) at price 0.00 per share.,3052,0.0
2024-05-10,Stock Award(Grant) at price 0.00 per share.,48318,0.0
2024-05-10,Stock Award(Grant) at price 0.00 per share.,15375,0.0
2024-05-10,Stock Award(Grant) at price 0.00 per share.,54173,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1889,0.0
2024-06-03,Sale at price 84.26 per share.,32614,2748124.0
2024-06-13,Stock Gift at price 0.00 per share.,5333,0.0
2024-07-02,Stock Award(Grant) at price 78.07 per share.,165,12882.0
2024-07-02,Stock Award(Grant) at price 78.07 per share.,404,31540.0
2024-08-22,Sale at price 96.58 per share.,154909,14960414.0
2024-08-23,Sale at price 96.94 per share.,70637,6847749.0
2024-09-05,,53401,
2024-10-02,Stock Award(Grant) at price 101.29 per share.,333,33730.0
2024-10-02,Stock Award(Grant) at price 101.29 per share.,111,11243.0
2024-10-21,Stock Award(Grant) at price 0.00 per share.,40000,0.0
2025-01-03,Stock Award(Grant) at price 112.76 per share.,299,33715.0
2025-01-03,Stock Award(Grant) at price 112.76 per share.,99,11163.0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,55005,0.0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,35591,0.0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,3372,0.0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,51769,0.0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,17796,0.0
2025-02-18,Sale at price 136.39 per share.,6620,902886.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,6439,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,41268,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4039,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5854,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,3805,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,824,0.0
2025-04-02,Stock Award(Grant) at price 133.90 per share.,252,33743.0
2025-04-02,Stock Award(Grant) at price 133.90 per share.,89,11917.0
2025-04-02,Stock Award(Grant) at price 133.90 per share.,44,5892.0
2025-04-02,Stock Award(Grant) at price 133.90 per share.,252,33743.0
2025-05-05,Sale at price 155.17 per share.,1250,193962.0
2025-05-12,Sale at price 158.53 per share.,30000,4756017.0
2025-05-12,Sale at price 156.96 per share.,800000,125570480.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,1030,0.0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,255363,0.0
2025-07-02,Stock Award(Grant) at price 175.95 per share.,191,33606.0
2025-07-02,Stock Award(Grant) at price 175.95 per share.,191,33606.0
2025-07-02,Stock Award(Grant) at price 175.95 per share.,34,5982.0
2025-08-05,Sale at price 180.51 per share.,13102,2365073.0
2025-10-02,Stock Award(Grant) at price 191.08 per share.,176,33630.0
2025-10-02,Stock Award(Grant) at price 191.08 per share.,31,5923.0
2025-10-02,Stock Award(Grant) at price 191.08 per share.,176,33630.0
2026-01-05,Stock Award(Grant) at price 212.92 per share.,158,33641.0
2026-01-05,Stock Award(Grant) at price 212.92 per share.,28,5962.0
2026-01-05,Stock Award(Grant) at price 212.92 per share.,158,33641.0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,16764,0.0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,4076,0.0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,50292,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,3881,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,22333,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,446,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,3168,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,2693,0.0
2026-02-18,Sale at price 251.70 per share.,45150,11364427.0
