date,transactionType,shares,value
2024-02-29,Sale at price 302.97 - 313.01 per share.,25000,7678383.0
2024-05-17,,1372,
2024-05-17,Conversion of Exercise of derivative security at price 0.00 per share.,1029,0.0
2024-05-17,,1029,
2024-05-17,Conversion of Exercise of derivative security at price 0.00 per share.,1029,0.0
2024-05-17,,1029,
2024-05-17,Conversion of Exercise of derivative security at price 0.00 per share.,1029,0.0
2024-05-17,Conversion of Exercise of derivative security at price 0.00 per share.,1029,0.0
2024-05-22,,660,
2024-05-22,,660,
2024-08-15,Purchase at price 235.33 per share.,6500,1529645.0
2024-08-19,Stock Gift at price 0.00 per share.,4650,0.0
2025-02-20,,3341,
2025-02-20,,2587,
2025-02-20,,21149,
2025-02-20,,4539,
2025-05-21,,1148,
2025-05-21,Conversion of Exercise of derivative security at price 0.00 per share.,1531,0.0
2025-05-21,Conversion of Exercise of derivative security at price 0.00 per share.,1148,0.0
2025-05-21,,1148,
2025-05-21,,1148,
2025-05-21,Conversion of Exercise of derivative security at price 0.00 per share.,1148,0.0
2025-05-21,Conversion of Exercise of derivative security at price 0.00 per share.,1148,0.0
2025-05-21,,1148,
2025-05-21,Conversion of Exercise of derivative security at price 0.00 per share.,1148,0.0
2025-08-01,Purchase at price 131.49 per share.,7576,996131.0
2026-02-18,Sale at price 189.31 per share.,7969,1508646.0
