date,transactionType,shares,value
2024-03-06,Stock Award(Grant) at price 0.00 per share.,418,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,11760,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,41133,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,12924,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,12278,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,1311,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,10338,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,1954,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,1256,0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,12407,0
2024-05-03,Sale at price 313.09 per share.,2117,662802
2024-05-07,Stock Award(Grant) at price 0.00 per share.,2863,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,116,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,11988,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,141,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,3529,0
2024-05-07,Stock Award(Grant) at price 300.30 per share.,2997,899999
2024-05-07,Stock Award(Grant) at price 0.00 per share.,3196,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,499,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,532,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,865,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,116,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,2863,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,333,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,3196,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-05-31,Stock Award(Grant) at price 0.00 per share.,719,0
2024-08-09,Stock Award(Grant) at price 0.00 per share.,108,0
2024-08-09,Stock Award(Grant) at price 0.00 per share.,131,0
2024-08-09,Stock Award(Grant) at price 0.00 per share.,108,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,220,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,268,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,220,0
2024-12-02,Stock Gift at price 0.00 per share.,186000,0
2024-12-05,Stock Gift at price 0.00 per share.,6430,0
2025-02-05,Sale at price 304.47 per share.,1589,483808
2025-02-07,Conversion of Exercise of derivative security at price 156.35 per share.,25045,3915786
2025-02-07,Sale at price 293.12 per share.,25045,7341123
2025-02-11,Sale at price 294.79 per share.,8771,2585644
2025-02-19,Conversion of Exercise of derivative security at price 156.35 per share.,8711,1361965
2025-02-19,Conversion of Exercise of derivative security at price 156.35 per share.,1524,238277
2025-02-19,Sale at price 292.56 - 293.74 per share.,2024,593934
2025-02-19,Conversion of Exercise of derivative security at price 156.35 per share.,8711,1361965
2025-02-19,Sale at price 292.84 per share.,8711,2550903
2025-02-21,Sale at price 293.22 - 304.44 per share.,33936,10233748
2025-03-03,Stock Award(Grant) at price 0.00 per share.,497,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,6306,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,8085,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,6792,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,25734,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,7277,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1503,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1403,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,2005,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,7277,0
2025-05-02,Sale at price 279.69 per share.,1000,279690
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3919,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3180,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,129,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,13311,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,157,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3327,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,610,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3919,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,591,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,961,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,129,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3549,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,554,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3549,0
