date,transactionType,shares,value
2024-03-20,Sale at price 154.92 per share.,3250,503490.0
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-01,,2063,
2024-05-03,Stock Award(Grant) at price 0.00 per share.,10839,0.0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,59479,0.0
2024-05-03,,1863,
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3794,0.0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3558,0.0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3740,0.0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,5590,0.0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,30680,0.0
2024-05-21,Sale at price 151.29 per share.,3000,453870.0
2024-05-22,Stock Gift at price 0.00 per share.,41,0.0
2024-05-24,Stock Gift at price 0.00 per share.,54,0.0
2024-08-19,Stock Award(Grant) at price 0.00 per share.,2885,0.0
2024-11-01,Purchase at price 113.65 per share.,750,85238.0
2024-11-01,Purchase at price 133.65 per share.,750,100238.0
2024-12-13,Sale at price 120.78 per share.,1608,194214.0
2025-03-05,Sale at price 123.28 per share.,4024,496079.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,3932,0.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,3419,0.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,7521,0.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,4103,0.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,23077,0.0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,6154,0.0
2025-05-01,,2854,
2025-05-01,,2854,
2025-05-01,,2854,
2025-05-01,,2854,
2025-05-01,,2854,
2025-05-01,Stock Award(Grant) at price 0.00 per share.,4786,0.0
2025-08-01,Stock Award(Grant) at price 0.00 per share.,2767,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,21239,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-04,Stock Award(Grant) at price 0.00 per share.,10620,0.0
2025-09-11,Stock Gift at price 0.00 per share.,359,0.0
2025-09-12,Conversion of Exercise of derivative security at price 99.72 per share.,10000,997200.0
2025-09-26,Sale at price 138.12 per share.,5303,732450.0
2025-12-17,Sale at price 128.60 per share.,1648,211933.0
2025-12-23,Stock Gift at price 0.00 per share.,165902,0.0
