date,transactionType,shares,value
2024-02-27,Conversion of Exercise of derivative security at price 54.56 per share.,7918,432046
2024-02-27,Sale at price 104.84 - 105.66 per share.,7918,834441
2024-02-29,Sale at price 109.98 per share.,5000,549900
2024-02-29,Sale at price 109.98 per share.,5000,549900
2024-03-01,Stock Award(Grant) at price 0.00 per share.,715,0
2024-03-26,Stock Gift at price 0.00 per share.,12075,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2586,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2195,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,2586,0
2024-06-07,Sale at price 110.32 - 110.80 per share.,4000,441844
2024-08-07,Sale at price 116.06 - 119.48 per share.,3500,412507
2024-08-15,Sale at price 118.62 per share.,850,100827
2024-08-15,Sale at price 118.62 per share.,850,100827
2024-10-08,Sale at price 122.04 - 123.05 per share.,4307,526910
2024-10-09,Sale at price 121.72 - 122.56 per share.,2154,262202
2024-12-02,Conversion of Exercise of derivative security at price 81.29 per share.,18365,1492891
2024-12-02,Sale at price 116.13 - 116.63 per share.,18365,2134366
2025-01-07,Conversion of Exercise of derivative security at price 81.29 per share.,5492,446445
2025-01-07,Sale at price 116.13 - 118.92 per share.,5492,641543
2025-01-30,Conversion of Exercise of derivative security at price 81.29 per share.,15170,1233169
2025-01-30,Sale at price 124.45 - 127.77 per share.,15170,1922513
2025-02-04,Stock Award(Grant) at price 0.00 per share.,4939,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,3280,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,4160,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,20920,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,5709,0
2025-02-06,Sale at price 119.49 per share.,1970,235395
2025-03-21,Stock Award(Grant) at price 0.00 per share.,732,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2840,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2412,0
2025-05-29,Sale at price 92.16 per share.,600,55299
2025-08-15,Stock Gift at price 0.00 per share.,12183,0
2025-08-27,Sale at price 89.01 per share.,500,44505
2025-10-29,Stock Gift at price 0.00 per share.,9420,0
2026-02-02,Conversion of Exercise of derivative security at price 92.09 per share.,5756,530070
2026-02-02,Sale at price 104.50 per share.,5756,601502
2026-02-04,Stock Award(Grant) at price 0.00 per share.,6427,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,4448,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,7262,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,5401,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,26796,0
2026-02-05,Conversion of Exercise of derivative security at price 92.09 per share.,25525,2350597
2026-02-05,Conversion of Exercise of derivative security at price 92.09 per share.,12717,1171109
2026-02-05,Sale at price 99.47 - 102.52 per share.,12717,1274357
2026-02-05,Sale at price 99.02 - 102.52 per share.,25525,2557859
