date,transactionType,shares,value
2024-05-09,Sale at price 77.39 - 77.41 per share.,100000,7740000.0
2024-05-16,Sale at price 77.14 - 77.24 per share.,100000,7719000.0
2024-05-17,Sale at price 77.60 per share.,50000,3880000.0
2024-05-21,Sale at price 76.34 per share.,9045,690495.0
2024-06-03,Sale at price 75.80 per share.,963,72995.0
2024-06-03,Sale at price 75.80 per share.,963,72995.0
2024-06-03,Sale at price 75.80 per share.,963,72995.0
2024-06-03,Sale at price 75.78 - 76.59 per share.,963,72987.0
2024-06-03,Sale at price 75.80 per share.,963,72995.0
2024-06-03,Conversion of Exercise of derivative security at price 43.83 per share.,2250,98618.0
2024-06-03,Conversion of Exercise of derivative security at price 43.83 per share.,2250,98618.0
2024-06-03,Conversion of Exercise of derivative security at price 43.83 per share.,2250,98618.0
2024-06-03,Conversion of Exercise of derivative security at price 43.83 per share.,2250,98618.0
2024-06-03,Conversion of Exercise of derivative security at price 43.83 per share.,2250,98618.0
2024-07-30,Purchase at price 79.81 - 80.67 per share.,6200,499896.0
2024-07-30,Stock Gift at price 0.00 per share.,9218,0.0
2024-07-30,Sale at price 80.88 per share.,2628,212553.0
2024-07-30,Sale at price 80.79 per share.,2687,217083.0
2024-08-12,Sale at price 77.21 per share.,7000,540470.0
2024-08-23,Sale at price 80.21 per share.,6993,560909.0
2024-09-03,Sale at price 81.38 per share.,1087,88460.0
2024-09-03,Sale at price 81.41 per share.,1088,88574.0
2024-09-03,Sale at price 81.41 per share.,1088,88574.0
2024-09-03,Sale at price 81.41 per share.,1088,88574.0
2024-09-03,Conversion of Exercise of derivative security at price 41.98 per share.,2250,94455.0
2024-09-03,Conversion of Exercise of derivative security at price 41.98 per share.,2250,94455.0
2024-09-03,Conversion of Exercise of derivative security at price 41.98 per share.,2250,94455.0
2024-09-03,Conversion of Exercise of derivative security at price 41.98 per share.,2250,94455.0
2024-09-03,Conversion of Exercise of derivative security at price 41.98 per share.,2250,94455.0
2024-09-03,Sale at price 81.37 per share.,1088,88531.0
2024-09-05,Sale at price 80.84 - 82.54 per share.,262500,21435422.0
2024-09-06,Sale at price 79.56 - 80.75 per share.,62500,4979322.0
2024-09-19,Conversion of Exercise of derivative security at price 35.52 - 40.61 per share.,15000,581438.0
2024-09-19,Conversion of Exercise of derivative security at price 35.52 - 40.61 per share.,15000,581438.0
2024-09-19,Conversion of Exercise of derivative security at price 35.52 - 40.61 per share.,60000,2325750.0
2024-11-13,Sale at price 83.16 - 84.11 per share.,275000,22906051.0
2024-11-15,Sale at price 83.26 per share.,50000,4163000.0
2024-12-02,Sale at price 86.63 per share.,1146,99278.0
2024-12-02,Sale at price 86.81 per share.,1146,99484.0
2024-12-02,Sale at price 86.48 per share.,1146,99106.0
2024-12-02,Sale at price 86.83 per share.,1146,99507.0
2024-12-02,Conversion of Exercise of derivative security at price 42.52 per share.,2250,95670.0
2024-12-02,Conversion of Exercise of derivative security at price 42.52 per share.,2250,95670.0
2024-12-02,Sale at price 86.81 per share.,1146,99484.0
2024-12-02,Conversion of Exercise of derivative security at price 42.52 per share.,2250,95670.0
2024-12-02,Conversion of Exercise of derivative security at price 42.52 per share.,2250,95670.0
2024-12-02,Conversion of Exercise of derivative security at price 42.52 per share.,2250,95670.0
2024-12-31,,1288,
2025-01-02,Conversion of Exercise of derivative security at price 35.52 - 40.61 per share.,60000,2325750.0
2025-01-02,Sale at price 84.86 per share.,16214,1375920.0
2025-01-03,Conversion of Exercise of derivative security at price 35.52 - 40.61 per share.,60000,2325750.0
2025-01-03,Sale at price 84.35 - 84.94 per share.,16192,1370904.0
2025-02-07,Sale at price 86.72 - 86.89 per share.,7367,639494.0
2025-02-07,,16482,
2025-02-07,,13185,
2025-02-07,,8241,
2025-02-07,,13185,
2025-02-07,Conversion of Exercise of derivative security at price 86.81 per share.,3701,321284.0
2025-02-07,,10718,
2025-02-07,,3701,
2025-02-07,,13185,
2025-02-11,Sale at price 85.04 per share.,4500,382680.0
2025-02-25,Sale at price 85.08 per share.,50000,4254000.0
2025-02-25,Sale at price 84.60 per share.,8149,689405.0
2025-03-03,Conversion of Exercise of derivative security at price 40.61 per share.,2250,91372.0
2025-03-03,Conversion of Exercise of derivative security at price 40.61 per share.,2250,91372.0
2025-03-03,Sale at price 86.89 per share.,1197,104007.0
2025-03-03,Conversion of Exercise of derivative security at price 40.61 per share.,2250,91372.0
2025-03-03,Conversion of Exercise of derivative security at price 40.61 per share.,2250,91372.0
2025-03-03,Sale at price 86.73 per share.,1197,103816.0
2025-03-03,Sale at price 86.87 per share.,1197,103983.0
2025-03-03,Sale at price 86.90 per share.,1197,104019.0
2025-03-03,Sale at price 86.87 per share.,1197,103983.0
2025-03-03,Sale at price 86.07 - 87.53 per share.,100000,8669898.0
2025-03-03,Conversion of Exercise of derivative security at price 40.61 per share.,2250,91372.0
2025-03-10,Sale at price 84.78 - 85.84 per share.,200000,17016935.0
2025-03-13,Sale at price 84.52 - 84.88 per share.,100000,8476149.0
2025-03-14,Sale at price 85.73 - 86.11 per share.,50000,4292213.0
2025-05-06,Stock Gift at price 0.00 per share.,144364,0.0
2025-05-08,Sale at price 87.92 per share.,9019,792950.0
2025-05-14,,1288,
2025-05-14,,433,
2025-05-14,,1288,
2025-05-14,,1288,
2025-05-14,,1288,
2025-06-02,Sale at price 88.82 per share.,1273,113068.0
2025-06-02,Sale at price 88.82 per share.,1274,113157.0
2025-06-02,Sale at price 88.37 per share.,1274,112583.0
