date,transactionType,shares,value
2024-03-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-03-01,Sale at price 461.55 per share.,3000,1384650.0
2024-04-01,Sale at price 452.10 per share.,3000,1356300.0
2024-04-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-04-30,Sale at price 419.50 per share.,330,138435.0
2024-05-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-05-01,Sale at price 415.26 per share.,3000,1245780.0
2024-05-03,Conversion of Exercise of derivative security at price 152.28 per share.,4106,625262.0
2024-05-03,,1807,
2024-05-03,Sale at price 428.44 - 429.51 per share.,4106,1759710.0
2024-05-06,Conversion of Exercise of derivative security at price 221.88 - 255.87 per share.,3466,813223.0
2024-05-06,Sale at price 431.48 per share.,4336,1870897.0
2024-05-10,Conversion of Exercise of derivative security at price 189.98 per share.,6215,1180726.0
2024-05-10,Sale at price 436.38 - 436.94 per share.,6215,2712195.0
2024-05-15,Sale at price 445.81 per share.,1500,668715.0
2024-06-03,Sale at price 400.00 per share.,3000,1200000.0
2024-06-03,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-06-24,Sale at price 428.42 per share.,1057,452840.0
2024-06-24,Conversion of Exercise of derivative security at price 189.98 per share.,1057,200809.0
2024-06-25,Sale at price 420.71 per share.,2375,999186.0
2024-07-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-07-01,Sale at price 408.98 per share.,3000,1226940.0
2024-08-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-08-01,Sale at price 412.75 per share.,3000,1238250.0
2024-08-05,Sale at price 407.96 per share.,453,184806.0
2024-09-03,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-09-03,Sale at price 416.59 per share.,3000,1249770.0
2024-09-26,Sale at price 459.76 - 460.35 per share.,1338,615277.0
2024-09-26,Sale at price 455.41 - 458.46 per share.,5410,2471465.0
2024-09-26,Sale at price 456.96 - 458.24 per share.,2838,1299387.0
2024-09-26,Sale at price 456.15 per share.,13952,6364205.0
2024-09-26,Conversion of Exercise of derivative security at price 197.75 per share.,1338,264590.0
2024-09-26,Stock Gift at price 0.00 per share.,1100,0.0
2024-09-26,Conversion of Exercise of derivative security at price 165.37 - 175.20 per share.,13952,2369908.0
2024-09-26,Conversion of Exercise of derivative security at price 197.75 - 207.88 per share.,5410,1095882.0
2024-09-26,Conversion of Exercise of derivative security at price 197.75 per share.,2838,561214.0
2024-10-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-10-01,Sale at price 455.09 per share.,3000,1365270.0
2024-11-01,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,2256,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,1054,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,452,0.0
2024-11-01,Sale at price 453.68 per share.,3000,1361040.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,1054,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,1129,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,828,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,6764,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,415,0.0
2024-11-01,Stock Award(Grant) at price 0.00 per share.,317,0.0
2024-11-11,Conversion of Exercise of derivative security at price 221.88 per share.,779,172845.0
2024-11-11,Sale at price 480.46 - 481.49 per share.,1622,780174.0
2024-11-12,Conversion of Exercise of derivative security at price 255.87 - 436.57 per share.,4009,1264259.0
2024-11-12,Sale at price 484.96 per share.,4009,1944205.0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,3108,0.0
2024-12-02,Conversion of Exercise of derivative security at price 164.90 per share.,3000,494700.0
2024-12-02,Sale at price 489.18 per share.,3000,1467540.0
2024-12-20,Stock Gift at price 0.00 per share.,148,0.0
2025-01-02,Conversion of Exercise of derivative security at price 197.75 per share.,2838,561214.0
2025-01-02,Conversion of Exercise of derivative security at price 152.28 per share.,3000,456840.0
2025-01-02,Sale at price 484.33 per share.,3000,1452990.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,278,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,409,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,362,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,362,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,285,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,278,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,431,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,278,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,278,0.0
