date,transactionType,shares,value
2024-03-01,Stock Gift at price 0.00 per share.,5979,0.0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,3796,0.0
2024-04-25,Stock Award(Grant) at price 0.00 per share.,2496,0.0
2024-05-10,Conversion of Exercise of derivative security at price 54.91 - 62.50 per share.,58099,3450628.0
2024-05-10,Sale at price 75.01 per share.,58099,4358244.0
2024-05-14,Conversion of Exercise of derivative security at price 54.91 - 62.50 per share.,54806,3343939.0
2024-05-14,Stock Gift at price 0.00 per share.,135,0.0
2024-05-14,Sale at price 75.07 - 75.14 per share.,54806,4117550.0
2024-06-05,Conversion of Exercise of derivative security at price 63.72 per share.,10004,637455.0
2024-06-05,Sale at price 75.77 per share.,10004,757996.0
2024-07-26,Conversion of Exercise of derivative security at price 66.88 per share.,28995,1939186.0
2024-07-26,Sale at price 78.43 per share.,28995,2273962.0
2024-07-30,Conversion of Exercise of derivative security at price 54.31 - 64.59 per share.,38011,2200988.0
2024-07-31,Conversion of Exercise of derivative security at price 69.01 per share.,32505,2243170.0
2024-07-31,Sale at price 80.00 per share.,2341,187285.0
2024-07-31,Sale at price 80.12 per share.,32505,2604395.0
2024-08-23,Sale at price 85.00 per share.,1362,115770.0
2024-08-23,Conversion of Exercise of derivative security at price 79.38 per share.,1362,108116.0
2024-08-26,Sale at price 85.45 per share.,23896,2041856.0
2024-08-26,Conversion of Exercise of derivative security at price 79.38 per share.,23896,1896864.0
2024-10-31,Conversion of Exercise of derivative security at price 60.78 - 66.88 per share.,226767,14492291.0
2024-10-31,Sale at price 83.05 per share.,25619,2127540.0
2024-11-04,Sale at price 80.51 per share.,0,75.0
2024-11-07,Sale at price 81.67 per share.,0,78.0
2024-11-15,Sale at price 83.28 per share.,1250,104100.0
2024-11-22,Sale at price 87.88 per share.,0,42.0
2024-12-31,,350,
2024-12-31,,1093,
2025-01-02,Conversion of Exercise of derivative security at price 63.72 per share.,30955,1433700.0
2025-01-02,,3153,
2025-01-02,,629,
2025-01-02,,2473,
2025-01-02,,2340,
2025-01-02,Conversion of Exercise of derivative security at price 63.72 per share.,13683,441261.0
2025-01-02,,5805,
2025-01-02,Conversion of Exercise of derivative security at price 63.72 per share.,150402,7111662.0
2025-01-02,,3328,
2025-01-31,,3288,
2025-02-26,Stock Award(Grant) at price 0.00 per share.,108848,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,23725,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,8846,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1799,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,6941,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,6569,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,18963,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,9338,0.0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,16289,0.0
2025-03-06,Sale at price 54.34 per share.,3288,178666.0
2025-04-24,Stock Award(Grant) at price 0.00 per share.,4640,0.0
2025-08-04,Sale at price 54.42 per share.,11900,647560.0
2025-10-30,Sale at price 55.27 per share.,1800,99486.0
2025-12-16,,314,
2025-12-16,,214,
2025-12-16,,820,
2025-12-31,,949,
2025-12-31,,1158,
2026-01-02,,9013,
2026-01-02,,3754,
2026-01-02,,776,
2026-01-02,,1462,
2026-01-02,,2728,
2026-01-02,,2545,
2026-01-02,,8212,
2026-01-02,,3574,
2026-01-02,,40199,
2026-01-30,,3432,
