date,transactionType,shares,value
2024-03-05,Stock Award(Grant) at price 0.00 per share.,56051,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,22121,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,23808,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,22121,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,19862,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,22121,0
2024-03-05,Stock Award(Grant) at price 0.00 per share.,7436,0
2024-03-12,Sale at price 93.14 - 93.79 per share.,3371,315168
2024-03-25,Stock Award(Grant) at price 0.00 per share.,21609,0
2024-03-25,Stock Award(Grant) at price 0.00 per share.,21609,0
2024-03-25,Stock Award(Grant) at price 0.00 per share.,14841,0
2024-03-25,Stock Award(Grant) at price 0.00 per share.,2245,0
2024-03-25,Stock Award(Grant) at price 0.00 per share.,6738,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,3767,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 - 89.61 per share.,3682,109951
2024-05-22,Stock Award(Grant) at price 0.00 - 89.61 per share.,3682,109951
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,2455,0
2024-05-23,Stock Gift at price 0.00 per share.,2919,0
2024-05-23,Stock Gift at price 0.00 per share.,2919,0
2024-05-23,Stock Gift at price 0.00 per share.,2919,0
2024-05-23,Stock Gift at price 0.00 per share.,2919,0
2024-06-03,Sale at price 88.64 per share.,10000,886400
2024-07-15,Stock Award(Grant) at price 0.00 per share.,1954,0
2024-07-26,Sale at price 109.87 per share.,2000,219746
2024-08-12,Sale at price 108.89 per share.,1074,116948
2024-08-12,Sale at price 108.89 per share.,3311,360535
2024-08-20,Sale at price 112.00 per share.,10847,1214885
2024-08-29,Purchase at price 115.29 per share.,2100,242109
2024-09-03,Sale at price 114.67 per share.,10000,1146700
2024-10-29,Stock Gift at price 0.00 per share.,7600,0
2024-11-12,Sale at price 135.53 per share.,8444,1144429
2024-11-13,Sale at price 135.39 per share.,1049,142024
2024-11-15,Sale at price 131.34 per share.,1815,238382
2024-12-02,Sale at price 140.12 per share.,10000,1401200
2025-02-14,Stock Gift at price 0.00 per share.,5240,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,187492,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,8434,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,11768,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,36074,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,34386,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,11278,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,10951,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6323,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,5036,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,42047,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,12590,0
2025-03-12,Sale at price 126.31 - 128.74 per share.,913,115603
2025-03-17,Sale at price 125.69 per share.,2000,251380
2025-05-05,Sale at price 125.91 - 126.05 per share.,627,79015
2025-05-19,Sale at price 129.10 per share.,1972,254585
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2068,0
2025-05-23,Stock Gift at price 0.00 per share.,2455,0
2025-05-23,Stock Gift at price 0.00 per share.,2455,0
2025-05-23,Stock Gift at price 0.00 per share.,2455,0
2025-05-23,Stock Gift at price 0.00 per share.,2455,0
2025-06-24,Sale at price 140.00 per share.,3432,480480
2025-07-29,Sale at price 155.37 per share.,2494,387493
2025-08-11,Sale at price 154.90 per share.,1000,154900
2025-08-13,Sale at price 157.60 per share.,2000,315200
2025-11-10,Stock Gift at price 0.00 per share.,13121,0
2025-11-10,Sale at price 152.41 per share.,1000,152410
2025-11-21,Stock Gift at price 0.00 per share.,160,0
