date,transactionType,shares,value
2024-04-01,,240,
2024-04-02,Sale at price 213.09 per share.,93,19817.0
2024-05-01,,938,
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1785,0.0
2024-06-21,Stock Award(Grant) at price 0.00 per share.,1340,0.0
2024-08-30,,1668,
2024-09-03,Sale at price 204.22 per share.,431,88019.0
2024-11-01,,695,
2024-11-05,Stock Gift at price 0.00 per share.,20082,0.0
2024-12-06,,426,
2024-12-06,,351,
2024-12-09,Sale at price 157.21 per share.,110,17293.0
2025-01-31,,1828,
2025-02-07,,4130,
2025-02-07,,1385,
2025-02-07,,1801,
2025-02-07,,4042,
2025-02-07,,3844,
2025-02-07,,4551,
2025-02-07,,9008,
2025-02-07,,2216,
2025-02-07,,3436,
2025-02-07,,1491,
2025-02-10,,2575,
2025-02-10,,2272,
2025-02-10,,1515,
2025-02-10,,3257,
2025-02-10,,1212,
2025-02-10,,2159,
2025-02-10,,834,
2025-03-07,Sale at price 150.02 per share.,8760,1314142.0
2025-05-01,,938,
2025-05-02,Purchase at price 122.72 per share.,1235,151559.0
2025-05-19,Sale at price 126.25 per share.,3806,480508.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,3160,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-06-17,Stock Award(Grant) at price 0.00 per share.,2370,0.0
2025-07-08,Sale at price 135.00 per share.,2223,300105.0
2025-08-29,,1669,
2025-09-02,Sale at price 133.55 per share.,517,69045.0
2025-10-02,,26,
2025-10-31,,695,
2025-12-01,,7040,
2026-01-30,,1829,
2026-02-02,Sale at price 179.30 per share.,748,134116.0
2026-02-06,,9046,
2026-02-06,,1079,
2026-02-06,,3258,
2026-02-06,,5080,
2026-02-06,,8725,
2026-02-06,,6889,
2026-02-06,,24461,
2026-02-06,,6900,
2026-02-06,,7183,
2026-02-06,,5003,
2026-02-09,Sale at price 199.83 per share.,2660,531548.0
2026-02-12,Purchase at price 195.04 per share.,3,585.0
