date,transactionType,shares,value
2024-05-16,Sale at price 460.00 per share.,2892,1330320
2024-05-16,Sale at price 461.68 per share.,129000,59556746
2024-05-17,Sale at price 460.20 per share.,122000,56144473
2024-05-21,Sale at price 457.21 per share.,108000,49378464
2024-05-22,Sale at price 458.48 - 460.21 per share.,9028,4150607
2024-05-22,Sale at price 458.71 per share.,107000,49081949
2024-05-22,Conversion of Exercise of derivative security at price 112.31 per share.,9028,1013935
2024-05-23,Sale at price 453.25 per share.,104000,47138333
2024-05-24,Sale at price 451.51 per share.,104000,46957217
2024-05-28,Sale at price 444.04 per share.,107000,47511852
2024-05-29,Conversion of Exercise of derivative security at price 173.49 - 227.25 per share.,6921,1386573
2024-05-29,Sale at price 442.61 - 450.03 per share.,8673,3860159
2024-05-29,Sale at price 443.44 per share.,110000,48777982
2024-05-30,Sale at price 442.70 per share.,104000,46041268
2024-05-31,Sale at price 441.69 per share.,103000,45494410
2024-06-03,Sale at price 438.57 - 443.06 per share.,5241,2314280
2024-06-03,Sale at price 441.43 per share.,110000,48556882
2024-06-04,Sale at price 443.10 per share.,111000,49184333
2024-06-05,Conversion of Exercise of derivative security at price 173.49 - 227.25 per share.,6921,1386573
2024-06-05,Sale at price 445.11 per share.,115000,51187305
2024-06-05,Sale at price 442.07 - 446.63 per share.,8368,3714813
2024-06-05,Conversion of Exercise of derivative security at price 112.31 per share.,9028,1013935
2024-06-05,Sale at price 447.28 per share.,9028,4038044
2024-06-06,Sale at price 448.26 per share.,114000,51101800
2024-06-07,Sale at price 450.63 per share.,115000,51822208
2024-06-10,Sale at price 447.85 per share.,113000,50606948
2024-06-11,Sale at price 447.08 per share.,112000,50073520
2024-06-12,Conversion of Exercise of derivative security at price 173.49 - 227.25 per share.,6922,1386800
2024-06-12,Sale at price 447.84 - 451.49 per share.,6922,3112570
2024-06-12,Sale at price 445.09 per share.,108000,48070044
2024-06-13,Sale at price 442.03 per share.,112000,49507136
2024-06-14,Sale at price 443.63 per share.,116000,51461463
2024-06-17,Sale at price 443.16 - 449.16 per share.,5242,2339199
2024-06-17,Sale at price 445.98 per share.,107000,47719518
2024-06-18,Stock Award(Grant) at price 0.00 per share.,739,0
2024-06-18,Sale at price 449.01 per share.,108000,48493004
