date,transactionType,shares,value
2024-02-28,Sale at price 264.97 - 268.58 per share.,58300,15596195
2024-02-28,Conversion of Exercise of derivative security at price 127.37 per share.,58300,7425671
2024-04-26,Sale at price 225.08 - 227.06 per share.,58300,13143490
2024-04-26,Conversion of Exercise of derivative security at price 149.53 per share.,10697,1599522
2024-04-26,Conversion of Exercise of derivative security at price 127.37 - 138.45 per share.,58300,8012944
2024-04-26,Sale at price 225.13 - 227.11 per share.,14097,3178115
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1782,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,891,0
2024-05-06,Stock Award(Grant) at price 0.00 per share.,17021,0
2024-05-09,Purchase at price 238.77 per share.,415,99090
2024-05-24,Sale at price 235.51 - 239.87 per share.,2410,575015
2024-05-24,Sale at price 235.46 - 240.07 per share.,5178,1235637
2024-05-24,Sale at price 235.58 - 240.05 per share.,4280,1021333
2024-05-24,Conversion of Exercise of derivative security at price 97.19 - 105.99 per share.,2410,234316
2024-05-24,Conversion of Exercise of derivative security at price 191.44 per share.,5178,991276
2024-05-24,Conversion of Exercise of derivative security at price 149.53 per share.,4280,639988
2024-05-30,Sale at price 228.46 - 230.01 per share.,3650,836732
2024-05-31,Conversion of Exercise of derivative security at price 175.48 per share.,4104,720170
2024-05-31,Conversion of Exercise of derivative security at price 149.53 per share.,4815,719987
2024-05-31,Sale at price 228.04 - 229.20 per share.,4104,937874
2024-05-31,Sale at price 228.29 - 231.04 per share.,4815,1100835
2024-05-31,Sale at price 228.29 - 230.03 per share.,400,91483
2024-07-23,Stock Gift at price 0.00 per share.,1853,0
2024-07-25,Conversion of Exercise of derivative security at price 175.48 - 191.44 per share.,9901,1825575
2024-07-26,Sale at price 267.54 - 271.04 per share.,58300,15710380
2024-07-26,Conversion of Exercise of derivative security at price 138.45 - 149.53 per share.,58300,8452876
2024-07-29,Conversion of Exercise of derivative security at price 175.48 - 191.44 per share.,8662,1597126
2024-07-30,Sale at price 275.31 - 279.29 per share.,1350,373260
2024-07-31,Conversion of Exercise of derivative security at price 175.48 - 191.44 per share.,18563,3422701
2024-08-01,Sale at price 277.67 - 283.92 per share.,3000,838440
2024-08-07,Sale at price 278.88 - 284.47 per share.,3000,845544
2024-08-28,Sale at price 300.43 - 307.08 per share.,3000,914977
2024-10-25,Conversion of Exercise of derivative security at price 149.53 per share.,58304,8718197
2024-10-25,Sale at price 269.49 - 272.32 per share.,58304,15770580
2024-10-25,Sale at price 272.92 per share.,1000,272920
2024-11-26,Sale at price 260.39 per share.,551,143475
2024-11-26,Conversion of Exercise of derivative security at price 127.37 - 138.45 per share.,14716,1935816
2024-11-26,Sale at price 260.39 per share.,14716,3831899
2025-02-10,Stock Award(Grant) at price 0.00 per share.,13524,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,613,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,3707,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,791,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,1978,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,1483,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,1978,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,3213,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,791,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,4449,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,4943,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,2076,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,2373,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,2203,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,1272,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,2710,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,5505,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,594,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,2034,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,20527,0
2025-02-11,Stock Award(Grant) at price 0.00 per share.,1865,0
2025-02-12,Conversion of Exercise of derivative security at price 138.45 - 149.53 per share.,18911,2766334
2025-02-12,Sale at price 248.18 per share.,552,136995
2025-02-12,Sale at price 248.18 per share.,18911,4693332
2025-02-13,Sale at price 250.74 - 256.31 per share.,22161,5598504
2025-02-13,Conversion of Exercise of derivative security at price 175.48 per share.,22161,3888812
2025-02-28,Sale at price 242.31 per share.,3500,848085
2025-04-28,Sale at price 256.61 per share.,22160,5686478
2025-04-28,Conversion of Exercise of derivative security at price 175.48 per share.,22160,3888637
2025-05-01,Stock Award(Grant) at price 0.00 per share.,720,0
2025-05-06,Sale at price 259.10 per share.,2000,518200
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,812,0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,957,0
2025-07-28,Sale at price 240.95 - 244.95 per share.,48264,11666013
2025-07-28,Conversion of Exercise of derivative security at price 191.44 per share.,27960,5352662
2025-08-18,Sale at price 247.35 per share.,3000,742050
2025-10-27,Stock Gift at price 0.00 per share.,47,0
2025-10-27,Sale at price 229.12 - 235.22 per share.,49345,11404111
2025-10-27,Sale at price 238.94 per share.,4925,1176780
2025-10-27,Conversion of Exercise of derivative security at price 175.48 per share.,4925,864239
