date,transactionType,shares,value
2024-10-01,Stock Award(Grant) at price 0.00 per share.,161,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,151,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,161,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,161,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,97,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,245,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,151,0
2024-11-11,Sale at price 626.23 per share.,701,438987
2024-11-11,Stock Gift at price 0.00 per share.,8000,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,3,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,157,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,43,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,6,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,23,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,25,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,38,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,77,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,17,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,30,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,4,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,31,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,24,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,114,0
2024-12-17,Stock Award(Grant) at price 0.00 per share.,24,0
2024-12-18,Stock Gift at price 0.00 per share.,33000,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,174,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,186,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,283,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,112,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,186,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,174,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,190,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,174,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,186,0
2025-01-17,Purchase at price 511.58 per share.,1000,511575
2025-02-07,Conversion of Exercise of derivative security at price 108.97 per share.,25504,2779171
2025-02-20,Stock Award(Grant) at price 0.00 per share.,3484,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,8346,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,6448,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1369,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,19227,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,27097,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,6161,0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,4,0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,31,0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,152,0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,46,0
