date,transactionType,shares,value
2024-03-11,Stock Award(Grant) at price 0.00 per share.,13921,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,6922,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,10257,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,5499,0
2024-05-09,Stock Award(Grant) at price 103.02 per share.,1698,175000
2024-05-09,Stock Award(Grant) at price 103.02 per share.,1698,175000
2024-05-09,Stock Award(Grant) at price 103.02 per share.,1698,175000
2024-05-09,Sale at price 102.86 per share.,1200,123432
2024-05-09,Stock Award(Grant) at price 103.02 per share.,1698,175000
2024-05-09,Sale at price 102.79 per share.,10000,1027908
2024-05-09,Stock Award(Grant) at price 103.02 per share.,1698,175000
2024-05-14,Sale at price 102.31 per share.,1695,173415
2024-05-15,Stock Gift at price 0.00 per share.,15000,0
2024-05-15,Sale at price 103.30 per share.,15000,1549500
2024-05-17,Stock Gift at price 0.00 per share.,1699,0
2024-05-22,Stock Gift at price 0.00 per share.,2297,0
2024-08-08,Sale at price 113.64 per share.,540,61366
2024-08-23,Sale at price 112.58 per share.,10000,1125809
2024-11-15,Sale at price 111.48 per share.,400,44592
2024-11-15,Sale at price 109.47 - 110.00 per share.,15002,1646245
2024-11-29,Stock Gift at price 0.00 per share.,171,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,15485,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,12093,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,3453,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,4913,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,17456,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,4646,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,9094,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,2136,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,140253,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,8615,0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,15450,0
2025-02-18,Sale at price 111.47 - 111.50 per share.,4870,542969
2025-02-26,Stock Award(Grant) at price 116.31 per share.,963,112007
2025-02-26,Sale at price 116.09 per share.,10000,1160866
2025-02-26,Stock Award(Grant) at price 116.31 per share.,25148,2924964
2025-02-26,Stock Award(Grant) at price 116.31 per share.,7087,824289
2025-02-26,Stock Award(Grant) at price 116.31 per share.,11027,1282550
2025-02-26,Stock Award(Grant) at price 116.31 per share.,15476,1800014
2025-02-26,Stock Award(Grant) at price 116.31 per share.,4836,562475
2025-02-26,Stock Award(Grant) at price 116.31 per share.,7357,855693
2025-02-26,Stock Award(Grant) at price 116.31 per share.,6384,742523
2025-02-26,Stock Award(Grant) at price 116.31 per share.,4836,562475
2025-02-26,Stock Award(Grant) at price 116.31 per share.,5449,633773
2025-02-26,Stock Award(Grant) at price 116.31 per share.,6190,719959
2025-02-26,Stock Award(Grant) at price 116.31 per share.,1893,220175
2025-02-28,Sale at price 117.10 per share.,9007,1054720
2025-04-30,Stock Award(Grant) at price 122.02 per share.,230,28065
2025-04-30,Stock Award(Grant) at price 122.02 per share.,260,31725
2025-04-30,Stock Award(Grant) at price 122.02 per share.,366,44659
2025-05-01,Stock Award(Grant) at price 121.33 per share.,2431,294953
2025-05-01,Stock Award(Grant) at price 121.33 per share.,1607,194977
2025-05-01,Stock Award(Grant) at price 121.33 per share.,1607,194977
2025-05-01,Stock Award(Grant) at price 121.33 per share.,1607,194977
2025-05-01,Stock Award(Grant) at price 121.33 per share.,1607,194977
2025-08-07,Sale at price 125.56 per share.,1580,198378
2025-08-07,Sale at price 124.88 per share.,1610,201057
2025-08-08,Stock Gift at price 0.00 per share.,1200,0
2025-08-08,Stock Gift at price 0.00 per share.,2431,0
2025-08-12,Sale at price 124.26 per share.,6700,832542
2025-08-19,Sale at price 121.64 per share.,400,48656
2025-08-20,Sale at price 124.38 per share.,2000,248764
2025-11-18,Sale at price 125.65 per share.,800,100520
2025-11-19,Sale at price 123.80 per share.,8200,1015160
2026-02-05,Stock Award(Grant) at price 0.00 per share.,2983,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,16263,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,8129,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,3940,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,5580,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,6162,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,22337,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,14629,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,13286,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,20776,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,20347,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,2402,0
2026-02-12,Sale at price 127.67 per share.,6800,868156
2026-02-20,Sale at price 127.18 per share.,4376,556540
2026-02-23,Sale at price 127.49 - 128.23 per share.,12000,1532320
