date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,182,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,140,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,140,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,189,0
2024-03-07,Sale at price 185.10 per share.,1750,323925
2024-03-08,Sale at price 185.65 per share.,5000,928248
2024-05-01,Stock Gift at price 0.00 per share.,500,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,164,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,126,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,170,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,126,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,980,0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,1878,0
2024-08-05,Sale at price 208.90 per share.,5000,1044508
2024-08-06,Sale at price 208.90 - 209.49 per share.,10000,2091961
2024-08-06,Sale at price 205.97 - 207.17 per share.,2861,591677
2024-08-15,Sale at price 215.44 per share.,4000,861768
2024-09-03,Stock Award(Grant) at price 0.00 per share.,111,0
2024-09-03,Stock Award(Grant) at price 0.00 per share.,144,0
2024-09-03,Stock Award(Grant) at price 0.00 per share.,166,0
2024-09-03,Stock Award(Grant) at price 0.00 per share.,111,0
2024-11-13,Sale at price 232.50 - 233.85 per share.,26458,6177321
2024-11-13,Stock Gift at price 0.00 per share.,18503,0
2024-11-19,Stock Gift at price 0.00 per share.,150,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,138,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,159,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,106,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,106,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,6344,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,18178,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,12269,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,31526,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,13774,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,587,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1862,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1349,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,14063,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1216,0
2025-02-28,Stock Gift at price 0.00 per share.,450,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,144,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,111,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,111,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,166,0
2025-05-20,Stock Award(Grant) at price 0.00 per share.,120,0
2025-05-20,Stock Award(Grant) at price 0.00 per share.,180,0
2025-05-20,Stock Award(Grant) at price 0.00 per share.,156,0
2025-05-20,Stock Award(Grant) at price 0.00 per share.,120,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-05-29,Stock Award(Grant) at price 0.00 per share.,971,0
2025-06-13,Sale at price 205.03 - 205.97 per share.,5945,1222698
2025-06-16,Sale at price 207.27 - 208.36 per share.,6000,1245403
2025-06-17,Stock Gift at price 0.00 per share.,500,0
2025-08-07,Sale at price 188.32 per share.,150,28248
2025-09-02,Stock Award(Grant) at price 0.00 per share.,132,0
2025-09-02,Stock Award(Grant) at price 0.00 per share.,198,0
2025-09-02,Stock Award(Grant) at price 0.00 per share.,132,0
2025-09-02,Stock Award(Grant) at price 0.00 per share.,172,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,139,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,181,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,32,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,209,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,139,0
2025-12-01,Stock Gift at price 0.00 per share.,150,0
2025-12-02,Sale at price 180.26 per share.,150,27040
2025-12-09,Stock Award(Grant) at price 0.00 per share.,600,0
