date,transactionType,shares,value
2024-03-04,Stock Award(Grant) at price 712.31 per share.,3361,2394074
2024-03-04,Stock Award(Grant) at price 712.31 per share.,350,249308
2024-03-04,Stock Award(Grant) at price 712.31 per share.,759,540643
2024-03-04,Stock Award(Grant) at price 712.31 per share.,1671,1190270
2024-03-04,Stock Award(Grant) at price 712.31 per share.,601,428098
2024-03-04,Stock Award(Grant) at price 712.31 per share.,1138,810609
2024-03-04,Stock Award(Grant) at price 712.31 per share.,1220,869018
2024-03-05,Sale at price 679.13 per share.,940,638379
2024-03-07,Sale at price 677.60 per share.,440,298144
2024-03-11,Sale at price 659.25 per share.,2184,1439811
2024-03-28,Stock Award(Grant) at price 721.11 per share.,42,30287
2024-04-30,Sale at price 699.63 per share.,8379,5862200
2024-05-03,Sale at price 674.56 per share.,559,377081
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-09,Stock Award(Grant) at price 689.21 per share.,254,175059
2024-05-15,Sale at price 712.00 per share.,1981,1410472
2024-06-28,Stock Award(Grant) at price 646.73 per share.,47,30396
2024-08-02,Sale at price 690.00 per share.,360,248400
2024-09-30,Stock Award(Grant) at price 809.73 per share.,38,30770
2024-10-28,Sale at price 823.24 per share.,900,740918
2024-11-12,Stock Gift at price 0.00 per share.,4,0
2024-12-02,Stock Award(Grant) at price 857.05 per share.,292,250259
2024-12-31,Stock Award(Grant) at price 704.44 per share.,43,30291
2025-01-17,Stock Award(Grant) at price 771.00 per share.,76,58596
2025-01-29,Stock Award(Grant) at price 758.39 per share.,640,485370
2025-01-29,Stock Award(Grant) at price 758.39 per share.,13347,10122231
2025-01-29,Stock Award(Grant) at price 758.39 per share.,3866,2931936
2025-01-29,Stock Award(Grant) at price 758.39 per share.,1925,1459901
2025-01-29,Stock Award(Grant) at price 758.39 per share.,1215,921444
2025-01-29,Stock Award(Grant) at price 758.39 per share.,1820,1380270
2025-01-29,Stock Award(Grant) at price 758.39 per share.,1541,1168679
2025-02-24,Sale at price 638.10 per share.,1100,701908
2025-03-05,Stock Award(Grant) at price 633.89 per share.,4376,2773903
2025-03-05,Stock Award(Grant) at price 633.89 per share.,472,299196
2025-03-05,Stock Award(Grant) at price 633.89 per share.,959,607901
2025-03-05,Stock Award(Grant) at price 633.89 per share.,1607,1018661
2025-03-05,Stock Gift at price 0.00 per share.,53,0
2025-03-05,Stock Award(Grant) at price 633.89 per share.,1585,1004716
2025-03-05,Stock Award(Grant) at price 633.89 per share.,2056,1303278
2025-03-05,Stock Award(Grant) at price 633.89 per share.,743,470980
2025-03-31,Stock Award(Grant) at price 626.70 per share.,48,30082
2025-04-28,Sale at price 633.10 per share.,4449,2816680
2025-04-29,Sale at price 626.28 per share.,1100,688908
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-08,Stock Award(Grant) at price 670.00 per share.,284,190280
2025-05-12,Sale at price 705.86 per share.,708,499752
2025-05-13,Sale at price 725.04 per share.,345,250138
2025-06-30,Stock Award(Grant) at price 753.40 per share.,46,34656
2025-09-03,Stock Gift at price 0.00 per share.,25,0
2025-09-30,Stock Award(Grant) at price 954.66 per share.,40,38186
2025-12-31,Stock Award(Grant) at price 809.32 per share.,47,38038
2026-01-28,Stock Award(Grant) at price 903.19 per share.,612,552752
2026-01-28,Stock Award(Grant) at price 903.19 per share.,1417,1279820
2026-01-28,Stock Award(Grant) at price 903.19 per share.,2542,2295909
2026-01-28,Stock Award(Grant) at price 903.19 per share.,2217,2002372
2026-01-28,Stock Award(Grant) at price 903.19 per share.,3709,3349932
2026-01-28,Stock Award(Grant) at price 903.19 per share.,12231,11046917
2026-01-28,Stock Award(Grant) at price 903.19 per share.,1119,1010670
2026-02-02,Purchase at price 783.36 per share.,68,53268
2026-02-02,Sale at price 791.14 per share.,2490,1969946
2026-02-02,Stock Award(Grant) at price 783.36 per share.,68,53268
2026-02-03,Sale at price 790.89 per share.,1497,1184519
2026-02-17,Stock Award(Grant) at price 848.13 per share.,57,48343
