date,transactionType,shares,value
2024-02-27,Sale at price 123.14 per share.,8160,1004822
2024-04-26,Sale at price 139.63 per share.,50000,6981335
2024-04-30,Sale at price 141.23 per share.,9944,1404391
2024-05-15,Sale at price 140.21 per share.,24201,3393222
2024-05-20,Sale at price 147.67 per share.,49155,7258719
2024-06-03,Sale at price 148.78 per share.,7750,1153045
2024-06-13,Sale at price 153.96 per share.,19584,3015153
2024-06-13,Stock Gift at price 0.00 per share.,9034,0
2024-07-30,Sale at price 156.25 per share.,19338,3021562
2024-08-02,Purchase at price 140.00 per share.,5350,749000
2024-08-15,Sale at price 158.50 per share.,5800,919300
2024-08-29,Sale at price 168.71 per share.,3073,518446
2024-09-25,Stock Gift at price 0.00 per share.,286146,0
2024-10-30,Sale at price 208.51 per share.,6723,1401813
2024-10-31,Sale at price 206.64 - 210.02 per share.,43900,9155996
2024-11-05,Sale at price 209.58 - 210.06 per share.,19385,4062662
2024-11-18,Sale at price 229.44 - 233.65 per share.,395647,91685426
2024-11-20,Sale at price 234.62 per share.,3256,763923
2024-11-21,Sale at price 230.33 - 238.87 per share.,619353,145745161
2025-02-12,Stock Award(Grant) at price 0.00 per share.,19756,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,12266,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,18215,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,93069,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,58608,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,5300,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,14578,0
2025-02-13,Sale at price 256.64 - 257.15 per share.,19500,5005338
2025-02-18,Sale at price 259.43 - 263.45 per share.,14992,3925752
2025-02-18,Sale at price 260.34 - 263.46 per share.,17000,4447528
2025-02-18,Sale at price 260.54 - 265.13 per share.,58000,15193336
2025-02-18,Sale at price 259.09 - 265.11 per share.,49134,12876586
2025-05-12,Sale at price 242.49 per share.,1500,363735
2025-05-19,Sale at price 252.96 - 253.66 per share.,19600,4960695
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,870,0
2025-06-06,Sale at price 275.00 per share.,2500,687500
2025-06-27,Sale at price 299.85 per share.,2869,860270
2025-07-30,Sale at price 328.73 - 330.01 per share.,5207,1715549
2025-08-06,Sale at price 310.65 - 312.06 per share.,16000,4976286
2025-08-19,Sale at price 330.04 per share.,10300,3399412
2025-10-02,Stock Gift at price 0.00 per share.,3165,0
2025-11-03,Sale at price 281.76 per share.,1100,309936
2025-12-23,Stock Gift at price 0.00 per share.,17552,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,173685,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,11357,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,296251,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,34982,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,30510,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,65988,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,45131,0
2026-02-13,Sale at price 322.67 - 332.19 per share.,51131,16739937
2026-02-13,Sale at price 322.65 - 332.29 per share.,90910,29709953
2026-02-13,Sale at price 322.66 - 332.19 per share.,80000,26145464
2026-02-13,Sale at price 327.99 per share.,4442,1456932
2026-02-13,Stock Gift at price 0.00 per share.,750,0
2026-02-17,Sale at price 326.21 per share.,7854,2562053
2026-02-17,Sale at price 327.18 per share.,1385,453137
2026-02-17,Sale at price 319.28 - 332.03 per share.,280000,91172995
2026-02-19,Sale at price 310.38 - 326.03 per share.,206442,65426312
2026-02-24,Sale at price 310.12 - 320.46 per share.,473548,149441189
