date,transactionType,shares,value
2024-04-30,Stock Gift at price 0.00 per share.,120133,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,6122,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,7559,0
2024-07-31,Stock Award(Grant) at price 0.00 per share.,6311,0
2024-09-30,Purchase at price 29.40 - 29.54 per share.,1184898,34919943
2024-09-30,Stock Gift at price 0.00 per share.,84212,0
2024-09-30,Purchase at price 29.52 per share.,33921,1001348
2024-09-30,Purchase at price 29.55 - 29.74 per share.,705904,20928724
2024-10-01,Purchase at price 29.18 - 29.80 per share.,127195,3750908
2024-10-01,Purchase at price 29.94 - 30.00 per share.,643788,19300400
2024-10-01,Purchase at price 29.80 - 29.94 per share.,530918,15866908
2024-10-01,Purchase at price 29.12 - 29.18 per share.,165553,4826003
2024-10-01,Purchase at price 29.05 - 29.75 per share.,241744,7105877
2024-10-28,Sale at price 29.83 per share.,1203920,35912934
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,4011,0
2024-12-06,Sale at price 34.40 per share.,3849,132386
2025-01-30,Purchase at price 31.28 per share.,118,3691
2025-02-04,Stock Award(Grant) at price 0.00 per share.,44577,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,55213,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,33777,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,131131,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,35402,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,34817,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,35726,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,9358,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,8024,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,232,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,758,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,20069,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,7010,0
2025-03-12,Purchase at price 30.03 per share.,5000,150150
2025-03-13,Purchase at price 30.68 per share.,3258,99955
2025-03-13,Purchase at price 30.58 per share.,3268,99935
2025-03-14,Purchase at price 31.48 per share.,500,15740
2025-03-14,Stock Award(Grant) at price 0.00 per share.,88048,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,16609,0
2025-04-28,Purchase at price 26.52 per share.,7500,198900
2025-04-29,Purchase at price 26.74 - 27.00 per share.,10000,268877
2025-04-30,Purchase at price 27.29 per share.,3670,100169
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,5418,0
2025-08-05,Purchase at price 30.00 - 30.01 per share.,1500,45008
2025-08-06,Purchase at price 30.02 - 30.03 per share.,3345,100447
2025-12-05,Sale at price 37.36 per share.,8085,302056
