date,transactionType,shares,value
2024-03-04,,6143,
2024-03-04,,16416,
2024-03-04,,27522,
2024-03-04,,6143,
2024-03-04,,13717,
2024-03-04,,6143,
2024-03-04,,43927,
2024-03-04,,6143,
2024-03-04,,303230,
2024-03-04,,6143,
2024-03-04,,27522,
2024-03-04,,6143,
2024-03-04,,31605,
2024-03-04,,8328,
2024-03-04,,27522,
2024-03-05,Purchase at price 29.10 per share.,171821,4999991.0
2024-03-05,Purchase at price 29.10 per share.,85910,2499981.0
2024-03-05,Purchase at price 29.10 per share.,171821,4999991.0
2024-03-05,Sale at price 28.90 per share.,51956522,1501543486.0
2024-03-05,Purchase at price 29.10 per share.,171821,4999991.0
2024-03-06,Sale at price 29.24 - 29.25 per share.,14132,413341.0
2024-03-07,Purchase at price 29.11 per share.,4075,118623.0
2024-03-08,Sale at price 28.90 per share.,35000000,1011500000.0
2024-03-12,,3697,
2024-03-12,,2175,
2024-03-12,,6090,
2024-03-12,,3698,
2024-03-12,,40888,
2024-03-12,,3698,
2024-03-12,,3698,
2024-03-15,Sale at price 28.90 per share.,13043478,376956514.0
2024-04-26,Sale at price 33.82 per share.,31227,1056097.0
2024-04-30,Sale at price 33.59 per share.,17293,580872.0
2024-04-30,Sale at price 33.61 per share.,25000,840250.0
2024-05-23,Sale at price 34.19 per share.,8000,273520.0
2024-06-14,Stock Gift at price 0.00 per share.,400,0.0
2024-07-26,,129066,
2024-09-13,,123413,
2024-09-16,,4340,
2024-09-16,,8681,
2024-09-16,,3833,
2024-09-16,,5840,
2024-10-30,Sale at price 32.65 per share.,69000000,2252850000.0
2024-11-22,,25828,
2025-01-15,,73785,
2025-01-29,Purchase at price 33.34 per share.,3619600,120677464.0
2025-02-26,Sale at price 32.65 per share.,83950000,2740967500.0
2025-03-03,Sale at price 34.17 per share.,7350,251150.0
2025-03-03,,9381,
2025-03-03,,9381,
2025-03-03,,9381,
2025-03-03,,103738,
2025-03-03,,13655,
2025-03-03,,9381,
2025-03-03,,15451,
2025-03-04,Sale at price 34.05 per share.,12000,408600.0
2025-03-04,Sale at price 34.29 per share.,416000,14264640.0
2025-03-12,,3697,
2025-03-12,,3697,
2025-03-12,,3697,
2025-03-12,,40887,
2025-03-12,,6960,
2025-03-12,,6960,
2025-03-12,,6960,
2025-03-12,,6090,
2025-03-12,,3697,
2025-03-20,Sale at price 33.39 per share.,12000,400680.0
2025-04-01,Sale at price 34.78 per share.,12000,417360.0
2025-04-17,Sale at price 35.59 per share.,12000,427080.0
2025-05-01,Sale at price 33.96 - 34.12 per share.,416000,14160640.0
2025-05-06,Sale at price 34.11 per share.,12000,409320.0
2025-05-07,Sale at price 34.24 per share.,14500,496480.0
2025-05-19,,35000,
2025-05-20,,66080,
2025-05-22,Sale at price 33.21 per share.,12000,398520.0
2025-05-30,,2950,
2025-06-02,Sale at price 33.10 per share.,208000,6884800.0
2025-06-03,Sale at price 32.92 per share.,12000,395040.0
2025-06-04,Purchase at price 33.20 per share.,15000,498000.0
2025-06-20,Sale at price 33.64 per share.,12000,403680.0
2025-07-01,Sale at price 33.64 - 34.05 per share.,12000,403726.0
2025-07-17,Sale at price 33.66 per share.,12000,403920.0
2025-07-29,Sale at price 33.18 per share.,208000,6901856.0
2025-08-01,Sale at price 32.90 per share.,208000,6843200.0
2025-08-20,Sale at price 35.91 per share.,7601,272952.0
2025-09-11,Purchase at price 27.69 per share.,9175,254056.0
2025-09-15,,8680,
2025-09-15,,2260,
2025-09-15,,3937,
2025-09-15,,10261,
2025-12-12,Sale at price 29.52 per share.,10000,295200.0
