date,transactionType,shares,value
2025-03-06,Stock Award(Grant) at price 0.00 per share.,107590,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,213617,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,102697,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,199444,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,102697,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,32275,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,443394,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,148838,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,180943,0
2025-03-14,Sale at price 85.05 per share.,6203547,527607950
2025-03-14,Stock Gift at price 0.00 per share.,93654,0
2025-03-17,Sale at price 85.13 per share.,1955,166429
2025-03-18,Stock Gift at price 0.00 per share.,295000,0
2025-03-19,Sale at price 85.95 per share.,4000,343800
2025-03-24,Stock Gift at price 0.00 per share.,2304,0
2025-03-27,Sale at price 85.63 per share.,29124,2493984
2025-03-28,Stock Gift at price 0.00 per share.,27000,0
2025-03-28,Stock Gift at price 0.00 per share.,27000,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,285,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,171,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,370,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,342,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,342,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,285,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,605,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,285,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,342,0
2025-04-01,Sale at price 88.34 - 88.78 per share.,2200,195043
2025-04-15,Sale at price 94.82 per share.,1760,166883
2025-04-21,Sale at price 93.50 per share.,4000,374000
2025-04-24,Sale at price 94.19 per share.,29124,2743318
2025-05-01,Sale at price 97.37 per share.,2200,214223
2025-05-15,Sale at price 92.75 - 93.80 per share.,1778,166721
2025-05-20,Sale at price 96.62 - 98.60 per share.,7563945,740914939
2025-05-21,Sale at price 96.75 - 97.00 per share.,32000,3103000
2025-05-22,Sale at price 96.58 per share.,29148,2815140
2025-05-23,Sale at price 96.10 - 97.21 per share.,2582035,248940269
2025-05-28,Stock Gift at price 0.00 per share.,45000,0
2025-05-29,Sale at price 97.12 - 97.50 per share.,4808020,467808558
2025-06-02,Sale at price 98.58 - 99.46 per share.,2200,217800
2025-06-02,Sale at price 98.52 - 99.20 per share.,1016000,100432391
2025-06-05,Stock Award(Grant) at price 0.00 per share.,3496,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
