date,transactionType,shares,value
2024-03-25,Stock Award(Grant) at price 0.00 per share.,7828,0
2024-03-28,Stock Award(Grant) at price 56.97 per share.,413,23529
2024-03-28,Stock Award(Grant) at price 0.00 per share.,1086,0
2024-03-28,Stock Award(Grant) at price 56.97 per share.,403,22959
2024-05-07,Conversion of Exercise of derivative security at price 49.01 per share.,30000,1470300
2024-06-06,Sale at price 58.91 per share.,1093,64389
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Sale at price 60.00 per share.,19164,1149840
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2830,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,5660,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,1074,0
2024-06-28,Stock Award(Grant) at price 60.62 per share.,399,24187
2024-06-28,Stock Award(Grant) at price 60.62 per share.,409,24794
2024-07-09,Sale at price 60.00 per share.,8148,488880
2024-07-15,Stock Award(Grant) at price 0.00 per share.,9925,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,7278,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,41025,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,7278,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,5955,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,12572,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,19851,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,5073,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,13895,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,2646,0
2024-07-16,Sale at price 64.19 per share.,1306,83832
