date,transactionType,shares,value
2024-05-24,Stock Gift at price 0.00 per share.,47,0
2024-06-07,Sale at price 211.66 per share.,14683,3107739
2024-06-07,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-06-10,Sale at price 209.81 per share.,1000,209810
2024-07-08,Sale at price 192.97 per share.,14683,2833330
2024-07-08,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-07-08,Sale at price 194.35 per share.,1000,194350
2024-08-05,Sale at price 217.07 per share.,48000,10419552
2024-08-07,Sale at price 214.25 per share.,14683,3145905
2024-08-07,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-08-08,Sale at price 212.16 per share.,1000,212160
2024-08-12,Conversion of Exercise of derivative security at price 95.80 - 101.64 per share.,10000,964056
2024-08-12,Sale at price 216.60 per share.,10000,2166000
2024-08-15,Stock Award(Grant) at price 0.00 per share.,23370,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,8756,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,4950,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,8756,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,9137,0
2024-08-20,Sale at price 231.00 per share.,882,203742
2024-09-03,Stock Award(Grant) at price 0.00 per share.,267,0
2024-09-04,Sale at price 239.90 per share.,2000,479800
2024-09-09,Sale at price 246.42 per share.,1000,246420
2024-09-09,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-09-09,Sale at price 248.38 per share.,14683,3646950
2024-09-12,Sale at price 252.56 per share.,5000,1262800
2024-09-12,Conversion of Exercise of derivative security at price 101.64 per share.,5000,508200
2024-10-02,Sale at price 237.20 per share.,2000,474400
2024-10-07,Sale at price 231.91 per share.,14683,3405206
2024-10-07,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-10-08,Sale at price 233.47 per share.,1000,233470
2024-10-11,Sale at price 238.48 per share.,4260,1015925
2024-10-11,Conversion of Exercise of derivative security at price 101.64 per share.,4260,432986
2024-11-01,Sale at price 242.00 per share.,69,16698
2024-11-06,Sale at price 248.74 per share.,2000,497480
2024-11-07,Conversion of Exercise of derivative security at price 84.98 per share.,14683,1247761
2024-11-07,Sale at price 246.26 per share.,14683,3615821
2024-11-08,Sale at price 249.00 per share.,1000,249000
2024-11-12,Sale at price 248.81 per share.,796,198053
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,542,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-20,Stock Award(Grant) at price 0.00 per share.,1083,0
2024-11-22,Sale at price 243.09 per share.,6160,1497416
2024-11-27,Sale at price 249.66 per share.,2000,499330
2024-11-27,Stock Gift at price 0.00 per share.,2000,0
2024-11-29,Stock Gift at price 0.00 per share.,173,0
2024-12-02,Sale at price 248.91 per share.,74,18419
2024-12-04,Sale at price 245.65 per share.,2000,491300
2024-12-09,Sale at price 244.23 per share.,1000,244230
2025-01-02,Sale at price 230.99 per share.,75,17324
2025-01-02,Sale at price 230.99 per share.,2000,461980
2025-01-08,Sale at price 234.04 per share.,1000,234040
2025-02-03,Sale at price 242.42 per share.,64,15515
2025-02-05,Sale at price 242.11 per share.,2000,484220
2025-02-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-02-07,Sale at price 236.77 per share.,8009,1896307
2025-02-10,Sale at price 238.98 per share.,1000,238980
2025-03-03,Sale at price 234.10 per share.,64,14982
2025-03-03,Sale at price 235.25 - 235.43 per share.,9113,2145186
2025-03-03,Conversion of Exercise of derivative security at price 146.34 - 211.76 per share.,9113,1666780
2025-03-05,Sale at price 227.71 per share.,2000,455420
2025-03-07,Sale at price 229.20 per share.,8009,1835692
2025-03-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-03-10,Sale at price 239.31 per share.,9745,2332096
2025-03-10,Conversion of Exercise of derivative security at price 146.34 - 211.76 per share.,9745,1817753
2025-03-10,Sale at price 230.36 per share.,1000,230360
2025-04-01,Sale at price 222.86 per share.,64,14263
2025-04-02,Sale at price 219.74 per share.,2000,439480
2025-04-07,Sale at price 209.85 per share.,8009,1680699
2025-04-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-04-08,Sale at price 215.58 per share.,1000,215580
2025-05-07,Sale at price 242.25 per share.,2000,484500
2025-05-07,Sale at price 243.23 per share.,8009,1948003
2025-05-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-05-20,Sale at price 243.47 per share.,2000,486940
2025-05-22,Sale at price 244.59 per share.,3644,891286
2025-06-02,Sale at price 243.78 per share.,41,9995
2025-06-02,Sale at price 243.78 per share.,1000,243780
2025-06-04,Sale at price 247.32 per share.,2000,494640
2025-06-09,Sale at price 251.21 per share.,8009,2011910
2025-06-09,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-07-01,Sale at price 256.99 per share.,66,16961
2025-07-01,Conversion of Exercise of derivative security at price 101.64 per share.,2883,293028
2025-07-01,Sale at price 256.99 per share.,3883,997892
2025-07-02,Sale at price 255.49 per share.,945,241438
2025-07-07,Sale at price 256.72 per share.,8009,2056076
2025-07-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-08-01,Sale at price 281.90 per share.,3000,845700
2025-08-01,Conversion of Exercise of derivative security at price 101.64 per share.,2000,203280
2025-08-01,Sale at price 281.90 per share.,50,14095
2025-08-07,Sale at price 279.48 per share.,8009,2238379
2025-08-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-08-15,Stock Award(Grant) at price 0.00 per share.,12289,0
2025-08-15,Stock Award(Grant) at price 0.00 per share.,5462,0
2025-08-15,Stock Award(Grant) at price 0.00 per share.,2941,0
2025-08-15,Stock Award(Grant) at price 0.00 per share.,5462,0
2025-08-18,Sale at price 287.10 per share.,2575,739289
2025-08-18,Conversion of Exercise of derivative security at price 148.90 per share.,2575,383418
2025-09-02,Conversion of Exercise of derivative security at price 101.64 per share.,2000,203280
2025-09-02,Sale at price 270.77 per share.,3000,812310
2025-09-02,Stock Award(Grant) at price 0.00 per share.,241,0
2025-09-08,Sale at price 278.14 per share.,8009,2227590
2025-09-08,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-10-01,Sale at price 274.36 per share.,3000,823080
2025-10-01,Sale at price 274.36 per share.,100,27436
2025-10-01,Conversion of Exercise of derivative security at price 101.64 per share.,2000,203280
2025-10-07,Conversion of Exercise of derivative security at price 101.64 per share.,8009,814035
2025-10-07,Sale at price 282.85 per share.,8009,2265332
2025-11-03,Conversion of Exercise of derivative security at price 101.64 per share.,2000,203280
2025-11-03,Sale at price 247.54 per share.,3000,742620
2025-11-07,Sale at price 249.75 per share.,8011,2000773
2025-11-07,Conversion of Exercise of derivative security at price 101.64 per share.,8011,814238
2025-11-11,Sale at price 250.25 per share.,487,121872
2025-11-12,Sale at price 252.05 per share.,2000,504100
2025-11-14,Conversion of Exercise of derivative security at price 101.64 per share.,11442,1162965
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,536,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1848,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,536,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,2710,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,1073,0
2025-11-20,Stock Award(Grant) at price 0.00 per share.,13551,0
