date,transactionType,shares,value
2024-03-01,Sale at price 77.07 per share.,1582,121925
2024-03-04,Sale at price 76.50 per share.,2907,222386
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,101117,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,17092,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,9441,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,12566,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2604,0
2024-03-05,Sale at price 76.29 per share.,4278,326369
2024-03-06,Stock Gift at price 0.00 per share.,460,0
2024-03-08,Stock Award(Grant) at price 0.00 per share.,23408,0
2024-03-08,Stock Award(Grant) at price 0.00 per share.,26752,0
2024-03-08,Stock Award(Grant) at price 0.00 per share.,26752,0
2024-03-08,Stock Award(Grant) at price 0.00 per share.,20064,0
2024-03-18,Sale at price 74.37 per share.,2907,216194
2024-03-20,Sale at price 74.28 per share.,6430,477620
2024-03-20,Stock Gift at price 0.00 per share.,475,0
2024-05-14,Stock Gift at price 0.00 per share.,1119,0
2024-06-06,Sale at price 69.47 per share.,4134,287189
2024-08-09,Stock Gift at price 0.00 per share.,145,0
2024-08-12,Stock Gift at price 0.00 per share.,1560,0
2024-08-14,Sale at price 69.12 per share.,3000,207360
2024-09-06,Sale at price 69.30 per share.,21035,1457726
2024-09-16,Stock Gift at price 0.00 per share.,634,0
2024-11-18,Sale at price 75.00 per share.,12240,918000
2024-12-11,Stock Gift at price 0.00 per share.,6071,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,2844,0
2025-03-05,Sale at price 71.54 per share.,2787,199396
2025-03-07,Stock Gift at price 0.00 per share.,710,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,102913,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,3313,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,26507,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,26507,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,19880,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,21206,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,14247,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,9609,0
2025-03-12,Stock Gift at price 0.00 per share.,950,0
2025-03-12,Stock Gift at price 0.00 per share.,340,0
2025-03-19,Stock Gift at price 0.00 per share.,455,0
2025-03-19,Sale at price 71.04 per share.,2604,184999
2025-03-19,Sale at price 71.15 per share.,4036,287161
2025-05-09,Stock Gift at price 0.00 per share.,1140,0
2025-05-16,Stock Gift at price 0.00 per share.,630,0
2025-05-30,Stock Gift at price 0.00 per share.,2000,0
2025-06-09,Stock Gift at price 0.00 per share.,75,0
2025-06-13,Stock Award(Grant) at price 0.00 per share.,2849,0
2025-08-07,Purchase at price 67.08 per share.,10000,670800
2025-08-13,Stock Gift at price 0.00 per share.,1650,0
2025-09-10,Stock Gift at price 0.00 per share.,550,0
2025-11-13,Stock Gift at price 0.00 per share.,1030,0
2025-11-19,Stock Gift at price 0.00 per share.,71,0
2025-11-25,Stock Gift at price 0.00 per share.,640,0
