date,transactionType,shares,value
2024-06-14,Stock Gift at price 0.00 per share.,30146,0
2024-09-09,Sale at price 116.14 - 117.13 per share.,36929,4292087
2024-09-18,Sale at price 115.73 per share.,18353,2124057
2025-01-02,Stock Award(Grant) at price 0.00 per share.,804,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1072,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1072,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1072,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1072,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1072,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,15939,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,68335,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,12381,0
2025-06-23,Stock Gift at price 0.00 per share.,33857,0
2025-09-05,Stock Gift at price 0.00 per share.,2535,0
2025-09-29,Stock Gift at price 0.00 per share.,60000,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1091,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1339,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1339,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1339,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1339,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1339,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,17947,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,11712,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,63708,0
