date,transactionType,shares,value
2024-02-27,Stock Award(Grant) at price 0.00 per share.,2775,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,2250,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,2100,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,1725,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,12303,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,4351,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,3600,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,1200,0
2024-02-28,Conversion of Exercise of derivative security at price 92.11 per share.,11609,1069305
2024-02-28,Sale at price 162.92 per share.,11609,1891338
2024-05-01,Stock Award(Grant) at price 0.00 per share.,13214,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1380,0
2024-05-28,Conversion of Exercise of derivative security at price 27.37 - 40.60 per share.,18267,590596
2024-05-28,Sale at price 180.90 per share.,3300,596970
2024-06-04,Sale at price 182.58 per share.,360,65729
2024-06-04,Stock Gift at price 0.00 per share.,843,0
2024-06-10,Sale at price 190.43 per share.,2131,405806
2024-06-10,Sale at price 190.51 per share.,7000,1333570
2024-06-14,Sale at price 199.96 per share.,1500,299940
2024-08-28,Sale at price 203.00 per share.,1387,281561
2024-08-29,Purchase at price 206.00 per share.,100,20600
2024-08-30,Sale at price 202.27 per share.,1824,368940
2024-09-09,Sale at price 221.41 per share.,1506,333443
2024-09-09,Sale at price 220.87 per share.,1383,305463
2024-09-10,Sale at price 225.84 per share.,5000,1129200
2024-09-11,Conversion of Exercise of derivative security at price 29.87 per share.,7628,227848
2024-09-11,Sale at price 225.26 per share.,7628,1718283
2024-11-12,Sale at price 274.80 per share.,508,139598
2024-12-10,Sale at price 275.62 per share.,915,252192
2024-12-16,Sale at price 267.60 per share.,4362,1167271
2025-01-21,Sale at price 280.00 per share.,12394,3470320
2025-01-21,Conversion of Exercise of derivative security at price 46.22 - 74.50 per share.,5075,329898
2025-02-14,Stock Award(Grant) at price 0.00 per share.,4628,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,36671,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1436,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,5107,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2791,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,956,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2393,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,1781,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,7687,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,2671,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,2062,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,960,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,1406,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,2577,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,1406,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,562,0
2025-03-03,Conversion of Exercise of derivative security at price 46.22 - 74.50 per share.,5146,290873
2025-03-25,Sale at price 275.00 per share.,1825,501875
2025-05-13,Sale at price 317.54 per share.,5235,1662322
2025-05-13,Sale at price 320.00 per share.,3001,960320
2025-05-13,Conversion of Exercise of derivative security at price 28.87 per share.,5235,151134
2025-05-13,Stock Award(Grant) at price 0.00 per share.,9540,0
2025-05-13,Conversion of Exercise of derivative security at price 92.11 per share.,3001,276422
2025-05-14,Conversion of Exercise of derivative security at price 95.43 per share.,5278,503680
2025-05-14,Sale at price 318.47 per share.,5278,1680885
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,778,0
2025-06-09,Sale at price 305.73 per share.,481,147056
2025-06-13,Conversion of Exercise of derivative security at price 166.62 per share.,1257,209441
2025-06-13,Sale at price 300.05 per share.,2327,698216
2025-06-13,Sale at price 300.05 per share.,1300,390065
2025-08-01,Stock Award(Grant) at price 0.00 per share.,2477,0
2025-08-07,Conversion of Exercise of derivative security at price 264.69 - 276.36 per share.,1343,364325
2025-08-07,Sale at price 320.00 per share.,1343,429760
