date,transactionType,shares,value
2024-03-01,Stock Gift at price 0.00 per share.,3500,0.0
2024-03-01,Sale at price 313.74 per share.,5500,1725568.0
2024-03-06,Sale at price 316.31 per share.,315,99690.0
2024-03-15,,109,
2024-05-03,Purchase at price 275.76 - 277.50 per share.,10000,2766116.0
2024-05-08,Stock Gift at price 0.00 per share.,2297,0.0
2024-05-21,,44,
2024-05-21,,91,
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,1517,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-06-20,Stock Award(Grant) at price 0.00 per share.,759,0.0
2024-07-26,Sale at price 310.00 per share.,6597,2045070.0
2024-08-12,Sale at price 328.95 per share.,400,131580.0
2024-08-12,Sale at price 329.14 per share.,950,312688.0
2024-08-12,Stock Gift at price 0.00 per share.,80,0.0
2024-08-28,Purchase at price 340.08 per share.,725,246558.0
2024-09-13,Stock Award(Grant) at price 0.00 per share.,551,0.0
2024-09-17,,188,
2024-09-17,,93,
2024-11-15,,1970,
2024-11-26,Sale at price 387.68 per share.,1275,494295.0
2024-11-27,Sale at price 394.34 per share.,650,256321.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,15418,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,2313,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,28265,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,89961,0.0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,8222,0.0
2025-02-14,,2357,
2025-02-14,,1244,
2025-02-14,,146,
2025-02-14,,1948,
2025-02-14,,3196,
2025-02-18,Stock Gift at price 0.00 per share.,1290,0.0
2025-02-18,Stock Gift at price 0.00 per share.,38910,0.0
2025-02-21,Stock Gift at price 0.00 per share.,26,0.0
2025-03-14,,56,
2025-05-29,Stock Gift at price 0.00 per share.,1795,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,1273,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-06-26,Stock Award(Grant) at price 0.00 per share.,637,0.0
2025-07-01,,3975,
2025-09-26,Stock Award(Grant) at price 0.00 per share.,547,0.0
2025-11-05,Sale at price 344.42 - 345.17 per share.,8800,3031818.0
2025-11-12,Stock Gift at price 0.00 per share.,17736,0.0
2025-11-14,,1970,
2025-11-21,,132,
2025-11-21,,86,
2025-11-21,,156,
2025-12-05,Stock Gift at price 0.00 per share.,7878,0.0
2026-02-10,Purchase at price 319.24 per share.,4000,1276956.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,5550,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,3171,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,76457,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,12882,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,7135,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,15856,0.0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,6937,0.0
2026-02-13,,1080,
2026-02-13,,254,
2026-02-13,,598,
2026-02-13,,1929,
2026-02-17,Stock Gift at price 0.00 per share.,6428,0.0
2026-02-17,Sale at price 325.79 per share.,5040,1641982.0
2026-02-17,,2357,
2026-02-18,Stock Gift at price 0.00 per share.,32,0.0
