date,transactionType,shares,value
2024-03-04,Conversion of Exercise of derivative security at price 21.82 - 44.47 per share.,409000,10535420.0
2024-03-04,Sale at price 58.55 per share.,659000,38584450.0
2024-03-13,Stock Gift at price 0.00 per share.,925,0.0
2024-03-14,,78534,
2024-03-14,Stock Award(Grant) at price 0.00 per share.,7336,0.0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,14672,0.0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,14672,0.0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,198858,0.0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,198858,0.0
2024-03-14,,12440,
2024-03-14,,78534,
2024-03-14,,4066,
2024-03-14,,8600,
2024-03-14,,12440,
2024-06-05,Conversion of Exercise of derivative security at price 29.84 - 50.82 per share.,61748,2218814.0
2024-06-05,Sale at price 52.25 per share.,52502,2743230.0
2024-06-07,Sale at price 52.22 per share.,250000,13055000.0
2024-06-11,Sale at price 53.00 per share.,373375,19788875.0
2024-06-11,Sale at price 53.00 per share.,409910,21725230.0
2024-06-11,Sale at price 53.00 per share.,235908,12503124.0
2024-06-11,Sale at price 50.84 - 53.00 per share.,15077,781801.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,Conversion of Exercise of derivative security at price 49.77 per share.,2932,145926.0
2024-06-12,,2932,
2024-08-29,Stock Gift at price 0.00 per share.,2117,0.0
2024-09-12,Stock Gift at price 0.00 per share.,1000,0.0
2024-11-12,Sale at price 56.21 per share.,10000,562100.0
2024-11-21,Conversion of Exercise of derivative security at price 29.84 per share.,3350,99964.0
2024-11-21,Stock Gift at price 0.00 per share.,932,0.0
2024-12-13,Conversion of Exercise of derivative security at price 21.82 - 29.37 per share.,10000,230084.0
2024-12-13,Stock Gift at price 0.00 per share.,13130,0.0
2024-12-13,Sale at price 52.65 per share.,10000,526500.0
2025-01-08,,2932,
2025-02-21,Conversion of Exercise of derivative security at price 22.58 per share.,4428,99984.0
2025-02-21,Conversion of Exercise of derivative security at price 22.58 per share.,4428,99984.0
2025-03-04,Conversion of Exercise of derivative security at price 25.75 - 31.20 per share.,91316,2694786.0
2025-03-04,Sale at price 55.38 per share.,91316,5057080.0
2025-03-06,Stock Gift at price 0.00 per share.,3640,0.0
2025-03-12,Conversion of Exercise of derivative security at price 29.84 - 50.82 per share.,58000,2194560.0
2025-03-12,Sale at price 54.50 - 54.89 per share.,58000,3179720.0
2025-03-14,Stock Gift at price 0.00 per share.,1200,0.0
2025-03-14,Sale at price 55.02 per share.,47000,2585940.0
2025-03-14,Sale at price 55.27 per share.,10000,552700.0
2025-03-14,Sale at price 54.50 - 55.00 per share.,33000,1809000.0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,165960,0.0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,24480,0.0
2025-03-14,,72601,
2025-03-14,Stock Award(Grant) at price 0.00 per share.,165960,0.0
2025-03-14,Conversion of Exercise of derivative security at price 29.84 - 31.20 per share.,46940,1134000.0
2025-03-14,,9940,
2025-03-14,,72601,
2025-03-14,,4134,
2025-03-14,Conversion of Exercise of derivative security at price 31.20 - 50.82 per share.,37200,1271220.0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,24480,0.0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,10800,0.0
2025-05-14,Sale at price 60.62 per share.,3500,212170.0
2025-05-16,Sale at price 62.46 per share.,8796,549398.0
2025-05-20,Stock Gift at price 0.00 per share.,10914,0.0
2025-05-20,Conversion of Exercise of derivative security at price 31.20 - 50.82 per share.,12002,374502.0
2025-05-29,Sale at price 63.40 per share.,27000,1711800.0
2025-05-29,Conversion of Exercise of derivative security at price 29.37 - 60.30 per share.,24000,1011666.0
2025-05-30,Stock Gift at price 0.00 per share.,113,0.0
2025-06-11,,3592,
2025-06-11,Conversion of Exercise of derivative security at price 62.59 per share.,3592,224823.0
2025-06-11,,3592,
2025-06-11,Conversion of Exercise of derivative security at price 62.59 per share.,3592,224823.0
2025-06-11,Conversion of Exercise of derivative security at price 62.59 per share.,3592,224823.0
2025-06-11,Conversion of Exercise of derivative security at price 62.59 per share.,3592,224823.0
2025-06-11,Conversion of Exercise of derivative security at price 62.59 per share.,3592,224823.0
2025-08-13,Sale at price 63.73 per share.,10000,637300.0
2025-09-03,,10000,
2025-09-11,Conversion of Exercise of derivative security at price 21.99 per share.,630000,13853700.0
2025-09-11,Stock Gift at price 0.00 per share.,1100,0.0
2025-11-11,Conversion of Exercise of derivative security at price 21.99 per share.,630000,13853700.0
2025-11-13,Conversion of Exercise of derivative security at price 25.75 - 50.82 per share.,38438,1667499.0
2025-11-13,Sale at price 71.33 per share.,38438,2741783.0
2025-11-26,Conversion of Exercise of derivative security at price 23.14 per share.,611000,14138540.0
2025-11-28,Stock Gift at price 0.00 per share.,8909,0.0
2025-12-12,Sale at price 73.58 per share.,206543,15197434.0
2025-12-12,Sale at price 73.31 per share.,30000,2199300.0
2025-12-12,Stock Gift at price 0.00 per share.,13519,0.0
