date,transactionType,shares,value
2024-02-27,Conversion of Exercise of derivative security at price 58.26 per share.,37500,2184750
2024-02-27,Sale at price 387.05 - 390.00 per share.,37500,14520582
2024-02-28,Stock Award(Grant) at price 0.00 per share.,382,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,954,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,13356,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,3054,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,3816,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,2292,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,1530,0
2024-03-01,Sale at price 401.00 per share.,1100,441100
2024-03-28,Purchase at price 409.97 per share.,17,6969
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,348,0
2024-05-09,Stock Gift at price 0.00 per share.,85,0
2024-05-30,Purchase at price 354.24 per share.,23,8148
2024-08-13,Stock Gift at price 0.00 per share.,3030,0
2024-08-29,Purchase at price 352.98 per share.,23,8119
2024-11-07,Sale at price 373.00 per share.,687,256251
2024-11-27,Purchase at price 379.34 per share.,21,7966
2025-01-02,Stock Gift at price 0.00 per share.,200,0
2025-01-06,Stock Gift at price 0.00 per share.,200,0
2025-02-21,Stock Gift at price 0.00 per share.,3678,0
2025-02-24,Conversion of Exercise of derivative security at price 69.85 per share.,10000,698500
2025-02-24,Conversion of Exercise of derivative security at price 69.85 per share.,1250,87312
2025-02-24,Sale at price 344.92 - 346.38 per share.,2312,799006
2025-02-24,Sale at price 346.00 per share.,10000,3460000
2025-02-25,Conversion of Exercise of derivative security at price 69.85 per share.,27500,1920875
2025-02-25,Sale at price 347.00 - 349.50 per share.,27500,9581250
2025-02-26,Stock Award(Grant) at price 0.00 per share.,460,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,19950,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,5283,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,6039,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,3348,0
2025-03-26,Purchase at price 326.56 per share.,25,8164
2025-03-28,Stock Gift at price 0.00 per share.,62578,0
2025-03-31,Sale at price 315.00 per share.,1223,385245
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,461,0
2025-05-29,Purchase at price 300.17 per share.,30,9005
2025-06-16,Stock Gift at price 0.00 per share.,120,0
2025-08-12,Stock Gift at price 0.00 per share.,3284,0
2025-08-28,Purchase at price 319.01 per share.,28,8932
2025-11-26,Purchase at price 243.13 per share.,37,8996
2025-12-02,Sale at price 244.65 - 246.84 per share.,5000,1227842
2026-01-05,Stock Gift at price 0.00 per share.,480,0
