date,transactionType,shares,value
2024-09-30,Stock Award(Grant) at price 49.88 per share.,827,41251
2024-09-30,Stock Award(Grant) at price 49.88 per share.,827,41251
2024-09-30,Stock Award(Grant) at price 49.88 per share.,827,41251
2024-09-30,Stock Award(Grant) at price 49.88 per share.,1454,72526
2024-11-01,Sale at price 55.13 per share.,21934,1209221
2024-11-15,Stock Award(Grant) at price 64.98 per share.,1168,75897
2024-11-15,Stock Award(Grant) at price 64.98 per share.,229,14880
2024-11-15,Stock Award(Grant) at price 64.98 per share.,121,7863
2024-11-15,Stock Award(Grant) at price 64.98 per share.,15,975
2024-11-15,Sale at price 64.99 per share.,34163,2220253
2024-11-15,Conversion of Exercise of derivative security at price 30.41 per share.,16163,491517
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,1116,72551
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2024-12-31,Stock Award(Grant) at price 65.01 per share.,635,41281
2025-01-21,Stock Award(Grant) at price 69.47 per share.,68246,4741050
2025-01-21,Stock Award(Grant) at price 69.47 per share.,78743,5470276
2025-01-21,Stock Award(Grant) at price 69.47 per share.,59057,4102690
2025-01-21,Stock Award(Grant) at price 69.47 per share.,52497,3646967
2025-01-21,Stock Award(Grant) at price 69.47 per share.,59057,4102690
2025-01-21,Stock Award(Grant) at price 69.47 per share.,8925,620020
2025-01-21,Stock Award(Grant) at price 69.47 per share.,52497,3646967
2025-01-21,Stock Award(Grant) at price 69.47 per share.,11025,765907
2025-01-21,Stock Award(Grant) at price 69.47 per share.,215231,14952098
2025-02-18,Stock Award(Grant) at price 65.29 per share.,1167,76193
2025-02-18,Stock Award(Grant) at price 65.29 per share.,222,14494
2025-02-18,Stock Award(Grant) at price 65.29 per share.,3,196
2025-02-18,Stock Award(Grant) at price 65.29 per share.,191,12470
2025-02-28,Stock Award(Grant) at price 60.68 per share.,16640,1009715
2025-02-28,Sale at price 60.04 - 60.62 per share.,148747,8938696
2025-02-28,Stock Award(Grant) at price 60.68 per share.,29664,1800012
2025-02-28,Stock Award(Grant) at price 60.68 per share.,20302,1231925
2025-02-28,Stock Award(Grant) at price 60.68 per share.,24102,1462509
2025-02-28,Stock Award(Grant) at price 60.68 per share.,7416,450003
2025-02-28,Stock Award(Grant) at price 60.68 per share.,7416,450003
2025-02-28,Stock Award(Grant) at price 60.68 per share.,24102,1462509
2025-02-28,Stock Award(Grant) at price 60.68 per share.,20302,1231925
2025-02-28,Stock Award(Grant) at price 60.68 per share.,101970,6187540
2025-02-28,Conversion of Exercise of derivative security at price 29.33 - 30.41 per share.,48747,1452136
2025-02-28,Stock Award(Grant) at price 60.68 per share.,3152,191263
2025-03-03,Sale at price 60.01 per share.,58026,3482140
2025-03-03,Sale at price 60.01 per share.,62702,3762747
2025-03-03,Sale at price 60.01 per share.,34043,2042920
2025-03-03,Sale at price 57.43 - 61.13 per share.,91413,5410416
2025-03-03,Sale at price 60.01 per share.,11075,664611
2025-03-03,Sale at price 60.01 per share.,10010,600700
2025-03-03,Conversion of Exercise of derivative security at price 29.33 - 30.41 per share.,15596,464593
2025-03-03,Conversion of Exercise of derivative security at price 33.53 - 34.30 per share.,34758,1178228
2025-03-03,Conversion of Exercise of derivative security at price 33.53 - 34.30 per share.,29001,983532
2025-03-03,Sale at price 57.42 - 61.09 per share.,75111,4445083
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1630,86292
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-03-31,Stock Award(Grant) at price 52.94 per share.,1039,55005
2025-05-19,Conversion of Exercise of derivative security at price 29.33 per share.,22639,664002
2025-05-19,Stock Gift at price 0.00 per share.,2800,0
2025-05-19,Sale at price 60.07 per share.,40639,2441185
2025-06-24,Conversion of Exercise of derivative security at price 33.53 per share.,11380,381571
2025-06-24,Sale at price 65.00 per share.,10000,650000
2025-06-24,Sale at price 65.00 per share.,11380,739700
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,1294,86362
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-06-30,Stock Award(Grant) at price 66.74 per share.,825,55060
2025-07-28,Stock Award(Grant) at price 72.87 per share.,14976,1091301
2025-08-04,Sale at price 67.95 per share.,709,48177
2025-08-04,Sale at price 67.95 per share.,600,40770
2025-08-05,Sale at price 70.00 per share.,8514,595980
2025-08-05,Sale at price 67.50 - 70.00 per share.,20000,1375000
2025-08-05,Conversion of Exercise of derivative security at price 34.30 per share.,8514,292030
2025-08-15,Stock Award(Grant) at price 71.49 per share.,1175,84001
2025-08-15,Stock Award(Grant) at price 71.49 per share.,15,1072
2025-08-15,Stock Award(Grant) at price 71.49 per share.,144,10295
2025-08-15,Stock Award(Grant) at price 71.49 per share.,209,14941
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,1215,86326
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-09-30,Stock Award(Grant) at price 71.05 per share.,775,55064
2025-11-03,Sale at price 73.93 per share.,8000,591440
2025-11-03,Sale at price 74.02 per share.,12086,894606
2025-11-03,Stock Gift at price 0.00 per share.,6400,0
2025-11-03,Conversion of Exercise of derivative security at price 34.30 per share.,12086,414550
2025-11-03,Sale at price 74.02 per share.,2989,221246
2025-11-17,Conversion of Exercise of derivative security at price 34.30 per share.,12000,411600
2025-11-17,Sale at price 72.80 per share.,32000,2329600
2025-12-31,Stock Award(Grant) at price 83.43 per share.,660,55064
2025-12-31,Stock Award(Grant) at price 83.43 per share.,660,55064
