date,transactionType,shares,value
2024-03-19,Conversion of Exercise of derivative security at price 174.45 - 348.73 per share.,2852,683662
2024-03-19,Sale at price 526.26 per share.,500,263131
2024-03-19,Conversion of Exercise of derivative security at price 174.45 - 395.84 per share.,13587,3809524
2024-03-19,Sale at price 525.06 - 526.15 per share.,3102,1629338
2024-03-19,Sale at price 525.26 - 529.11 per share.,20950,11027871
2024-03-28,Stock Award(Grant) at price 0.00 per share.,3667,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,397,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,310,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,1626,0
2024-06-04,Sale at price 389.34 per share.,397,154568
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-25,Sale at price 388.68 per share.,650,252639
2024-07-02,Sale at price 390.08 per share.,100,39008
2025-03-14,Stock Award(Grant) at price 0.00 per share.,2354,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,616,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8842,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,1612,0
2025-03-20,Purchase at price 346.89 per share.,1440,499528
2025-03-31,Stock Award(Grant) at price 0.00 per share.,2160,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,3343,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,13076,0
2025-04-01,Conversion of Exercise of derivative security at price 174.45 per share.,902,157354
2025-04-01,Sale at price 369.16 per share.,902,332984
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,383,0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,277,0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,277,0
2025-09-04,Sale at price 528.43 per share.,500,264215
2025-12-09,Stock Award(Grant) at price 0.00 per share.,5474,0
2025-12-15,Stock Gift at price 0.00 per share.,340,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,644,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,3416,0
