date,transactionType,shares,value
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,2889,0
2024-03-20,Sale at price 63.87 per share.,186,11880
2024-04-03,Sale at price 65.50 per share.,186,12183
2024-04-22,Sale at price 63.70 per share.,186,11848
2024-05-03,Sale at price 61.25 per share.,186,11392
2024-05-06,Sale at price 62.31 per share.,4000,249240
2024-05-06,Sale at price 62.72 - 63.30 per share.,3000,188566
2024-05-10,Conversion of Exercise of derivative security at price 45.69 per share.,7077,323348
2024-05-10,Sale at price 65.50 per share.,9342,611901
2024-05-20,Sale at price 72.00 per share.,186,13392
2024-06-03,Sale at price 72.21 per share.,186,13431
2024-06-03,Sale at price 71.26 - 72.20 per share.,1168,83326
2024-06-20,Sale at price 68.96 per share.,186,12827
2024-07-01,Sale at price 65.85 - 66.76 per share.,1167,77029
2024-07-03,Sale at price 66.15 per share.,186,12304
2024-07-22,Sale at price 69.64 per share.,186,12953
2024-08-01,Sale at price 70.40 - 72.21 per share.,1167,82519
2024-08-02,Stock Award(Grant) at price 0.00 per share.,40789,0
2024-08-02,Stock Award(Grant) at price 67.42 per share.,1557,104973
2024-08-02,Stock Award(Grant) at price 0.00 per share.,40789,0
2024-08-02,Stock Award(Grant) at price 0.00 per share.,40789,0
2024-08-05,Sale at price 65.60 per share.,186,12202
2024-08-19,Sale at price 70.41 per share.,19849,1397568
2024-08-20,Sale at price 70.50 per share.,186,13113
2024-09-03,Sale at price 72.75 per share.,186,13532
2024-09-03,Sale at price 72.75 per share.,1167,84899
2024-09-16,Sale at price 72.67 per share.,110615,8038215
2024-09-16,Conversion of Exercise of derivative security at price 41.86 per share.,110615,4630344
2024-09-20,Sale at price 73.81 per share.,186,13729
2024-10-01,Sale at price 77.02 - 77.86 per share.,3000,231228
2024-10-03,Sale at price 76.30 per share.,186,14192
2024-10-15,Conversion of Exercise of derivative security at price 41.86 per share.,110615,4630344
2024-10-15,Sale at price 76.78 - 77.51 per share.,110615,8493742
2024-10-21,Sale at price 77.47 per share.,186,14409
2024-11-04,Sale at price 75.31 per share.,186,14008
2024-11-08,Conversion of Exercise of derivative security at price 33.39 - 37.36 per share.,110921,3985209
2024-11-08,Sale at price 82.04 - 84.17 per share.,110921,9214249
2024-11-15,Conversion of Exercise of derivative security at price 41.86 per share.,110616,4630386
2024-11-15,Sale at price 84.60 per share.,110616,9358114
2024-11-18,Stock Gift at price 0.00 per share.,77625,0
2024-11-18,Stock Award(Grant) at price 83.65 per share.,11954,999952
2024-11-20,Sale at price 83.61 per share.,186,15551
2024-11-21,Sale at price 82.72 - 84.40 per share.,293534,24397694
2024-11-21,Conversion of Exercise of derivative security at price 34.82 per share.,293534,10220854
2024-11-25,Conversion of Exercise of derivative security at price 34.82 per share.,180734,6293158
