date,transactionType,shares,value
2024-02-28,Sale at price 230.90 per share.,2083,480965
2024-02-28,Conversion of Exercise of derivative security at price 172.89 per share.,2781,480807
2024-03-11,Conversion of Exercise of derivative security at price 172.89 per share.,2781,480807
2024-03-11,Sale at price 243.92 per share.,2781,678342
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,1076,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,585,0
2024-06-14,Sale at price 274.57 per share.,10000,2745700
2024-06-21,Sale at price 278.27 per share.,3780,1051861
2024-08-30,Conversion of Exercise of derivative security at price 225.44 - 233.78 per share.,2453,570377
2024-08-30,Sale at price 300.00 per share.,2453,735900
2024-09-16,Sale at price 314.79 per share.,2571,809325
2024-09-16,Sale at price 314.99 - 315.84 per share.,8080,2545982
2024-09-16,Conversion of Exercise of derivative security at price 214.79 per share.,8080,1735503
2024-09-16,Conversion of Exercise of derivative security at price 214.79 per share.,2571,552225
2024-09-17,Sale at price 316.31 per share.,7298,2308430
2024-09-17,Conversion of Exercise of derivative security at price 216.31 per share.,7298,1578630
2024-12-10,Stock Award(Grant) at price 0.00 per share.,3656,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,121,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,230,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,786,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2377,0
2024-12-11,Conversion of Exercise of derivative security at price 298.04 per share.,3831,1141791
2025-02-18,Stock Award(Grant) at price 0.00 per share.,2838,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,645,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,645,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,1213,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,171,0
2025-03-03,Conversion of Exercise of derivative security at price 214.79 per share.,2571,552225
2025-03-03,Conversion of Exercise of derivative security at price 216.31 per share.,7298,1578630
2025-03-03,Conversion of Exercise of derivative security at price 214.79 per share.,6318,1357043
2025-03-03,Sale at price 314.79 per share.,2571,809325
2025-03-03,Sale at price 315.00 per share.,7298,2298870
2025-03-03,Sale at price 314.79 per share.,6318,1988843
2025-03-04,Sale at price 314.99 - 315.12 per share.,5329,1678634
2025-03-04,Conversion of Exercise of derivative security at price 214.79 per share.,5329,1144616
2025-03-11,Sale at price 300.80 per share.,2800,842240
2025-03-11,Conversion of Exercise of derivative security at price 216.31 per share.,2800,605668
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,1069,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,606,0
2025-05-28,Conversion of Exercise of derivative security at price 216.31 per share.,13418,2902448
2025-12-12,Stock Award(Grant) at price 0.00 per share.,23974,0
2025-12-12,Stock Award(Grant) at price 0.00 per share.,7441,0
2025-12-12,Stock Award(Grant) at price 0.00 per share.,8144,0
2025-12-29,Stock Gift at price 0.00 per share.,2534,0
