date,transactionType,shares,value
2024-03-01,Conversion of Exercise of derivative security at price 67.69 - 138.80 per share.,7500,685450
2024-03-01,Sale at price 170.99 per share.,3492,597104
2024-03-04,Conversion of Exercise of derivative security at price 134.02 per share.,65000,8711300
2024-03-05,Conversion of Exercise of derivative security at price 67.69 - 152.68 per share.,96235,12438238
2024-03-05,Sale at price 171.90 - 176.90 per share.,14272,2503928
2024-03-07,Conversion of Exercise of derivative security at price 134.02 per share.,70000,9381400
2024-03-08,Sale at price 176.82 per share.,35000,6188630
2024-03-13,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,55000,3926050
2024-03-14,Conversion of Exercise of derivative security at price 134.02 per share.,130000,17422600
2024-03-21,Stock Award(Grant) at price 0.00 per share.,5415,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,4758,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,22755,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,5792,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,11966,0
2024-05-14,Conversion of Exercise of derivative security at price 138.80 per share.,7500,1041000
2024-05-14,Sale at price 179.29 per share.,1689,302827
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1097,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1097,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1097,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1097,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1097,0
2024-05-16,Sale at price 180.32 per share.,725,130732
2024-05-22,Stock Gift at price 0.00 per share.,13549,0
2024-07-26,Conversion of Exercise of derivative security at price 67.69 - 138.80 per share.,5000,516225
2024-07-26,Conversion of Exercise of derivative security at price 67.69 - 138.80 per share.,5000,516225
2024-07-26,Conversion of Exercise of derivative security at price 67.69 - 152.68 per share.,65496,8224190
2024-07-26,Sale at price 210.00 per share.,2541,533616
2024-07-26,Sale at price 209.55 per share.,2535,531211
2024-07-26,Sale at price 210.41 - 211.32 per share.,15141,3192458
2024-07-29,Stock Gift at price 0.00 per share.,2100,0
2024-08-02,Stock Gift at price 0.00 per share.,900,0
2024-08-07,Sale at price 212.11 per share.,850,180294
2024-08-12,Conversion of Exercise of derivative security at price 67.69 per share.,10000,676900
2024-08-12,Sale at price 217.64 per share.,3444,749552
2024-08-13,Conversion of Exercise of derivative security at price 67.69 per share.,2500,169225
2024-08-13,Sale at price 218.08 per share.,1722,375534
2024-08-15,Stock Gift at price 0.00 per share.,5000,0
2024-09-12,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,214799,15328219
2024-09-13,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,76454,5455815
2024-12-11,Conversion of Exercise of derivative security at price 67.69 per share.,5000,338450
2024-12-11,Sale at price 191.15 per share.,1614,308516
2025-03-07,Conversion of Exercise of derivative security at price 67.69 per share.,5000,338450
2025-03-10,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,215000,15331900
2025-03-10,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,54220,3867971
2025-03-10,Sale at price 179.16 per share.,1000,179161
2025-03-12,Stock Award(Grant) at price 0.00 per share.,10368,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,49587,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,12621,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,26076,0
2025-03-13,Conversion of Exercise of derivative security at price 67.69 - 74.46 per share.,214600,15324680
2025-03-19,Stock Award(Grant) at price 0.00 per share.,14213,0
2025-03-19,Stock Award(Grant) at price 0.00 per share.,6879,0
2025-03-19,Stock Award(Grant) at price 0.00 per share.,5651,0
2025-03-19,Stock Award(Grant) at price 0.00 per share.,6431,0
2025-03-19,Stock Award(Grant) at price 0.00 per share.,28077,0
2025-05-14,Stock Gift at price 0.00 per share.,18894,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1065,0
2025-05-14,Sale at price 191.48 per share.,1097,210053
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1065,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1065,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1065,0
2025-05-14,Stock Award(Grant) at price 0.00 per share.,1065,0
2025-05-16,Conversion of Exercise of derivative security at price 138.80 per share.,2500,347000
2025-10-29,Conversion of Exercise of derivative security at price 138.80 per share.,2500,347000
2025-10-29,Conversion of Exercise of derivative security at price 138.80 - 152.68 per share.,132713,19395121
2025-10-29,Conversion of Exercise of derivative security at price 138.80 - 152.68 per share.,165000,24151200
2025-10-29,Conversion of Exercise of derivative security at price 138.80 - 152.68 per share.,17890,2614506
2025-10-29,Sale at price 225.70 per share.,965,217799
2025-11-11,Conversion of Exercise of derivative security at price 138.80 per share.,10000,1388000
2025-11-11,Sale at price 223.28 - 223.96 per share.,3817,852343
