date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,7238,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,58085,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10857,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,3258,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,21714,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,15924,0
2024-03-15,Sale at price 34.75 per share.,10000,347500
2024-05-09,Sale at price 34.75 - 34.85 per share.,65582,2279474
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,5330,0
2024-05-24,Sale at price 34.58 per share.,7200,248976
2024-10-01,Stock Award(Grant) at price 0.00 per share.,3402,0
2024-12-10,Stock Gift at price 0.00 per share.,36000,0
2024-12-13,Stock Gift at price 0.00 per share.,30000,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,5766,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,15535,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,2242,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,45724,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,2562,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12093,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,5661,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,31364,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,24846,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,16907,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,80602,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,5584,0
2025-06-13,Sale at price 33.41 per share.,148749,4970002
2025-06-13,Stock Gift at price 0.00 per share.,31062,0
