date,transactionType,shares,value
2024-03-20,Conversion of Exercise of derivative security at price 857.00 per share.,4453,3816221
2024-03-20,Sale at price 2927.84 per share.,3149,9219768
2024-04-26,Sale at price 3158.34 - 3167.40 per share.,2509,7939568
2024-04-26,Sale at price 3186.71 - 3193.63 per share.,1100,3509180
2024-04-26,Sale at price 3151.70 - 3160.96 per share.,1000,3156279
2024-04-26,Conversion of Exercise of derivative security at price 1479.55 - 1578.00 per share.,3250,4928351
2024-04-26,Sale at price 3162.50 - 3167.09 per share.,1000,3166006
2024-04-26,Sale at price 3177.99 - 3194.60 per share.,6406,20408980
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,67,0
2024-06-13,Conversion of Exercise of derivative security at price 582.77 per share.,3000,1748310
2024-06-13,Sale at price 3249.01 per share.,2461,7995809
2024-07-29,Conversion of Exercise of derivative security at price 7.11 per share.,70000,497588
2024-07-29,Sale at price 50.96 per share.,60239,3069563
2024-07-31,Stock Gift at price 0.00 per share.,330000,0
2024-08-06,Conversion of Exercise of derivative security at price 7.11 per share.,20000,142168
2024-08-06,Sale at price 54.68 per share.,17394,951161
2024-08-22,Stock Award(Grant) at price 53.45 per share.,93546,5000034
2024-08-22,Stock Award(Grant) at price 53.45 per share.,149673,8000022
2024-08-22,Stock Award(Grant) at price 53.45 per share.,130964,7000026
2024-08-22,Stock Award(Grant) at price 53.45 per share.,215155,11500035
2024-08-22,Stock Award(Grant) at price 53.45 per share.,93546,5000034
2024-08-22,Stock Award(Grant) at price 53.45 per share.,130964,7000026
2024-08-22,Stock Award(Grant) at price 53.45 per share.,93546,5000034
2024-08-30,Stock Gift at price 0.00 per share.,3780,0
2024-09-11,Sale at price 55.02 per share.,15750,866554
2024-09-12,Sale at price 56.38 per share.,1790,100924
2024-10-07,Sale at price 57.05 per share.,15750,898567
2024-11-07,Sale at price 58.46 - 59.10 per share.,15750,920675
2024-11-12,Sale at price 60.01 per share.,20000,1200248
2024-11-25,Stock Gift at price 0.00 per share.,6800,0
