date,transactionType,shares,value
2024-03-08,Sale at price 83.49 per share.,59358,4955799.0
2024-03-08,Sale at price 81.90 - 82.36 per share.,103030,8438201.0
2024-03-08,,103030,
2024-03-25,Sale at price 84.73 - 85.42 per share.,225000,19119750.0
2024-04-04,Sale at price 87.28 - 87.97 per share.,141007,12314128.0
2024-04-15,Sale at price 86.41 per share.,2600,224666.0
2024-04-23,Stock Award(Grant) at price 0.00 per share.,60074,0.0
2024-04-23,Stock Award(Grant) at price 0.00 per share.,60074,0.0
2024-04-23,Stock Award(Grant) at price 0.00 per share.,60074,0.0
2024-04-30,Sale at price 84.01 - 85.13 per share.,213936,18095888.0
2024-05-15,Stock Gift at price 0.00 per share.,26779,0.0
2024-05-28,Stock Award(Grant) at price 0.00 - 87.16 per share.,4301,99885.0
2024-05-28,Stock Award(Grant) at price 0.00 - 87.16 per share.,1897,27891.0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,3155,0.0
2024-05-28,Stock Award(Grant) at price 0.00 - 87.16 per share.,4415,109822.0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1577,0.0
2024-06-14,Conversion of Exercise of derivative security at price 5.41 per share.,37140,201039.0
2024-06-14,Sale at price 95.11 - 95.43 per share.,43705,4168667.0
2024-06-21,Sale at price 97.92 per share.,2415,236477.0
2024-06-28,Sale at price 96.40 - 98.36 per share.,141434,13778463.0
2024-06-28,Conversion of Exercise of derivative security at price 57.39 - 74.64 per share.,135887,8843881.0
2024-07-09,Sale at price 100.43 per share.,25000,2510750.0
2024-07-09,Conversion of Exercise of derivative security at price 5.41 per share.,25000,135325.0
2024-07-22,Sale at price 98.37 per share.,1355,133291.0
2024-08-12,Sale at price 99.50 per share.,21162,2105619.0
2024-08-12,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,18180,1271715.0
2024-08-13,Sale at price 98.17 per share.,150000,14725500.0
2024-08-15,Sale at price 100.07 per share.,1606,160712.0
2024-08-15,Stock Gift at price 0.00 per share.,13318,0.0
2024-08-16,Sale at price 99.50 per share.,4872,484764.0
2024-08-16,Sale at price 99.33 per share.,3130,310903.0
2024-08-21,Stock Gift at price 0.00 per share.,6500,0.0
2024-08-22,Sale at price 104.69 per share.,1355,141855.0
2024-08-26,Sale at price 103.53 - 104.75 per share.,419351,43631739.0
2024-08-28,Stock Gift at price 0.00 per share.,135380,0.0
2024-08-28,Conversion of Exercise of derivative security at price 24.95 - 61.46 per share.,135380,6322409.0
2024-09-20,Stock Gift at price 0.00 per share.,448968,0.0
2024-09-20,Conversion of Exercise of derivative security at price 61.46 - 68.29 per share.,448968,30516813.0
2024-09-23,Sale at price 108.58 - 110.04 per share.,400000,43630572.0
2024-09-24,Sale at price 109.00 per share.,1355,147695.0
2024-09-25,Conversion of Exercise of derivative security at price 68.29 per share.,42150,2878424.0
2024-09-25,Stock Gift at price 0.00 per share.,42150,0.0
2024-09-26,Sale at price 108.87 - 111.72 per share.,400000,43964294.0
2024-09-30,Sale at price 108.20 - 109.35 per share.,20579,2235926.0
2024-09-30,Conversion of Exercise of derivative security at price 57.39 - 74.64 per share.,19842,1247810.0
2024-10-02,Stock Gift at price 0.00 per share.,280649,0.0
2024-10-02,Conversion of Exercise of derivative security at price 68.29 per share.,280649,19165520.0
2024-10-07,Sale at price 111.75 - 113.35 per share.,400000,45052384.0
2024-10-09,Sale at price 114.91 - 115.65 per share.,80649,9314616.0
2024-10-09,Sale at price 115.43 per share.,25000,2885750.0
2024-10-09,Conversion of Exercise of derivative security at price 5.41 per share.,25000,135325.0
2024-10-21,Sale at price 117.89 per share.,1355,159741.0
2024-10-22,Sale at price 120.43 per share.,25000,3010750.0
2024-10-22,Conversion of Exercise of derivative security at price 5.41 per share.,25000,135325.0
2024-11-07,Conversion of Exercise of derivative security at price 5.41 per share.,27687,149870.0
2024-11-07,Sale at price 127.55 per share.,27687,3531477.0
2024-11-15,Stock Gift at price 0.00 per share.,13318,0.0
2024-11-18,Sale at price 117.97 per share.,3131,369364.0
2024-11-29,Sale at price 127.89 - 128.72 per share.,22062,2829525.0
2024-11-29,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,17190,1258835.0
2024-12-18,Stock Gift at price 0.00 per share.,700000,0.0
2024-12-18,Conversion of Exercise of derivative security at price 61.46 - 68.29 per share.,700000,47557468.0
2024-12-30,Sale at price 118.60 - 119.88 per share.,18524,2210755.0
2024-12-30,Sale at price 118.75 - 120.04 per share.,4297,513316.0
2024-12-30,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,4297,314679.0
2024-12-30,Conversion of Exercise of derivative security at price 57.39 - 74.64 per share.,17782,1129412.0
2025-01-07,Sale at price 125.16 - 126.29 per share.,18207,2283821.0
2025-01-22,,128594,
2025-01-22,Sale at price 120.85 - 125.99 per share.,922158,113826516.0
2025-01-28,Sale at price 117.88 - 119.13 per share.,4298,509551.0
2025-01-28,Conversion of Exercise of derivative security at price 59.57 - 81.07 per share.,4298,314738.0
2025-01-30,Sale at price 120.12 - 124.11 per share.,143985,17540007.0
2025-01-30,,127628,
2025-02-11,Sale at price 120.47 - 122.21 per share.,400000,48271897.0
2025-02-11,,360000,
2025-02-14,Stock Award(Grant) at price 0.00 - 80.16 per share.,1577,4569.0
2025-02-14,Stock Gift at price 0.00 per share.,13318,0.0
2025-04-03,Stock Award(Grant) at price 0.00 per share.,82312,0.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,82378,0.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,82378,0.0
2025-04-15,Stock Award(Grant) at price 49.24 per share.,90,4432.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,82378,0.0
2025-04-15,Stock Award(Grant) at price 0.00 per share.,235367,0.0
2025-05-09,Sale at price 70.00 per share.,6374,446180.0
2025-05-13,Sale at price 79.88 per share.,28638,2287603.0
2025-05-13,Sale at price 80.03 - 80.08 per share.,29877,2391160.0
2025-05-13,,26742,
2025-05-13,Conversion of Exercise of derivative security at price 49.03 - 66.26 per share.,28638,1669057.0
2025-05-15,Stock Gift at price 0.00 per share.,13319,0.0
2025-05-16,Sale at price 76.56 - 77.39 per share.,4809,368662.0
2025-05-27,Stock Award(Grant) at price 0.00 - 76.06 per share.,2872,32097.0
2025-05-27,Stock Award(Grant) at price 0.00 - 76.06 per share.,2922,35900.0
2025-05-27,Stock Award(Grant) at price 0.00 per share.,4901,0.0
2025-05-27,Stock Award(Grant) at price 0.00 per share.,4901,0.0
2025-05-27,Stock Award(Grant) at price 0.00 - 76.06 per share.,7774,218520.0
2025-08-07,Sale at price 91.00 - 91.30 per share.,51290,4676679.0
2025-08-07,Conversion of Exercise of derivative security at price 59.57 - 74.64 per share.,30963,1950961.0
2025-08-11,Stock Award(Grant) at price 0.00 per share.,6818,0.0
2025-08-15,Stock Gift at price 0.00 per share.,28028,0.0
2025-08-21,Stock Award(Grant) at price 0.00 per share.,102655,0.0
2025-09-10,Sale at price 48.20 per share.,1403,67625.0
2025-11-14,Stock Award(Grant) at price 35.64 per share.,322,11476.0
2025-11-14,Stock Gift at price 0.00 per share.,28028,0.0
2025-12-03,Stock Gift at price 0.00 per share.,250000,0.0
2025-12-03,,167307,
2026-02-13,Stock Gift at price 0.00 per share.,28029,0.0
