date,transactionType,shares,value
2024-10-17,Sale at price 72.14 - 72.22 per share.,29800,2150379.0
2024-10-21,Sale at price 70.90 per share.,17225,1221333.0
2024-11-06,Stock Gift at price 0.00 per share.,1321,0.0
2024-11-11,Conversion of Exercise of derivative security at price 44.24 per share.,2500,110600.0
2024-11-11,Sale at price 77.02 per share.,2500,192540.0
2024-11-13,Sale at price 78.65 per share.,2998,235779.0
2024-11-14,Stock Gift at price 0.00 per share.,35316,0.0
2024-11-14,Conversion of Exercise of derivative security at price 44.24 per share.,2700,119448.0
2024-11-14,Sale at price 81.68 per share.,2700,220546.0
2024-11-15,Sale at price 80.02 - 80.04 per share.,9000,720289.0
2024-11-18,Conversion of Exercise of derivative security at price 33.40 - 43.21 per share.,9284,352190.0
2024-11-18,Sale at price 81.43 per share.,9284,755981.0
2024-11-22,Sale at price 81.17 per share.,12739,1033972.0
2024-11-25,Conversion of Exercise of derivative security at price 44.24 per share.,2300,101752.0
2024-11-25,Sale at price 82.01 per share.,2300,188623.0
2024-11-26,Stock Gift at price 0.00 per share.,320,0.0
2024-12-16,Sale at price 79.28 - 79.29 per share.,9000,713535.0
2025-01-02,Sale at price 74.14 per share.,24000,1779330.0
2025-01-22,Conversion of Exercise of derivative security at price 41.98 per share.,14643,614713.0
2025-01-22,Sale at price 80.70 per share.,14643,1181709.0
2025-01-23,Sale at price 81.82 per share.,8548,699406.0
2025-01-23,Conversion of Exercise of derivative security at price 31.21 per share.,8548,266783.0
2025-02-06,Sale at price 82.70 per share.,24000,1984846.0
2025-02-12,Conversion of Exercise of derivative security at price 26.39 per share.,464629,12261559.0
2025-02-12,Sale at price 81.87 - 82.66 per share.,464629,38057592.0
2025-02-19,Sale at price 81.40 - 81.96 per share.,129865,10640870.0
2025-02-21,Sale at price 81.90 - 82.36 per share.,124000,10156080.0
2025-02-24,Stock Gift at price 0.00 per share.,87500,0.0
2025-02-27,Sale at price 79.14 per share.,55598,4399953.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,92770,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,18554,0.0
